clock,in1,in2,in3,in4,in5,output1,output2
45563,1,1,0,1,1,1,1
45564,0,0,1,1,1,0,0
45565,1,0,1,1,1,1,0
45566,0,1,1,1,1,0,0
45567,1,1,1,1,1,1,0
45568,0,0,0,0,0,0,0
45569,1,0,0,0,0,0,0
45570,0,1,0,0,0,1,1
45571,1,1,0,0,0,1,1
45572,0,0,1,0,0,0,0
45573,1,0,1,0,0,1,0
45574,0,1,1,0,0,1,1
45575,1,1,1,0,0,1,1
45576,0,0,0,1,0,0,0
45577,1,0,0,1,0,0,0
45578,0,1,0,1,0,1,1
45579,1,1,0,1,0,1,1
45580,0,0,1,1,0,0,0
45581,1,0,1,1,0,1,0
45582,0,1,1,1,0,0,0
45583,1,1,1,1,0,1,0
45584,0,0,0,0,1,0,1
45585,1,0,0,0,1,0,1
45586,0,1,0,0,1,1,1
45587,1,1,0,0,1,1,1
45588,0,0,1,0,1,0,1
45589,1,0,1,0,1,1,1
45590,0,1,1,0,1,1,1
45591,1,1,1,0,1,1,1
45592,0,0,0,1,1,0,1
45593,1,0,0,1,1,0,1
45594,0,1,0,1,1,1,1
45595,1,1,0,1,1,1,1
45596,0,0,1,1,1,0,0
45597,1,0,1,1,1,1,0
45598,0,1,1,1,1,0,0
45599,1,1,1,1,1,1,0
45600,0,0,0,0,0,0,0
45601,1,0,0,0,0,0,0
45602,0,1,0,0,0,1,1
45603,1,1,0,0,0,1,1
45604,0,0,1,0,0,0,0
45605,1,0,1,0,0,1,0
45606,0,1,1,0,0,1,1
45607,1,1,1,0,0,1,1
45608,0,0,0,1,0,0,0
45609,1,0,0,1,0,0,0
45610,0,1,0,1,0,1,1
45611,1,1,0,1,0,1,1
45612,0,0,1,1,0,0,0
45613,1,0,1,1,0,1,0
45614,0,1,1,1,0,0,0
45615,1,1,1,1,0,1,0
45616,0,0,0,0,1,0,1
45617,1,0,0,0,1,0,1
45618,0,1,0,0,1,1,1
45619,1,1,0,0,1,1,1
45620,0,0,1,0,1,0,1
45621,1,0,1,0,1,1,1
45622,0,1,1,0,1,1,1
45623,1,1,1,0,1,1,1
45624,0,0,0,1,1,0,1
45625,1,0,0,1,1,0,1
45626,0,1,0,1,1,1,1
45627,1,1,0,1,1,1,1
45628,0,0,1,1,1,0,0
45629,1,0,1,1,1,1,0
45630,0,1,1,1,1,0,0
45631,1,1,1,1,1,1,0
45632,0,0,0,0,0,0,0
45633,1,0,0,0,0,0,0
45634,0,1,0,0,0,1,1
45635,1,1,0,0,0,1,1
45636,0,0,1,0,0,0,0
45637,1,0,1,0,0,1,0
45638,0,1,1,0,0,1,1
45639,1,1,1,0,0,1,1
45640,0,0,0,1,0,0,0
45641,1,0,0,1,0,0,0
45642,0,1,0,1,0,1,1
45643,1,1,0,1,0,1,1
45644,0,0,1,1,0,0,0
45645,1,0,1,1,0,1,0
45646,0,1,1,1,0,0,0
45647,1,1,1,1,0,1,0
45648,0,0,0,0,1,0,1
45649,1,0,0,0,1,0,1
45650,0,1,0,0,1,1,1
45651,1,1,0,0,1,1,1
45652,0,0,1,0,1,0,1
45653,1,0,1,0,1,1,1
45654,0,1,1,0,1,1,1
45655,1,1,1,0,1,1,1
45656,0,0,0,1,1,0,1
45657,1,0,0,1,1,0,1
45658,0,1,0,1,1,1,1
45659,1,1,0,1,1,1,1
45660,0,0,1,1,1,0,0
45661,1,0,1,1,1,1,0
45662,0,1,1,1,1,0,0
45663,1,1,1,1,1,1,0
45664,0,0,0,0,0,0,0
45665,1,0,0,0,0,0,0
45666,0,1,0,0,0,1,1
45667,1,1,0,0,0,1,1
45668,0,0,1,0,0,0,0
45669,1,0,1,0,0,1,0
45670,0,1,1,0,0,1,1
45671,1,1,1,0,0,1,1
45672,0,0,0,1,0,0,0
45673,1,0,0,1,0,0,0
45674,0,1,0,1,0,1,1
45675,1,1,0,1,0,1,1
45676,0,0,1,1,0,0,0
45677,1,0,1,1,0,1,0
45678,0,1,1,1,0,0,0
45679,1,1,1,1,0,1,0
45680,0,0,0,0,1,0,1
45681,1,0,0,0,1,0,1
45682,0,1,0,0,1,1,1
45683,1,1,0,0,1,1,1
45684,0,0,1,0,1,0,1
45685,1,0,1,0,1,1,1
45686,0,1,1,0,1,1,1
45687,1,1,1,0,1,1,1
45688,0,0,0,1,1,0,1
45689,1,0,0,1,1,0,1
45690,0,1,0,1,1,1,1
45691,1,1,0,1,1,1,1
45692,0,0,1,1,1,0,0
45693,1,0,1,1,1,1,0
45694,0,1,1,1,1,0,0
45695,1,1,1,1,1,1,0
45696,0,0,0,0,0,0,0
45697,1,0,0,0,0,0,0
45698,0,1,0,0,0,1,1
45699,1,1,0,0,0,1,1
45700,0,0,1,0,0,0,0
45701,1,0,1,0,0,1,0
45702,0,1,1,0,0,1,1
45703,1,1,1,0,0,1,1
45704,0,0,0,1,0,0,0
45705,1,0,0,1,0,0,0
45706,0,1,0,1,0,1,1
45707,1,1,0,1,0,1,1
45708,0,0,1,1,0,0,0
45709,1,0,1,1,0,1,0
45710,0,1,1,1,0,0,0
45711,1,1,1,1,0,1,0
45712,0,0,0,0,1,0,1
45713,1,0,0,0,1,0,1
45714,0,1,0,0,1,1,1
45715,1,1,0,0,1,1,1
45716,0,0,1,0,1,0,1
45717,1,0,1,0,1,1,1
45718,0,1,1,0,1,1,1
45719,1,1,1,0,1,1,1
45720,0,0,0,1,1,0,1
45721,1,0,0,1,1,0,1
45722,0,1,0,1,1,1,1
45723,1,1,0,1,1,1,1
45724,0,0,1,1,1,0,0
45725,1,0,1,1,1,1,0
45726,0,1,1,1,1,0,0
45727,1,1,1,1,1,1,0
45728,0,0,0,0,0,0,0
45729,1,0,0,0,0,0,0
45730,0,1,0,0,0,1,1
45731,1,1,0,0,0,1,1
45732,0,0,1,0,0,0,0
45733,1,0,1,0,0,1,0
45734,0,1,1,0,0,1,1
45735,1,1,1,0,0,1,1
45736,0,0,0,1,0,0,0
45737,1,0,0,1,0,0,0
45738,0,1,0,1,0,1,1
45739,1,1,0,1,0,1,1
45740,0,0,1,1,0,0,0
45741,1,0,1,1,0,1,0
45742,0,1,1,1,0,0,0
45743,1,1,1,1,0,1,0
45744,0,0,0,0,1,0,1
45745,1,0,0,0,1,0,1
45746,0,1,0,0,1,1,1
45747,1,1,0,0,1,1,1
45748,0,0,1,0,1,0,1
45749,1,0,1,0,1,1,1
45750,0,1,1,0,1,1,1
45751,1,1,1,0,1,1,1
45752,0,0,0,1,1,0,1
45753,1,0,0,1,1,0,1
45754,0,1,0,1,1,1,1
45755,1,1,0,1,1,1,1
45756,0,0,1,1,1,0,0
45757,1,0,1,1,1,1,0
45758,0,1,1,1,1,0,0
45759,1,1,1,1,1,1,0
45760,0,0,0,0,0,0,0
45761,1,0,0,0,0,0,0
45762,0,1,0,0,0,1,1
45763,1,1,0,0,0,1,1
45764,0,0,1,0,0,0,0
45765,1,0,1,0,0,1,0
45766,0,1,1,0,0,1,1
45767,1,1,1,0,0,1,1
45768,0,0,0,1,0,0,0
45769,1,0,0,1,0,0,0
45770,0,1,0,1,0,1,1
45771,1,1,0,1,0,1,1
45772,0,0,1,1,0,0,0
45773,1,0,1,1,0,1,0
45774,0,1,1,1,0,0,0
45775,1,1,1,1,0,1,0
45776,0,0,0,0,1,0,1
45777,1,0,0,0,1,0,1
45778,0,1,0,0,1,1,1
45779,1,1,0,0,1,1,1
45780,0,0,1,0,1,0,1
45781,1,0,1,0,1,1,1
45782,0,1,1,0,1,1,1
45783,1,1,1,0,1,1,1
45784,0,0,0,1,1,0,1
45785,1,0,0,1,1,0,1
45786,0,1,0,1,1,1,1
45787,1,1,0,1,1,1,1
45788,0,0,1,1,1,0,0
45789,1,0,1,1,1,1,0
45790,0,1,1,1,1,0,0
45791,1,1,1,1,1,1,0
45792,0,0,0,0,0,0,0
45793,1,0,0,0,0,0,0
45794,0,1,0,0,0,1,1
45795,1,1,0,0,0,1,1
45796,0,0,1,0,0,0,0
45797,1,0,1,0,0,1,0
45798,0,1,1,0,0,1,1
45799,1,1,1,0,0,1,1
45800,0,0,0,1,0,0,0
45801,1,0,0,1,0,0,0
45802,0,1,0,1,0,1,1
45803,1,1,0,1,0,1,1
45804,0,0,1,1,0,0,0
45805,1,0,1,1,0,1,0
45806,0,1,1,1,0,0,0
45807,1,1,1,1,0,1,0
45808,0,0,0,0,1,0,1
45809,1,0,0,0,1,0,1
45810,0,1,0,0,1,1,1
45811,1,1,0,0,1,1,1
45812,0,0,1,0,1,0,1
45813,1,0,1,0,1,1,1
45814,0,1,1,0,1,1,1
45815,1,1,1,0,1,1,1
45816,0,0,0,1,1,0,1
45817,1,0,0,1,1,0,1
45818,0,1,0,1,1,1,1
45819,1,1,0,1,1,1,1
45820,0,0,1,1,1,0,0
45821,1,0,1,1,1,1,0
45822,0,1,1,1,1,0,0
45823,1,1,1,1,1,1,0
45824,0,0,0,0,0,0,0
45825,1,0,0,0,0,0,0
45826,0,1,0,0,0,1,1
45827,1,1,0,0,0,1,1
45828,0,0,1,0,0,0,0
45829,1,0,1,0,0,1,0
45830,0,1,1,0,0,1,1
45831,1,1,1,0,0,1,1
45832,0,0,0,1,0,0,0
45833,1,0,0,1,0,0,0
45834,0,1,0,1,0,1,1
45835,1,1,0,1,0,1,1
45836,0,0,1,1,0,0,0
45837,1,0,1,1,0,1,0
45838,0,1,1,1,0,0,0
45839,1,1,1,1,0,1,0
45840,0,0,0,0,1,0,1
45841,1,0,0,0,1,0,1
45842,0,1,0,0,1,1,1
45843,1,1,0,0,1,1,1
45844,0,0,1,0,1,0,1
45845,1,0,1,0,1,1,1
45846,0,1,1,0,1,1,1
45847,1,1,1,0,1,1,1
45848,0,0,0,1,1,0,1
45849,1,0,0,1,1,0,1
45850,0,1,0,1,1,1,1
45851,1,1,0,1,1,1,1
45852,0,0,1,1,1,0,0
45853,1,0,1,1,1,1,0
45854,0,1,1,1,1,0,0
45855,1,1,1,1,1,1,0
45856,0,0,0,0,0,0,0
45857,1,0,0,0,0,0,0
45858,0,1,0,0,0,1,1
45859,1,1,0,0,0,1,1
45860,0,0,1,0,0,0,0
45861,1,0,1,0,0,1,0
45862,0,1,1,0,0,1,1
45863,1,1,1,0,0,1,1
45864,0,0,0,1,0,0,0
45865,1,0,0,1,0,0,0
45866,0,1,0,1,0,1,1
45867,1,1,0,1,0,1,1
45868,0,0,1,1,0,0,0
45869,1,0,1,1,0,1,0
45870,0,1,1,1,0,0,0
45871,1,1,1,1,0,1,0
45872,0,0,0,0,1,0,1
45873,1,0,0,0,1,0,1
45874,0,1,0,0,1,1,1
45875,1,1,0,0,1,1,1
45876,0,0,1,0,1,0,1
45877,1,0,1,0,1,1,1
45878,0,1,1,0,1,1,1
45879,1,1,1,0,1,1,1
45880,0,0,0,1,1,0,1
45881,1,0,0,1,1,0,1
45882,0,1,0,1,1,1,1
45883,1,1,0,1,1,1,1
45884,0,0,1,1,1,0,0
45885,1,0,1,1,1,1,0
45886,0,1,1,1,1,0,0
45887,1,1,1,1,1,1,0
45888,0,0,0,0,0,0,0
45889,1,0,0,0,0,0,0
45890,0,1,0,0,0,1,1
45891,1,1,0,0,0,1,1
45892,0,0,1,0,0,0,0
45893,1,0,1,0,0,1,0
45894,0,1,1,0,0,1,1
45895,1,1,1,0,0,1,1
45896,0,0,0,1,0,0,0
45897,1,0,0,1,0,0,0
45898,0,1,0,1,0,1,1
45899,1,1,0,1,0,1,1
45900,0,0,1,1,0,0,0
45901,1,0,1,1,0,1,0
45902,0,1,1,1,0,0,0
45903,1,1,1,1,0,1,0
45904,0,0,0,0,1,0,1
45905,1,0,0,0,1,0,1
45906,0,1,0,0,1,1,1
45907,1,1,0,0,1,1,1
45908,0,0,1,0,1,0,1
45909,1,0,1,0,1,1,1
45910,0,1,1,0,1,1,1
45911,1,1,1,0,1,1,1
45912,0,0,0,1,1,0,1
45913,1,0,0,1,1,0,1
45914,0,1,0,1,1,1,1
45915,1,1,0,1,1,1,1
45916,0,0,1,1,1,0,0
45917,1,0,1,1,1,1,0
45918,0,1,1,1,1,0,0
45919,1,1,1,1,1,1,0
45920,0,0,0,0,0,0,0
45921,1,0,0,0,0,0,0
45922,0,1,0,0,0,1,1
45923,1,1,0,0,0,1,1
45924,0,0,1,0,0,0,0
45925,1,0,1,0,0,1,0
45926,0,1,1,0,0,1,1
45927,1,1,1,0,0,1,1
45928,0,0,0,1,0,0,0
45929,1,0,0,1,0,0,0
45930,0,1,0,1,0,1,1
45931,1,1,0,1,0,1,1
45932,0,0,1,1,0,0,0
45933,1,0,1,1,0,1,0
45934,0,1,1,1,0,0,0
45935,1,1,1,1,0,1,0
45936,0,0,0,0,1,0,1
45937,1,0,0,0,1,0,1
45938,0,1,0,0,1,1,1
45939,1,1,0,0,1,1,1
45940,0,0,1,0,1,0,1
45941,1,0,1,0,1,1,1
45942,0,1,1,0,1,1,1
45943,1,1,1,0,1,1,1
45944,0,0,0,1,1,0,1
45945,1,0,0,1,1,0,1
45946,0,1,0,1,1,1,1
45947,1,1,0,1,1,1,1
45948,0,0,1,1,1,0,0
45949,1,0,1,1,1,1,0
45950,0,1,1,1,1,0,0
45951,1,1,1,1,1,1,0
45952,0,0,0,0,0,0,0
45953,1,0,0,0,0,0,0
45954,0,1,0,0,0,1,1
45955,1,1,0,0,0,1,1
45956,0,0,1,0,0,0,0
45957,1,0,1,0,0,1,0
45958,0,1,1,0,0,1,1
45959,1,1,1,0,0,1,1
45960,0,0,0,1,0,0,0
45961,1,0,0,1,0,0,0
45962,0,1,0,1,0,1,1
45963,1,1,0,1,0,1,1
45964,0,0,1,1,0,0,0
45965,1,0,1,1,0,1,0
45966,0,1,1,1,0,0,0
45967,1,1,1,1,0,1,0
45968,0,0,0,0,1,0,1
45969,1,0,0,0,1,0,1
45970,0,1,0,0,1,1,1
45971,1,1,0,0,1,1,1
45972,0,0,1,0,1,0,1
45973,1,0,1,0,1,1,1
45974,0,1,1,0,1,1,1
45975,1,1,1,0,1,1,1
45976,0,0,0,1,1,0,1
45977,1,0,0,1,1,0,1
45978,0,1,0,1,1,1,1
45979,1,1,0,1,1,1,1
45980,0,0,1,1,1,0,0
45981,1,0,1,1,1,1,0
45982,0,1,1,1,1,0,0
45983,1,1,1,1,1,1,0
45984,0,0,0,0,0,0,0
45985,1,0,0,0,0,0,0
45986,0,1,0,0,0,1,1
45987,1,1,0,0,0,1,1
45988,0,0,1,0,0,0,0
45989,1,0,1,0,0,1,0
45990,0,1,1,0,0,1,1
45991,1,1,1,0,0,1,1
45992,0,0,0,1,0,0,0
45993,1,0,0,1,0,0,0
45994,0,1,0,1,0,1,1
45995,1,1,0,1,0,1,1
45996,0,0,1,1,0,0,0
45997,1,0,1,1,0,1,0
45998,0,1,1,1,0,0,0
45999,1,1,1,1,0,1,0
46000,0,0,0,0,1,0,1
46001,1,0,0,0,1,0,1
46002,0,1,0,0,1,1,1
46003,1,1,0,0,1,1,1
46004,0,0,1,0,1,0,1
46005,1,0,1,0,1,1,1
46006,0,1,1,0,1,1,1
46007,1,1,1,0,1,1,1
46008,0,0,0,1,1,0,1
46009,1,0,0,1,1,0,1
46010,0,1,0,1,1,1,1
46011,1,1,0,1,1,1,1
46012,0,0,1,1,1,0,0
46013,1,0,1,1,1,1,0
46014,0,1,1,1,1,0,0
46015,1,1,1,1,1,1,0
46016,0,0,0,0,0,0,0
46017,1,0,0,0,0,0,0
46018,0,1,0,0,0,1,1
46019,1,1,0,0,0,1,1
46020,0,0,1,0,0,0,0
46021,1,0,1,0,0,1,0
46022,0,1,1,0,0,1,1
46023,1,1,1,0,0,1,1
46024,0,0,0,1,0,0,0
46025,1,0,0,1,0,0,0
46026,0,1,0,1,0,1,1
46027,1,1,0,1,0,1,1
46028,0,0,1,1,0,0,0
46029,1,0,1,1,0,1,0
46030,0,1,1,1,0,0,0
46031,1,1,1,1,0,1,0
46032,0,0,0,0,1,0,1
46033,1,0,0,0,1,0,1
46034,0,1,0,0,1,1,1
46035,1,1,0,0,1,1,1
46036,0,0,1,0,1,0,1
46037,1,0,1,0,1,1,1
46038,0,1,1,0,1,1,1
46039,1,1,1,0,1,1,1
46040,0,0,0,1,1,0,1
46041,1,0,0,1,1,0,1
46042,0,1,0,1,1,1,1
46043,1,1,0,1,1,1,1
46044,0,0,1,1,1,0,0
46045,1,0,1,1,1,1,0
46046,0,1,1,1,1,0,0
46047,1,1,1,1,1,1,0
46048,0,0,0,0,0,0,0
46049,1,0,0,0,0,0,0
46050,0,1,0,0,0,1,1
46051,1,1,0,0,0,1,1
46052,0,0,1,0,0,0,0
46053,1,0,1,0,0,1,0
46054,0,1,1,0,0,1,1
46055,1,1,1,0,0,1,1
46056,0,0,0,1,0,0,0
46057,1,0,0,1,0,0,0
46058,0,1,0,1,0,1,1
46059,1,1,0,1,0,1,1
46060,0,0,1,1,0,0,0
46061,1,0,1,1,0,1,0
46062,0,1,1,1,0,0,0
46063,1,1,1,1,0,1,0
46064,0,0,0,0,1,0,1
46065,1,0,0,0,1,0,1
46066,0,1,0,0,1,1,1
46067,1,1,0,0,1,1,1
46068,0,0,1,0,1,0,1
46069,1,0,1,0,1,1,1
46070,0,1,1,0,1,1,1
46071,1,1,1,0,1,1,1
46072,0,0,0,1,1,0,1
46073,1,0,0,1,1,0,1
46074,0,1,0,1,1,1,1
46075,1,1,0,1,1,1,1
46076,0,0,1,1,1,0,0
46077,1,0,1,1,1,1,0
46078,0,1,1,1,1,0,0
46079,1,1,1,1,1,1,0
46080,0,0,0,0,0,0,0
46081,1,0,0,0,0,0,0
46082,0,1,0,0,0,1,1
46083,1,1,0,0,0,1,1
46084,0,0,1,0,0,0,0
46085,1,0,1,0,0,1,0
46086,0,1,1,0,0,1,1
46087,1,1,1,0,0,1,1
46088,0,0,0,1,0,0,0
46089,1,0,0,1,0,0,0
46090,0,1,0,1,0,1,1
46091,1,1,0,1,0,1,1
46092,0,0,1,1,0,0,0
46093,1,0,1,1,0,1,0
46094,0,1,1,1,0,0,0
46095,1,1,1,1,0,1,0
46096,0,0,0,0,1,0,1
46097,1,0,0,0,1,0,1
46098,0,1,0,0,1,1,1
46099,1,1,0,0,1,1,1
46100,0,0,1,0,1,0,1
46101,1,0,1,0,1,1,1
46102,0,1,1,0,1,1,1
46103,1,1,1,0,1,1,1
46104,0,0,0,1,1,0,1
46105,1,0,0,1,1,0,1
46106,0,1,0,1,1,1,1
46107,1,1,0,1,1,1,1
46108,0,0,1,1,1,0,0
46109,1,0,1,1,1,1,0
46110,0,1,1,1,1,0,0
46111,1,1,1,1,1,1,0
46112,0,0,0,0,0,0,0
46113,1,0,0,0,0,0,0
46114,0,1,0,0,0,1,1
46115,1,1,0,0,0,1,1
46116,0,0,1,0,0,0,0
46117,1,0,1,0,0,1,0
46118,0,1,1,0,0,1,1
46119,1,1,1,0,0,1,1
46120,0,0,0,1,0,0,0
46121,1,0,0,1,0,0,0
46122,0,1,0,1,0,1,1
46123,1,1,0,1,0,1,1
46124,0,0,1,1,0,0,0
46125,1,0,1,1,0,1,0
46126,0,1,1,1,0,0,0
46127,1,1,1,1,0,1,0
46128,0,0,0,0,1,0,1
46129,1,0,0,0,1,0,1
46130,0,1,0,0,1,1,1
46131,1,1,0,0,1,1,1
46132,0,0,1,0,1,0,1
46133,1,0,1,0,1,1,1
46134,0,1,1,0,1,1,1
46135,1,1,1,0,1,1,1
46136,0,0,0,1,1,0,1
46137,1,0,0,1,1,0,1
46138,0,1,0,1,1,1,1
46139,1,1,0,1,1,1,1
46140,0,0,1,1,1,0,0
46141,1,0,1,1,1,1,0
46142,0,1,1,1,1,0,0
46143,1,1,1,1,1,1,0
46144,0,0,0,0,0,0,0
46145,1,0,0,0,0,0,0
46146,0,1,0,0,0,1,1
46147,1,1,0,0,0,1,1
46148,0,0,1,0,0,0,0
46149,1,0,1,0,0,1,0
46150,0,1,1,0,0,1,1
46151,1,1,1,0,0,1,1
46152,0,0,0,1,0,0,0
46153,1,0,0,1,0,0,0
46154,0,1,0,1,0,1,1
46155,1,1,0,1,0,1,1
46156,0,0,1,1,0,0,0
46157,1,0,1,1,0,1,0
46158,0,1,1,1,0,0,0
46159,1,1,1,1,0,1,0
46160,0,0,0,0,1,0,1
46161,1,0,0,0,1,0,1
46162,0,1,0,0,1,1,1
46163,1,1,0,0,1,1,1
46164,0,0,1,0,1,0,1
46165,1,0,1,0,1,1,1
46166,0,1,1,0,1,1,1
46167,1,1,1,0,1,1,1
46168,0,0,0,1,1,0,1
46169,1,0,0,1,1,0,1
46170,0,1,0,1,1,1,1
46171,1,1,0,1,1,1,1
46172,0,0,1,1,1,0,0
46173,1,0,1,1,1,1,0
46174,0,1,1,1,1,0,0
46175,1,1,1,1,1,1,0
46176,0,0,0,0,0,0,0
46177,1,0,0,0,0,0,0
46178,0,1,0,0,0,1,1
46179,1,1,0,0,0,1,1
46180,0,0,1,0,0,0,0
46181,1,0,1,0,0,1,0
46182,0,1,1,0,0,1,1
46183,1,1,1,0,0,1,1
46184,0,0,0,1,0,0,0
46185,1,0,0,1,0,0,0
46186,0,1,0,1,0,1,1
46187,1,1,0,1,0,1,1
46188,0,0,1,1,0,0,0
46189,1,0,1,1,0,1,0
46190,0,1,1,1,0,0,0
46191,1,1,1,1,0,1,0
46192,0,0,0,0,1,0,1
46193,1,0,0,0,1,0,1
46194,0,1,0,0,1,1,1
46195,1,1,0,0,1,1,1
46196,0,0,1,0,1,0,1
46197,1,0,1,0,1,1,1
46198,0,1,1,0,1,1,1
46199,1,1,1,0,1,1,1
46200,0,0,0,1,1,0,1
46201,1,0,0,1,1,0,1
46202,0,1,0,1,1,1,1
46203,1,1,0,1,1,1,1
46204,0,0,1,1,1,0,0
46205,1,0,1,1,1,1,0
46206,0,1,1,1,1,0,0
46207,1,1,1,1,1,1,0
46208,0,0,0,0,0,0,0
46209,1,0,0,0,0,0,0
46210,0,1,0,0,0,1,1
46211,1,1,0,0,0,1,1
46212,0,0,1,0,0,0,0
46213,1,0,1,0,0,1,0
46214,0,1,1,0,0,1,1
46215,1,1,1,0,0,1,1
46216,0,0,0,1,0,0,0
46217,1,0,0,1,0,0,0
46218,0,1,0,1,0,1,1
46219,1,1,0,1,0,1,1
46220,0,0,1,1,0,0,0
46221,1,0,1,1,0,1,0
46222,0,1,1,1,0,0,0
46223,1,1,1,1,0,1,0
46224,0,0,0,0,1,0,1
46225,1,0,0,0,1,0,1
46226,0,1,0,0,1,1,1
46227,1,1,0,0,1,1,1
46228,0,0,1,0,1,0,1
46229,1,0,1,0,1,1,1
46230,0,1,1,0,1,1,1
46231,1,1,1,0,1,1,1
46232,0,0,0,1,1,0,1
46233,1,0,0,1,1,0,1
46234,0,1,0,1,1,1,1
46235,1,1,0,1,1,1,1
46236,0,0,1,1,1,0,0
46237,1,0,1,1,1,1,0
46238,0,1,1,1,1,0,0
46239,1,1,1,1,1,1,0
46240,0,0,0,0,0,0,0
46241,1,0,0,0,0,0,0
46242,0,1,0,0,0,1,1
46243,1,1,0,0,0,1,1
46244,0,0,1,0,0,0,0
46245,1,0,1,0,0,1,0
46246,0,1,1,0,0,1,1
46247,1,1,1,0,0,1,1
46248,0,0,0,1,0,0,0
46249,1,0,0,1,0,0,0
46250,0,1,0,1,0,1,1
46251,1,1,0,1,0,1,1
46252,0,0,1,1,0,0,0
46253,1,0,1,1,0,1,0
46254,0,1,1,1,0,0,0
46255,1,1,1,1,0,1,0
46256,0,0,0,0,1,0,1
46257,1,0,0,0,1,0,1
46258,0,1,0,0,1,1,1
46259,1,1,0,0,1,1,1
46260,0,0,1,0,1,0,1
46261,1,0,1,0,1,1,1
46262,0,1,1,0,1,1,1
46263,1,1,1,0,1,1,1
46264,0,0,0,1,1,0,1
46265,1,0,0,1,1,0,1
46266,0,1,0,1,1,1,1
46267,1,1,0,1,1,1,1
46268,0,0,1,1,1,0,0
46269,1,0,1,1,1,1,0
46270,0,1,1,1,1,0,0
46271,1,1,1,1,1,1,0
46272,0,0,0,0,0,0,0
46273,1,0,0,0,0,0,0
46274,0,1,0,0,0,1,1
46275,1,1,0,0,0,1,1
46276,0,0,1,0,0,0,0
46277,1,0,1,0,0,1,0
46278,0,1,1,0,0,1,1
46279,1,1,1,0,0,1,1
46280,0,0,0,1,0,0,0
46281,1,0,0,1,0,0,0
46282,0,1,0,1,0,1,1
46283,1,1,0,1,0,1,1
46284,0,0,1,1,0,0,0
46285,1,0,1,1,0,1,0
46286,0,1,1,1,0,0,0
46287,1,1,1,1,0,1,0
46288,0,0,0,0,1,0,1
46289,1,0,0,0,1,0,1
46290,0,1,0,0,1,1,1
46291,1,1,0,0,1,1,1
46292,0,0,1,0,1,0,1
46293,1,0,1,0,1,1,1
46294,0,1,1,0,1,1,1
46295,1,1,1,0,1,1,1
46296,0,0,0,1,1,0,1
46297,1,0,0,1,1,0,1
46298,0,1,0,1,1,1,1
46299,1,1,0,1,1,1,1
46300,0,0,1,1,1,0,0
46301,1,0,1,1,1,1,0
46302,0,1,1,1,1,0,0
46303,1,1,1,1,1,1,0
46304,0,0,0,0,0,0,0
46305,1,0,0,0,0,0,0
46306,0,1,0,0,0,1,1
46307,1,1,0,0,0,1,1
46308,0,0,1,0,0,0,0
46309,1,0,1,0,0,1,0
46310,0,1,1,0,0,1,1
46311,1,1,1,0,0,1,1
46312,0,0,0,1,0,0,0
46313,1,0,0,1,0,0,0
46314,0,1,0,1,0,1,1
46315,1,1,0,1,0,1,1
46316,0,0,1,1,0,0,0
46317,1,0,1,1,0,1,0
46318,0,1,1,1,0,0,0
46319,1,1,1,1,0,1,0
46320,0,0,0,0,1,0,1
46321,1,0,0,0,1,0,1
46322,0,1,0,0,1,1,1
46323,1,1,0,0,1,1,1
46324,0,0,1,0,1,0,1
46325,1,0,1,0,1,1,1
46326,0,1,1,0,1,1,1
46327,1,1,1,0,1,1,1
46328,0,0,0,1,1,0,1
46329,1,0,0,1,1,0,1
46330,0,1,0,1,1,1,1
46331,1,1,0,1,1,1,1
46332,0,0,1,1,1,0,0
46333,1,0,1,1,1,1,0
46334,0,1,1,1,1,0,0
46335,1,1,1,1,1,1,0
46336,0,0,0,0,0,0,0
46337,1,0,0,0,0,0,0
46338,0,1,0,0,0,1,1
46339,1,1,0,0,0,1,1
46340,0,0,1,0,0,0,0
46341,1,0,1,0,0,1,0
46342,0,1,1,0,0,1,1
46343,1,1,1,0,0,1,1
46344,0,0,0,1,0,0,0
46345,1,0,0,1,0,0,0
46346,0,1,0,1,0,1,1
46347,1,1,0,1,0,1,1
46348,0,0,1,1,0,0,0
46349,1,0,1,1,0,1,0
46350,0,1,1,1,0,0,0
46351,1,1,1,1,0,1,0
46352,0,0,0,0,1,0,1
46353,1,0,0,0,1,0,1
46354,0,1,0,0,1,1,1
46355,1,1,0,0,1,1,1
46356,0,0,1,0,1,0,1
46357,1,0,1,0,1,1,1
46358,0,1,1,0,1,1,1
46359,1,1,1,0,1,1,1
46360,0,0,0,1,1,0,1
46361,1,0,0,1,1,0,1
46362,0,1,0,1,1,1,1
46363,1,1,0,1,1,1,1
46364,0,0,1,1,1,0,0
46365,1,0,1,1,1,1,0
46366,0,1,1,1,1,0,0
46367,1,1,1,1,1,1,0
46368,0,0,0,0,0,0,0
46369,1,0,0,0,0,0,0
46370,0,1,0,0,0,1,1
46371,1,1,0,0,0,1,1
46372,0,0,1,0,0,0,0
46373,1,0,1,0,0,1,0
46374,0,1,1,0,0,1,1
46375,1,1,1,0,0,1,1
46376,0,0,0,1,0,0,0
46377,1,0,0,1,0,0,0
46378,0,1,0,1,0,1,1
46379,1,1,0,1,0,1,1
46380,0,0,1,1,0,0,0
46381,1,0,1,1,0,1,0
46382,0,1,1,1,0,0,0
46383,1,1,1,1,0,1,0
46384,0,0,0,0,1,0,1
