,Time,IN1,IN2,OUTCHANGED,CORRECT
19836,19836,1,0,1,0
19837,19837,1,0,1,0
19838,19838,0,1,0,1
19839,19839,1,1,0,0
19840,19840,0,1,0,1
19841,19841,0,1,0,1
19842,19842,1,0,1,0
19843,19843,1,0,1,0
19844,19844,1,1,0,0
19845,19845,1,1,1,1
19846,19846,0,0,1,0
19847,19847,0,1,0,1
19848,19848,1,0,0,1
19849,19849,0,1,0,1
19850,19850,1,1,1,1
19851,19851,1,0,0,1
19852,19852,1,0,0,1
19853,19853,0,1,1,0
19854,19854,0,1,1,0
19855,19855,0,1,1,0
19856,19856,0,0,0,1
19857,19857,1,0,1,0
19858,19858,1,0,0,1
19859,19859,1,1,0,0
19860,19860,1,1,1,1
19861,19861,1,1,0,0
19862,19862,1,0,0,1
19863,19863,1,0,0,1
19864,19864,1,1,0,0
19865,19865,1,1,0,0
19866,19866,0,1,0,1
19867,19867,0,1,0,1
19868,19868,0,0,0,1
19869,19869,1,1,0,0
19870,19870,0,1,0,1
19871,19871,0,0,0,1
19872,19872,1,1,0,0
19873,19873,1,0,1,0
19874,19874,0,0,0,1
19875,19875,0,0,0,1
19876,19876,0,1,1,0
19877,19877,1,0,1,0
19878,19878,1,1,1,1
19879,19879,0,1,0,1
19880,19880,0,1,1,0
19881,19881,0,0,0,1
19882,19882,0,1,1,0
19883,19883,1,1,0,0
19884,19884,0,1,0,1
19885,19885,1,0,1,0
19886,19886,0,1,0,1
19887,19887,1,1,1,1
19888,19888,1,1,1,1
19889,19889,1,0,1,0
19890,19890,0,0,1,0
19891,19891,0,1,1,0
19892,19892,0,1,0,1
19893,19893,1,0,1,0
19894,19894,0,1,0,1
19895,19895,0,0,1,0
19896,19896,1,0,0,1
19897,19897,1,0,0,1
19898,19898,1,0,0,1
19899,19899,1,0,0,1
19900,19900,1,0,0,1
19901,19901,0,1,1,0
19902,19902,0,1,0,1
19903,19903,0,1,1,0
19904,19904,0,1,0,1
19905,19905,0,0,0,1
19906,19906,1,1,1,1
19907,19907,0,1,1,0
19908,19908,1,1,0,0
19909,19909,0,1,1,0
19910,19910,1,0,0,1
19911,19911,0,0,0,1
19912,19912,1,1,1,1
19913,19913,1,1,0,0
19914,19914,1,1,0,0
19915,19915,1,0,0,1
19916,19916,1,0,0,1
19917,19917,0,1,0,1
19918,19918,1,1,0,0
19919,19919,1,0,1,0
19920,19920,0,0,0,1
19921,19921,0,0,0,1
19922,19922,0,1,1,0
19923,19923,1,0,1,0
19924,19924,1,1,1,1
19925,19925,0,0,1,0
19926,19926,1,1,0,0
19927,19927,0,1,0,1
19928,19928,0,1,1,0
19929,19929,1,0,0,1
19930,19930,0,0,0,1
19931,19931,1,1,1,1
19932,19932,1,1,0,0
19933,19933,0,1,1,0
19934,19934,1,0,0,1
19935,19935,0,0,1,0
19936,19936,0,0,0,1
19937,19937,1,1,0,0
19938,19938,1,1,0,0
19939,19939,0,1,1,0
19940,19940,1,0,0,1
19941,19941,0,0,0,1
19942,19942,0,1,1,0
19943,19943,1,0,0,1
19944,19944,0,0,0,1
19945,19945,1,0,0,1
19946,19946,1,0,0,1
19947,19947,1,1,0,0
19948,19948,1,0,1,0
19949,19949,0,1,0,1
19950,19950,1,1,0,0
19951,19951,0,0,0,1
19952,19952,0,1,1,0
19953,19953,0,0,1,0
19954,19954,1,1,0,0
19955,19955,1,1,1,1
19956,19956,0,0,0,1
19957,19957,1,0,0,1
19958,19958,1,0,0,1
19959,19959,1,0,0,1
19960,19960,1,1,0,0
19961,19961,1,0,0,1
19962,19962,0,1,0,1
19963,19963,0,0,0,1
19964,19964,0,0,1,0
19965,19965,0,1,1,0
19966,19966,1,1,0,0
19967,19967,1,0,0,1
19968,19968,0,1,0,1
19969,19969,1,0,0,1
19970,19970,0,1,0,1
19971,19971,1,1,0,0
19972,19972,1,0,0,1
19973,19973,1,1,0,0
19974,19974,0,1,1,0
19975,19975,0,0,1,0
19976,19976,1,0,1,0
19977,19977,0,1,1,0
19978,19978,0,0,0,1
19979,19979,0,0,0,1
19980,19980,0,0,0,1
19981,19981,1,0,1,0
19982,19982,1,0,1,0
19983,19983,0,0,0,1
19984,19984,1,0,0,1
19985,19985,1,1,0,0
19986,19986,0,1,0,1
19987,19987,0,0,0,1
19988,19988,1,0,0,1
19989,19989,0,0,1,0
19990,19990,0,0,0,1
19991,19991,1,0,0,1
19992,19992,0,1,0,1
19993,19993,0,1,1,0
19994,19994,1,1,0,0
19995,19995,0,1,1,0
19996,19996,1,0,1,0
19997,19997,0,1,1,0
19998,19998,1,0,0,1
19999,19999,0,1,1,0
20000,20000,1,0,0,1
20001,20001,0,1,0,1
20002,20002,1,0,0,1
20003,20003,0,1,1,0
20004,20004,0,0,0,1
20005,20005,1,1,0,0
20006,20006,1,0,0,1
20007,20007,0,0,1,0
20008,20008,0,0,0,1
20009,20009,0,1,1,0
20010,20010,0,0,1,0
20011,20011,0,0,0,1
20012,20012,1,1,0,0
20013,20013,0,0,0,1
20014,20014,0,1,1,0
20015,20015,1,1,1,1
20016,20016,1,0,1,0
20017,20017,1,1,1,1
20018,20018,0,0,0,1
20019,20019,0,1,0,1
20020,20020,1,0,0,1
20021,20021,1,0,0,1
20022,20022,1,0,0,1
20023,20023,1,1,0,0
20024,20024,1,0,1,0
20025,20025,0,0,1,0
20026,20026,0,1,1,0
20027,20027,1,1,1,1
20028,20028,0,0,1,0
20029,20029,0,0,1,0
20030,20030,1,1,1,1
20031,20031,1,1,1,1
20032,20032,0,0,1,0
20033,20033,1,0,0,1
20034,20034,0,0,1,0
20035,20035,1,0,0,1
20036,20036,1,0,0,1
20037,20037,0,0,1,0
20038,20038,0,1,1,0
20039,20039,1,1,0,0
20040,20040,0,0,1,0
20041,20041,1,0,1,0
20042,20042,1,1,0,0
20043,20043,0,0,0,1
20044,20044,1,1,1,1
20045,20045,0,0,0,1
20046,20046,1,0,1,0
20047,20047,1,1,0,0
20048,20048,1,1,0,0
20049,20049,0,0,1,0
20050,20050,0,0,1,0
20051,20051,0,1,1,0
20052,20052,1,1,1,1
20053,20053,1,0,0,1
20054,20054,0,0,0,1
20055,20055,1,0,1,0
20056,20056,0,0,0,1
20057,20057,1,1,0,0
20058,20058,0,0,1,0
20059,20059,0,1,1,0
20060,20060,0,0,1,0
20061,20061,1,1,1,1
20062,20062,1,0,1,0
20063,20063,1,0,0,1
20064,20064,1,0,1,0
20065,20065,1,0,0,1
20066,20066,0,1,1,0
20067,20067,1,1,0,0
20068,20068,0,1,1,0
20069,20069,0,1,1,0
20070,20070,0,0,1,0
20071,20071,1,1,1,1
20072,20072,1,1,1,1
20073,20073,1,0,1,0
20074,20074,0,0,0,1
20075,20075,1,0,1,0
20076,20076,0,1,1,0
20077,20077,1,1,0,0
20078,20078,0,0,1,0
20079,20079,0,0,1,0
20080,20080,1,0,1,0
20081,20081,0,1,1,0
20082,20082,0,0,0,1
20083,20083,0,1,1,0
20084,20084,1,0,1,0
20085,20085,1,0,1,0
20086,20086,0,0,1,0
20087,20087,1,0,0,1
20088,20088,1,1,0,0
20089,20089,1,1,0,0
20090,20090,0,1,1,0
20091,20091,0,1,0,1
20092,20092,1,1,0,0
20093,20093,1,1,1,1
20094,20094,0,1,0,1
20095,20095,1,0,1,0
20096,20096,1,0,1,0
20097,20097,0,0,0,1
20098,20098,0,1,0,1
20099,20099,0,0,0,1
20100,20100,0,0,0,1
20101,20101,0,1,1,0
20102,20102,1,0,0,1
20103,20103,0,1,1,0
20104,20104,1,1,1,1
20105,20105,0,1,0,1
20106,20106,1,0,0,1
20107,20107,0,1,1,0
20108,20108,1,1,1,1
20109,20109,0,0,1,0
20110,20110,1,1,0,0
20111,20111,0,1,0,1
20112,20112,1,0,1,0
20113,20113,1,0,1,0
20114,20114,0,0,0,1
20115,20115,1,0,0,1
20116,20116,0,1,0,1
20117,20117,1,1,1,1
20118,20118,1,1,1,1
20119,20119,1,1,1,1
20120,20120,1,0,1,0
20121,20121,0,0,1,0
20122,20122,0,1,0,1
20123,20123,0,1,0,1
20124,20124,1,0,1,0
20125,20125,1,0,1,0
20126,20126,0,1,1,0
20127,20127,0,0,1,0
20128,20128,0,1,1,0
20129,20129,0,0,1,0
20130,20130,1,0,0,1
20131,20131,1,0,1,0
20132,20132,1,0,1,0
20133,20133,1,0,1,0
20134,20134,1,0,0,1
20135,20135,1,0,0,1
20136,20136,0,0,1,0
20137,20137,0,1,0,1
20138,20138,1,1,0,0
20139,20139,1,1,1,1
20140,20140,0,0,0,1
20141,20141,0,0,0,1
20142,20142,1,0,0,1
20143,20143,0,1,1,0
20144,20144,0,1,1,0
20145,20145,0,0,1,0
20146,20146,1,1,1,1
20147,20147,1,0,0,1
20148,20148,1,0,1,0
20149,20149,0,0,1,0
20150,20150,0,1,1,0
20151,20151,1,1,0,0
20152,20152,0,1,0,1
20153,20153,0,1,1,0
20154,20154,1,1,1,1
20155,20155,1,1,0,0
20156,20156,0,0,1,0
20157,20157,1,1,1,1
20158,20158,1,0,0,1
20159,20159,0,1,1,0
20160,20160,1,0,0,1
20161,20161,1,1,1,1
20162,20162,1,1,0,0
20163,20163,1,0,0,1
20164,20164,0,0,1,0
20165,20165,1,0,1,0
20166,20166,0,1,0,1
20167,20167,1,1,0,0
20168,20168,1,1,1,1
20169,20169,0,0,0,1
20170,20170,0,1,1,0
20171,20171,0,0,0,1
20172,20172,0,0,1,0
20173,20173,1,0,0,1
20174,20174,0,0,0,1
20175,20175,1,0,1,0
20176,20176,1,0,1,0
20177,20177,0,1,0,1
20178,20178,1,0,0,1
20179,20179,1,1,0,0
20180,20180,1,1,1,1
20181,20181,1,1,0,0
20182,20182,1,0,0,1
20183,20183,1,0,1,0
20184,20184,0,0,1,0
20185,20185,0,0,1,0
20186,20186,0,0,0,1
20187,20187,0,1,0,1
20188,20188,0,0,0,1
20189,20189,0,0,0,1
20190,20190,1,0,1,0
20191,20191,1,0,1,0
20192,20192,1,0,0,1
20193,20193,1,1,0,0
20194,20194,0,1,0,1
20195,20195,1,1,1,1
20196,20196,1,0,0,1
20197,20197,0,0,0,1
20198,20198,1,1,1,1
20199,20199,1,1,0,0
20200,20200,0,0,0,1
20201,20201,0,1,0,1
20202,20202,0,0,0,1
20203,20203,1,0,1,0
20204,20204,0,1,1,0
20205,20205,0,1,0,1
20206,20206,1,1,0,0
20207,20207,1,1,0,0
20208,20208,0,0,1,0
20209,20209,0,0,1,0
20210,20210,1,0,1,0
20211,20211,0,1,0,1
20212,20212,0,0,0,1
20213,20213,0,1,1,0
20214,20214,1,0,0,1
20215,20215,0,0,1,0
20216,20216,1,1,0,0
20217,20217,0,1,1,0
20218,20218,1,0,0,1
20219,20219,0,1,1,0
20220,20220,1,0,0,1
20221,20221,0,0,0,1
20222,20222,1,1,0,0
20223,20223,1,1,1,1
20224,20224,1,1,1,1
20225,20225,0,1,1,0
20226,20226,1,0,0,1
20227,20227,0,1,1,0
20228,20228,1,1,1,1
20229,20229,1,0,0,1
20230,20230,1,0,0,1
20231,20231,0,1,1,0
20232,20232,0,0,0,1
20233,20233,1,1,1,1
20234,20234,0,0,0,1
20235,20235,0,0,0,1
20236,20236,0,0,1,0
20237,20237,1,0,0,1
20238,20238,1,0,1,0
20239,20239,1,1,1,1
20240,20240,0,1,0,1
20241,20241,0,0,0,1
20242,20242,0,1,1,0
20243,20243,0,0,0,1
20244,20244,0,1,1,0
20245,20245,1,1,1,1
20246,20246,1,1,0,0
20247,20247,1,0,1,0
20248,20248,0,0,1,0
20249,20249,0,0,0,1
20250,20250,0,1,1,0
20251,20251,0,1,1,0
20252,20252,1,1,0,0
20253,20253,1,1,0,0
20254,20254,1,0,0,1
20255,20255,1,0,1,0
20256,20256,1,0,1,0
20257,20257,1,1,0,0
20258,20258,1,0,0,1
20259,20259,1,0,1,0
20260,20260,0,1,1,0
20261,20261,1,0,1,0
20262,20262,0,0,1,0
20263,20263,0,0,1,0
20264,20264,0,1,0,1
20265,20265,1,0,1,0
20266,20266,1,0,1,0
20267,20267,1,1,1,1
20268,20268,0,0,1,0
20269,20269,1,1,1,1
20270,20270,0,1,0,1
20271,20271,1,1,0,0
20272,20272,1,0,1,0
20273,20273,1,1,0,0
20274,20274,1,1,1,1
20275,20275,1,0,1,0
20276,20276,1,1,0,0
20277,20277,0,0,1,0
20278,20278,1,0,0,1
20279,20279,0,0,1,0
20280,20280,0,0,1,0
20281,20281,0,0,0,1
20282,20282,1,0,1,0
20283,20283,1,1,1,1
20284,20284,0,0,1,0
20285,20285,0,1,1,0
20286,20286,1,1,1,1
20287,20287,1,0,0,1
20288,20288,1,0,1,0
20289,20289,1,0,0,1
20290,20290,1,1,1,1
20291,20291,0,1,1,0
20292,20292,0,0,1,0
20293,20293,1,1,1,1
20294,20294,0,0,0,1
20295,20295,1,1,0,0
20296,20296,0,1,0,1
20297,20297,0,1,0,1
20298,20298,1,1,0,0
20299,20299,0,0,1,0
20300,20300,0,1,0,1
20301,20301,0,0,0,1
20302,20302,0,1,1,0
20303,20303,1,0,0,1
20304,20304,1,0,0,1
20305,20305,1,0,0,1
20306,20306,1,1,0,0
20307,20307,0,0,1,0
20308,20308,0,0,1,0
20309,20309,0,0,1,0
20310,20310,1,1,0,0
20311,20311,0,1,1,0
20312,20312,1,1,1,1
20313,20313,1,0,0,1
20314,20314,0,0,0,1
20315,20315,0,0,0,1
20316,20316,1,0,1,0
20317,20317,1,1,1,1
20318,20318,0,1,1,0
20319,20319,1,1,0,0
20320,20320,0,0,0,1
20321,20321,0,1,1,0
20322,20322,1,0,0,1
20323,20323,0,1,0,1
20324,20324,1,1,1,1
20325,20325,1,1,0,0
20326,20326,1,0,1,0
20327,20327,0,1,1,0
20328,20328,1,0,1,0
20329,20329,0,1,1,0
20330,20330,1,1,1,1
20331,20331,0,1,0,1
20332,20332,0,1,0,1
20333,20333,1,0,1,0
20334,20334,1,1,1,1
20335,20335,1,1,0,0
20336,20336,1,1,0,0
20337,20337,1,0,0,1
20338,20338,0,0,0,1
20339,20339,0,1,0,1
20340,20340,1,0,1,0
20341,20341,0,0,1,0
20342,20342,1,1,1,1
20343,20343,0,0,1,0
20344,20344,1,0,0,1
20345,20345,1,0,0,1
20346,20346,0,1,1,0
20347,20347,0,0,1,0
20348,20348,1,0,0,1
20349,20349,1,1,1,1
20350,20350,0,1,0,1
20351,20351,0,1,0,1
20352,20352,1,0,0,1
20353,20353,0,0,0,1
20354,20354,0,1,1,0
20355,20355,0,0,1,0
20356,20356,1,0,1,0
20357,20357,0,1,1,0
20358,20358,1,0,0,1
20359,20359,1,0,0,1
20360,20360,1,1,1,1
20361,20361,0,1,1,0
20362,20362,0,1,0,1
20363,20363,1,0,0,1
20364,20364,0,0,0,1
20365,20365,0,1,0,1
20366,20366,0,0,0,1
20367,20367,0,1,1,0
20368,20368,1,1,0,0
20369,20369,0,0,0,1
20370,20370,1,0,0,1
20371,20371,1,1,0,0
20372,20372,1,0,1,0
20373,20373,0,1,1,0
20374,20374,0,1,1,0
20375,20375,1,1,0,0
20376,20376,1,0,0,1
20377,20377,1,1,1,1
20378,20378,0,0,1,0
20379,20379,0,0,1,0
20380,20380,0,1,1,0
20381,20381,1,0,0,1
20382,20382,0,0,0,1
20383,20383,0,0,0,1
20384,20384,1,1,0,0
20385,20385,0,1,1,0
20386,20386,0,0,0,1
20387,20387,1,1,1,1
20388,20388,1,1,0,0
20389,20389,1,1,0,0
20390,20390,0,0,0,1
20391,20391,1,1,1,1
20392,20392,0,0,0,1
20393,20393,1,0,1,0
20394,20394,1,0,1,0
20395,20395,0,1,0,1
20396,20396,1,0,0,1
20397,20397,0,1,0,1
20398,20398,1,0,0,1
20399,20399,1,0,1,0
20400,20400,1,1,1,1
20401,20401,1,0,1,0
20402,20402,0,1,1,0
20403,20403,0,1,0,1
20404,20404,0,1,1,0
20405,20405,0,1,0,1
20406,20406,0,1,1,0
20407,20407,1,0,0,1
20408,20408,1,0,1,0
20409,20409,0,1,1,0
20410,20410,1,0,0,1
20411,20411,1,1,1,1
20412,20412,1,0,0,1
20413,20413,0,0,1,0
20414,20414,0,0,0,1
20415,20415,0,1,0,1
20416,20416,1,1,0,0
20417,20417,0,0,0,1
20418,20418,1,1,1,1
20419,20419,0,0,0,1
20420,20420,0,0,0,1
20421,20421,1,0,0,1
20422,20422,1,0,1,0
20423,20423,1,0,0,1
20424,20424,1,0,1,0
20425,20425,1,0,1,0
20426,20426,0,0,0,1
20427,20427,1,0,1,0
20428,20428,0,1,1,0
20429,20429,1,1,1,1
20430,20430,0,1,0,1
20431,20431,1,1,1,1
20432,20432,1,0,1,0
20433,20433,1,1,1,1
20434,20434,1,1,0,0
20435,20435,1,0,0,1
20436,20436,1,0,0,1
20437,20437,0,1,0,1
20438,20438,1,1,1,1
20439,20439,1,1,1,1
20440,20440,1,1,1,1
20441,20441,1,0,1,0
20442,20442,0,0,1,0
20443,20443,1,0,1,0
20444,20444,1,0,0,1
20445,20445,1,0,1,0
20446,20446,1,0,1,0
20447,20447,1,1,0,0
20448,20448,0,0,0,1
20449,20449,1,1,0,0
20450,20450,0,0,0,1
20451,20451,1,1,1,1
20452,20452,1,0,0,1
20453,20453,1,0,0,1
20454,20454,0,0,1,0
20455,20455,0,0,0,1
20456,20456,0,1,0,1
20457,20457,0,1,0,1
20458,20458,1,1,0,0
20459,20459,0,0,0,1
20460,20460,0,1,1,0
20461,20461,0,1,1,0
20462,20462,1,1,1,1
20463,20463,0,1,1,0
20464,20464,1,0,1,0
20465,20465,1,0,0,1
20466,20466,0,0,0,1
20467,20467,1,0,1,0
20468,20468,1,0,1,0
20469,20469,1,0,1,0
20470,20470,0,1,0,1
20471,20471,0,0,0,1
20472,20472,1,0,1,0
20473,20473,0,0,1,0
20474,20474,0,0,1,0
20475,20475,0,1,1,0
20476,20476,0,0,0,1
20477,20477,0,1,1,0
20478,20478,1,1,0,0
20479,20479,1,0,1,0
20480,20480,0,0,0,1
20481,20481,1,0,0,1
20482,20482,1,0,1,0
20483,20483,1,0,0,1
20484,20484,0,1,1,0
20485,20485,1,0,0,1
20486,20486,1,0,0,1
20487,20487,1,0,0,1
20488,20488,1,1,0,0
20489,20489,0,0,0,1
20490,20490,1,0,1,0
20491,20491,0,1,0,1
20492,20492,1,0,0,1
20493,20493,0,1,1,0
20494,20494,0,0,0,1
20495,20495,1,0,0,1
20496,20496,0,0,1,0
20497,20497,0,1,0,1
20498,20498,0,1,1,0
20499,20499,0,1,1,0
20500,20500,1,0,1,0
20501,20501,1,0,0,1
20502,20502,1,1,0,0
20503,20503,0,0,1,0
20504,20504,0,1,1,0
20505,20505,0,0,1,0
20506,20506,1,1,0,0
20507,20507,0,1,0,1
20508,20508,1,1,1,1
20509,20509,1,0,0,1
20510,20510,1,0,0,1
20511,20511,1,0,0,1
20512,20512,0,1,0,1
20513,20513,0,0,0,1
20514,20514,0,0,1,0
20515,20515,0,1,1,0
20516,20516,0,0,1,0
20517,20517,0,1,1,0
20518,20518,0,1,0,1
20519,20519,0,1,1,0
20520,20520,1,1,0,0
20521,20521,1,1,0,0
20522,20522,1,1,0,0
20523,20523,1,1,0,0
20524,20524,1,0,1,0
20525,20525,1,1,0,0
20526,20526,1,0,1,0
20527,20527,1,1,1,1
20528,20528,0,1,0,1
20529,20529,1,1,1,1
20530,20530,1,0,1,0
20531,20531,1,0,1,0
20532,20532,1,0,1,0
20533,20533,1,0,1,0
20534,20534,0,1,0,1
20535,20535,0,0,0,1
20536,20536,1,1,0,0
20537,20537,1,1,1,1
20538,20538,1,0,1,0
20539,20539,1,0,1,0
20540,20540,1,1,1,1
20541,20541,0,0,1,0
20542,20542,1,0,1,0
20543,20543,0,1,1,0
20544,20544,1,1,0,0
20545,20545,1,0,0,1
20546,20546,1,1,1,1
20547,20547,0,1,0,1
20548,20548,0,1,0,1
20549,20549,1,1,0,0
20550,20550,0,1,1,0
20551,20551,1,0,1,0
20552,20552,1,1,1,1
20553,20553,1,1,0,0
20554,20554,0,1,0,1
20555,20555,0,0,0,1
20556,20556,0,1,1,0
20557,20557,0,1,0,1
20558,20558,0,0,1,0
20559,20559,1,1,1,1
20560,20560,0,1,1,0
20561,20561,0,0,0,1
20562,20562,0,1,1,0
20563,20563,0,1,1,0
20564,20564,1,1,0,0
20565,20565,0,0,0,1
20566,20566,0,0,0,1
20567,20567,0,0,1,0
20568,20568,1,0,0,1
20569,20569,1,1,1,1
20570,20570,1,0,0,1
20571,20571,0,0,1,0
20572,20572,1,0,1,0
20573,20573,0,0,1,0
20574,20574,1,0,0,1
20575,20575,0,0,0,1
20576,20576,1,1,0,0
20577,20577,0,1,1,0
20578,20578,1,0,1,0
20579,20579,0,1,0,1
20580,20580,1,1,0,0
20581,20581,1,1,1,1
20582,20582,0,0,1,0
20583,20583,1,0,0,1
20584,20584,0,1,1,0
20585,20585,1,1,1,1
20586,20586,0,1,1,0
20587,20587,0,1,0,1
20588,20588,0,0,0,1
20589,20589,0,1,0,1
20590,20590,1,1,1,1
20591,20591,1,1,0,0
20592,20592,0,1,0,1
20593,20593,0,0,1,0
20594,20594,1,0,1,0
20595,20595,1,0,1,0
20596,20596,0,0,0,1
20597,20597,0,1,1,0
20598,20598,1,1,1,1
20599,20599,0,0,0,1
20600,20600,0,1,0,1
20601,20601,1,0,0,1
20602,20602,1,1,1,1
20603,20603,0,1,0,1
20604,20604,1,0,0,1
20605,20605,1,0,1,0
20606,20606,0,1,0,1
20607,20607,1,1,0,0
20608,20608,1,0,0,1
20609,20609,0,1,0,1
20610,20610,0,0,1,0
20611,20611,1,0,1,0
20612,20612,0,0,0,1
20613,20613,0,0,1,0
20614,20614,1,1,0,0
20615,20615,0,1,0,1
20616,20616,0,1,0,1
20617,20617,1,0,0,1
20618,20618,1,1,0,0
20619,20619,1,0,1,0
20620,20620,1,0,0,1
20621,20621,0,0,1,0
20622,20622,1,1,1,1
20623,20623,1,0,0,1
20624,20624,0,1,0,1
20625,20625,0,0,1,0
20626,20626,1,1,1,1
20627,20627,1,1,0,0
20628,20628,1,0,1,0
20629,20629,0,0,0,1
20630,20630,1,0,0,1
20631,20631,0,1,1,0
20632,20632,1,0,1,0
20633,20633,1,1,0,0
20634,20634,1,0,1,0
20635,20635,1,1,1,1
20636,20636,1,1,1,1
20637,20637,0,1,1,0
20638,20638,0,0,1,0
20639,20639,0,1,1,0
20640,20640,1,0,0,1
20641,20641,0,0,1,0
20642,20642,1,0,1,0
20643,20643,1,0,1,0
20644,20644,1,1,0,0
20645,20645,0,1,1,0
20646,20646,0,1,1,0
20647,20647,1,1,1,1
20648,20648,1,1,1,1
20649,20649,1,1,1,1
20650,20650,0,0,1,0
20651,20651,1,0,0,1
20652,20652,0,1,0,1
20653,20653,0,0,1,0
20654,20654,1,0,1,0
20655,20655,0,1,1,0
20656,20656,0,1,0,1
20657,20657,1,0,0,1
20658,20658,0,0,1,0
20659,20659,0,0,1,0
20660,20660,0,0,0,1
20661,20661,1,0,1,0
20662,20662,1,0,0,1
20663,20663,1,0,1,0
20664,20664,0,0,1,0
20665,20665,0,1,0,1
20666,20666,1,1,0,0
20667,20667,0,1,1,0
20668,20668,1,1,1,1
20669,20669,1,1,0,0
20670,20670,1,0,1,0
20671,20671,1,0,0,1
20672,20672,1,0,1,0
20673,20673,1,1,1,1
20674,20674,1,0,0,1
20675,20675,0,1,1,0
20676,20676,0,0,1,0
20677,20677,0,1,0,1
20678,20678,0,1,1,0
20679,20679,1,0,0,1
20680,20680,1,1,1,1
20681,20681,0,0,0,1
20682,20682,1,1,0,0
20683,20683,0,0,1,0
20684,20684,0,0,1,0
20685,20685,1,1,0,0
20686,20686,1,1,1,1
20687,20687,1,1,1,1
20688,20688,1,0,1,0
20689,20689,1,1,0,0
20690,20690,1,1,1,1
20691,20691,0,0,1,0
20692,20692,1,0,0,1
20693,20693,0,0,1,0
20694,20694,0,1,1,0
20695,20695,1,1,0,0
20696,20696,0,0,0,1
20697,20697,1,1,1,1
20698,20698,0,1,1,0
20699,20699,1,0,0,1
20700,20700,1,0,1,0
20701,20701,0,0,0,1
20702,20702,0,1,1,0
20703,20703,0,1,1,0
20704,20704,1,0,1,0
20705,20705,1,1,1,1
20706,20706,1,1,1,1
20707,20707,1,1,0,0
20708,20708,0,1,1,0
20709,20709,0,1,0,1
20710,20710,1,1,1,1
20711,20711,0,1,0,1
20712,20712,0,0,1,0
20713,20713,0,1,1,0
20714,20714,0,1,0,1
20715,20715,1,0,1,0
20716,20716,0,0,0,1
20717,20717,0,1,1,0
20718,20718,0,0,1,0
20719,20719,0,1,0,1
20720,20720,1,1,0,0
20721,20721,1,1,0,0
20722,20722,1,0,0,1
20723,20723,1,0,0,1
20724,20724,1,0,0,1
20725,20725,0,0,0,1
20726,20726,1,1,1,1
20727,20727,1,1,1,1
20728,20728,0,1,0,1
20729,20729,1,0,0,1
20730,20730,0,0,0,1
20731,20731,0,1,0,1
20732,20732,1,1,0,0
20733,20733,1,0,1,0
20734,20734,0,1,0,1
20735,20735,0,0,0,1
20736,20736,1,0,1,0
20737,20737,0,1,0,1
20738,20738,1,1,1,1
20739,20739,0,0,0,1
20740,20740,1,1,0,0
20741,20741,0,0,0,1
20742,20742,1,1,1,1
20743,20743,0,0,1,0
20744,20744,0,0,0,1
20745,20745,1,1,1,1
20746,20746,0,1,0,1
20747,20747,1,0,0,1
20748,20748,0,1,1,0
20749,20749,1,0,1,0
20750,20750,1,1,1,1
20751,20751,0,1,1,0
20752,20752,1,0,0,1
20753,20753,1,0,0,1
20754,20754,0,1,0,1
20755,20755,1,0,1,0
20756,20756,0,1,1,0
20757,20757,0,0,1,0
20758,20758,1,0,1,0
20759,20759,1,1,0,0
20760,20760,1,0,1,0
20761,20761,0,1,1,0
20762,20762,0,1,0,1
20763,20763,0,0,1,0
20764,20764,1,1,0,0
20765,20765,1,0,0,1
20766,20766,0,1,0,1
20767,20767,1,1,1,1
20768,20768,1,0,0,1
20769,20769,1,0,1,0
20770,20770,0,1,1,0
20771,20771,0,0,1,0
20772,20772,1,0,1,0
20773,20773,0,1,0,1
20774,20774,0,1,1,0
20775,20775,0,0,1,0
20776,20776,1,0,0,1
20777,20777,0,1,0,1
20778,20778,1,1,1,1
20779,20779,0,0,0,1
20780,20780,0,1,1,0
20781,20781,1,1,0,0
20782,20782,1,1,1,1
20783,20783,0,0,1,0
20784,20784,0,1,0,1
20785,20785,1,1,1,1
20786,20786,0,1,1,0
20787,20787,0,0,0,1
20788,20788,1,0,1,0
20789,20789,1,1,1,1
20790,20790,1,0,0,1
20791,20791,0,1,0,1
20792,20792,0,0,0,1
20793,20793,1,0,1,0
20794,20794,0,0,0,1
20795,20795,0,0,1,0
20796,20796,1,0,0,1
20797,20797,1,0,0,1
20798,20798,1,1,1,1
20799,20799,0,1,1,0
20800,20800,1,1,1,1
20801,20801,1,0,0,1
20802,20802,0,0,0,1
20803,20803,0,0,1,0
20804,20804,0,0,0,1
20805,20805,1,1,1,1
20806,20806,0,1,0,1
20807,20807,1,0,0,1
20808,20808,1,0,1,0
20809,20809,1,0,1,0
20810,20810,0,0,0,1
20811,20811,0,1,1,0
20812,20812,1,0,1,0
20813,20813,1,1,1,1
20814,20814,1,1,0,0
20815,20815,1,0,1,0
20816,20816,1,0,1,0
20817,20817,1,0,1,0
20818,20818,1,0,1,0
20819,20819,1,0,1,0
20820,20820,1,1,0,0
20821,20821,0,0,1,0
20822,20822,1,1,0,0
20823,20823,0,1,0,1
20824,20824,1,0,1,0
20825,20825,0,0,0,1
20826,20826,1,1,1,1
20827,20827,1,0,0,1
20828,20828,1,1,1,1
20829,20829,0,1,1,0
20830,20830,1,1,0,0
20831,20831,1,0,1,0
20832,20832,0,1,1,0
20833,20833,0,0,1,0
