,time,input,outputchanged,correct
12884,12884,0,10,1
12885,12885,1,26,0
12886,12886,0,31,0
12887,12887,1,12,1
12888,12888,0,12,1
12889,12889,1,13,1
12890,12890,0,13,1
12891,12891,1,14,1
12892,12892,0,17,0
12893,12893,1,15,1
12894,12894,0,0,0
12895,12895,1,16,1
12896,12896,0,16,1
12897,12897,1,15,0
12898,12898,0,12,0
12899,12899,1,18,1
12900,12900,0,28,0
12901,12901,1,19,1
12902,12902,0,19,1
12903,12903,1,20,1
12904,12904,0,7,0
12905,12905,1,21,1
12906,12906,0,21,1
12907,12907,1,22,1
12908,12908,0,18,0
12909,12909,1,23,1
12910,12910,0,19,0
12911,12911,1,30,0
12912,12912,0,28,0
12913,12913,1,25,1
12914,12914,0,25,1
12915,12915,1,1,0
12916,12916,0,26,1
12917,12917,1,27,1
12918,12918,0,27,1
12919,12919,1,30,0
12920,12920,0,28,1
12921,12921,1,29,1
12922,12922,0,29,1
12923,12923,1,30,1
12924,12924,0,30,1
12925,12925,1,24,0
12926,12926,0,31,1
12927,12927,1,20,0
12928,12928,0,27,0
12929,12929,1,12,0
12930,12930,0,1,1
12931,12931,1,25,0
12932,12932,0,2,1
12933,12933,1,24,0
12934,12934,0,23,0
12935,12935,1,22,0
12936,12936,0,10,0
12937,12937,1,16,0
12938,12938,0,5,1
12939,12939,1,6,1
12940,12940,0,6,1
12941,12941,1,7,1
12942,12942,0,7,1
12943,12943,1,8,1
12944,12944,0,4,0
12945,12945,1,22,0
12946,12946,0,9,1
12947,12947,1,3,0
12948,12948,0,28,0
12949,12949,1,26,0
12950,12950,0,11,1
12951,12951,1,14,0
12952,12952,0,5,0
12953,12953,1,13,1
12954,12954,0,13,1
12955,12955,1,23,0
12956,12956,0,14,1
12957,12957,1,5,0
12958,12958,0,13,0
12959,12959,1,16,1
12960,12960,0,16,1
12961,12961,1,20,0
12962,12962,0,17,1
12963,12963,1,18,1
12964,12964,0,22,0
12965,12965,1,7,0
12966,12966,0,19,1
12967,12967,1,20,1
12968,12968,0,20,1
12969,12969,1,28,0
12970,12970,0,21,1
12971,12971,1,22,1
12972,12972,0,22,1
12973,12973,1,23,1
12974,12974,0,23,1
12975,12975,1,24,1
12976,12976,0,24,1
12977,12977,1,25,1
12978,12978,0,25,1
12979,12979,1,26,1
12980,12980,0,26,1
12981,12981,1,6,0
12982,12982,0,27,1
12983,12983,1,18,0
12984,12984,0,24,0
12985,12985,1,29,1
12986,12986,0,5,0
12987,12987,1,28,0
12988,12988,0,13,0
12989,12989,1,6,0
12990,12990,0,31,1
12991,12991,1,0,1
12992,12992,0,12,0
12993,12993,1,1,1
12994,12994,0,5,0
12995,12995,1,27,0
12996,12996,0,2,1
12997,12997,1,27,0
12998,12998,0,28,0
12999,12999,1,2,0
13000,13000,0,12,0
13001,13001,1,5,1
13002,13002,0,0,0
13003,13003,1,6,1
13004,13004,0,15,0
13005,13005,1,7,1
13006,13006,0,2,0
13007,13007,1,10,0
13008,13008,0,8,1
13009,13009,1,9,1
13010,13010,0,9,1
13011,13011,1,10,1
13012,13012,0,10,1
13013,13013,1,18,0
13014,13014,0,11,1
13015,13015,1,12,1
13016,13016,0,25,0
13017,13017,1,3,0
13018,13018,0,13,1
13019,13019,1,7,0
13020,13020,0,14,1
13021,13021,1,25,0
13022,13022,0,15,1
13023,13023,1,16,1
13024,13024,0,16,1
13025,13025,1,17,1
13026,13026,0,17,1
13027,13027,1,18,1
13028,13028,0,12,0
13029,13029,1,19,1
13030,13030,0,19,1
13031,13031,1,20,1
13032,13032,0,10,0
13033,13033,1,21,1
13034,13034,0,21,1
13035,13035,1,22,1
13036,13036,0,19,0
13037,13037,1,23,1
13038,13038,0,23,1
13039,13039,1,15,0
13040,13040,0,16,0
13041,13041,1,25,1
13042,13042,0,26,0
13043,13043,1,26,1
13044,13044,0,23,0
13045,13045,1,27,1
13046,13046,0,14,0
13047,13047,1,28,1
13048,13048,0,7,0
13049,13049,1,29,1
13050,13050,0,29,1
13051,13051,1,6,0
13052,13052,0,30,1
13053,13053,1,31,1
13054,13054,0,19,0
13055,13055,1,0,1
13056,13056,0,0,1
13057,13057,1,1,1
13058,13058,0,1,1
13059,13059,1,2,1
13060,13060,0,21,0
13061,13061,1,3,1
13062,13062,0,3,1
13063,13063,1,4,1
13064,13064,0,4,1
13065,13065,1,5,1
13066,13066,0,5,1
13067,13067,1,6,1
13068,13068,0,6,1
13069,13069,1,16,0
13070,13070,0,24,0
13071,13071,1,20,0
13072,13072,0,7,0
13073,13073,1,3,0
13074,13074,0,9,1
13075,13075,1,10,1
13076,13076,0,10,1
13077,13077,1,11,1
13078,13078,0,11,1
13079,13079,1,5,0
13080,13080,0,12,1
13081,13081,1,22,0
13082,13082,0,1,0
13083,13083,1,14,1
13084,13084,0,1,0
13085,13085,1,15,1
13086,13086,0,7,0
13087,13087,1,3,0
13088,13088,0,16,1
13089,13089,1,17,1
13090,13090,0,17,1
13091,13091,1,30,0
13092,13092,0,18,1
13093,13093,1,26,0
13094,13094,0,22,0
13095,13095,1,20,1
13096,13096,0,20,1
13097,13097,1,21,1
13098,13098,0,21,1
13099,13099,1,22,1
13100,13100,0,22,1
13101,13101,1,29,0
13102,13102,0,1,0
13103,13103,1,24,1
13104,13104,0,24,1
13105,13105,1,25,1
13106,13106,0,25,1
13107,13107,1,26,1
13108,13108,0,28,0
13109,13109,1,27,1
13110,13110,0,27,1
13111,13111,1,16,0
13112,13112,0,3,0
13113,13113,1,29,1
13114,13114,0,29,1
13115,13115,1,16,0
13116,13116,0,30,1
13117,13117,1,31,1
13118,13118,0,31,1
13119,13119,1,0,1
13120,13120,0,16,0
13121,13121,1,1,1
13122,13122,0,1,1
13123,13123,1,2,1
13124,13124,0,2,1
13125,13125,1,3,1
13126,13126,0,13,0
13127,13127,1,4,1
13128,13128,0,4,1
13129,13129,1,25,0
13130,13130,0,3,0
13131,13131,1,6,1
13132,13132,0,6,1
13133,13133,1,7,1
13134,13134,0,7,1
13135,13135,1,8,1
13136,13136,0,24,0
13137,13137,1,5,0
13138,13138,0,18,0
13139,13139,1,10,1
13140,13140,0,8,0
13141,13141,1,11,1
13142,13142,0,10,0
13143,13143,1,20,0
13144,13144,0,12,1
13145,13145,1,27,0
13146,13146,0,18,0
13147,13147,1,14,1
13148,13148,0,6,0
13149,13149,1,15,1
13150,13150,0,5,0
13151,13151,1,19,0
13152,13152,0,0,0
13153,13153,1,7,0
13154,13154,0,17,1
13155,13155,1,18,1
13156,13156,0,6,0
13157,13157,1,19,1
13158,13158,0,19,1
13159,13159,1,20,1
13160,13160,0,17,0
13161,13161,1,21,1
13162,13162,0,21,1
13163,13163,1,22,1
13164,13164,0,22,1
13165,13165,1,23,1
13166,13166,0,19,0
13167,13167,1,13,0
13168,13168,0,8,0
13169,13169,1,25,1
13170,13170,0,25,1
13171,13171,1,26,1
13172,13172,0,26,1
13173,13173,1,27,1
13174,13174,0,27,1
13175,13175,1,28,1
13176,13176,0,28,1
13177,13177,1,29,1
13178,13178,0,12,0
13179,13179,1,5,0
13180,13180,0,0,0
13181,13181,1,31,1
13182,13182,0,31,1
13183,13183,1,4,0
13184,13184,0,17,0
13185,13185,1,9,0
13186,13186,0,6,0
13187,13187,1,2,1
13188,13188,0,2,1
13189,13189,1,23,0
13190,13190,0,18,0
13191,13191,1,4,1
13192,13192,0,4,1
13193,13193,1,3,0
13194,13194,0,21,0
13195,13195,1,14,0
13196,13196,0,1,0
13197,13197,1,7,1
13198,13198,0,25,0
13199,13199,1,8,1
13200,13200,0,5,0
13201,13201,1,0,0
13202,13202,0,27,0
13203,13203,1,10,1
13204,13204,0,10,1
13205,13205,1,11,1
13206,13206,0,27,0
13207,13207,1,12,1
13208,13208,0,12,1
13209,13209,1,2,0
13210,13210,0,8,0
13211,13211,1,15,0
13212,13212,0,14,1
13213,13213,1,15,1
13214,13214,0,10,0
13215,13215,1,16,1
13216,13216,0,16,1
13217,13217,1,27,0
13218,13218,0,22,0
13219,13219,1,18,1
13220,13220,0,18,1
13221,13221,1,15,0
13222,13222,0,3,0
13223,13223,1,20,1
13224,13224,0,20,1
13225,13225,1,21,1
13226,13226,0,8,0
13227,13227,1,22,1
13228,13228,0,22,1
13229,13229,1,23,1
13230,13230,0,23,1
13231,13231,1,5,0
13232,13232,0,2,0
13233,13233,1,25,1
13234,13234,0,25,1
13235,13235,1,26,1
13236,13236,0,4,0
13237,13237,1,20,0
13238,13238,0,4,0
13239,13239,1,28,1
13240,13240,0,20,0
13241,13241,1,29,1
13242,13242,0,29,1
13243,13243,1,30,1
13244,13244,0,30,1
13245,13245,1,31,1
13246,13246,0,31,1
13247,13247,1,0,1
13248,13248,0,0,1
13249,13249,1,21,0
13250,13250,0,1,1
13251,13251,1,22,0
13252,13252,0,28,0
13253,13253,1,15,0
13254,13254,0,3,1
13255,13255,1,22,0
13256,13256,0,4,1
13257,13257,1,5,1
13258,13258,0,5,1
13259,13259,1,20,0
13260,13260,0,0,0
13261,13261,1,7,1
13262,13262,0,7,1
13263,13263,1,2,0
13264,13264,0,8,1
13265,13265,1,0,0
13266,13266,0,26,0
13267,13267,1,21,0
13268,13268,0,10,1
13269,13269,1,14,0
13270,13270,0,10,0
13271,13271,1,12,1
13272,13272,0,12,1
13273,13273,1,29,0
13274,13274,0,4,0
13275,13275,1,4,0
13276,13276,0,14,1
13277,13277,1,15,1
13278,13278,0,15,1
13279,13279,1,15,0
13280,13280,0,16,1
13281,13281,1,17,1
13282,13282,0,17,1
13283,13283,1,18,1
13284,13284,0,18,1
13285,13285,1,23,0
13286,13286,0,19,1
13287,13287,1,13,0
13288,13288,0,20,1
13289,13289,1,21,1
13290,13290,0,21,1
13291,13291,1,22,1
13292,13292,0,22,1
13293,13293,1,23,1
13294,13294,0,23,1
13295,13295,1,24,1
13296,13296,0,24,1
13297,13297,1,25,1
13298,13298,0,25,1
13299,13299,1,26,1
13300,13300,0,26,1
13301,13301,1,16,0
13302,13302,0,1,0
13303,13303,1,27,0
13304,13304,0,26,0
13305,13305,1,27,0
13306,13306,0,11,0
13307,13307,1,30,1
13308,13308,0,30,1
13309,13309,1,31,1
13310,13310,0,23,0
13311,13311,1,22,0
13312,13312,0,0,1
13313,13313,1,1,1
13314,13314,0,1,1
13315,13315,1,31,0
13316,13316,0,2,1
13317,13317,1,6,0
13318,13318,0,3,1
13319,13319,1,3,0
13320,13320,0,4,1
13321,13321,1,17,0
13322,13322,0,5,1
13323,13323,1,6,1
13324,13324,0,20,0
13325,13325,1,15,0
13326,13326,0,7,1
13327,13327,1,8,1
13328,13328,0,7,0
13329,13329,1,9,1
13330,13330,0,9,1
13331,13331,1,10,1
13332,13332,0,24,0
13333,13333,1,11,1
13334,13334,0,11,1
13335,13335,1,12,1
13336,13336,0,12,1
13337,13337,1,13,1
13338,13338,0,13,1
13339,13339,1,14,1
13340,13340,0,14,1
13341,13341,1,15,1
13342,13342,0,22,0
13343,13343,1,16,1
13344,13344,0,16,1
13345,13345,1,17,1
13346,13346,0,17,1
13347,13347,1,18,1
13348,13348,0,16,0
13349,13349,1,19,1
13350,13350,0,19,1
13351,13351,1,13,0
13352,13352,0,20,1
13353,13353,1,21,1
13354,13354,0,21,1
13355,13355,1,26,0
13356,13356,0,22,1
13357,13357,1,23,1
13358,13358,0,23,1
13359,13359,1,24,1
13360,13360,0,8,0
13361,13361,1,18,0
13362,13362,0,25,1
13363,13363,1,26,1
13364,13364,0,19,0
13365,13365,1,27,1
13366,13366,0,27,1
13367,13367,1,28,1
13368,13368,0,28,1
13369,13369,1,3,0
13370,13370,0,29,1
13371,13371,1,30,1
13372,13372,0,30,1
13373,13373,1,31,1
13374,13374,0,31,1
13375,13375,1,0,1
13376,13376,0,0,1
13377,13377,1,1,1
13378,13378,0,26,0
13379,13379,1,2,1
13380,13380,0,2,1
13381,13381,1,2,0
13382,13382,0,3,1
13383,13383,1,4,1
13384,13384,0,29,0
13385,13385,1,5,1
13386,13386,0,5,1
13387,13387,1,2,0
13388,13388,0,15,0
13389,13389,1,27,0
13390,13390,0,0,0
13391,13391,1,8,1
13392,13392,0,8,1
13393,13393,1,9,1
13394,13394,0,9,1
13395,13395,1,10,1
13396,13396,0,5,0
13397,13397,1,11,1
13398,13398,0,22,0
13399,13399,1,12,1
13400,13400,0,12,1
13401,13401,1,12,0
13402,13402,0,22,0
13403,13403,1,20,0
13404,13404,0,14,1
13405,13405,1,15,1
13406,13406,0,5,0
13407,13407,1,16,1
13408,13408,0,16,1
13409,13409,1,30,0
13410,13410,0,0,0
13411,13411,1,17,0
13412,13412,0,22,0
13413,13413,1,1,0
13414,13414,0,26,0
13415,13415,1,7,0
13416,13416,0,20,1
13417,13417,1,21,1
13418,13418,0,21,1
13419,13419,1,20,0
13420,13420,0,22,1
13421,13421,1,23,1
13422,13422,0,23,1
13423,13423,1,24,1
13424,13424,0,24,1
13425,13425,1,22,0
13426,13426,0,25,1
13427,13427,1,26,1
13428,13428,0,25,0
13429,13429,1,27,1
13430,13430,0,27,1
13431,13431,1,28,1
13432,13432,0,0,0
13433,13433,1,29,1
13434,13434,0,29,1
13435,13435,1,30,1
13436,13436,0,30,1
13437,13437,1,5,0
13438,13438,0,31,1
13439,13439,1,15,0
13440,13440,0,0,1
13441,13441,1,1,1
13442,13442,0,1,1
13443,13443,1,2,1
13444,13444,0,2,1
13445,13445,1,3,1
13446,13446,0,29,0
13447,13447,1,4,1
13448,13448,0,4,1
13449,13449,1,5,1
13450,13450,0,5,1
13451,13451,1,31,0
13452,13452,0,27,0
13453,13453,1,17,0
13454,13454,0,7,1
13455,13455,1,8,1
13456,13456,0,23,0
13457,13457,1,17,0
13458,13458,0,9,1
13459,13459,1,10,1
13460,13460,0,10,1
13461,13461,1,11,1
13462,13462,0,11,1
13463,13463,1,14,0
13464,13464,0,12,1
13465,13465,1,19,0
13466,13466,0,13,1
13467,13467,1,14,1
13468,13468,0,14,1
13469,13469,1,15,1
13470,13470,0,24,0
13471,13471,1,24,0
13472,13472,0,16,1
13473,13473,1,1,0
13474,13474,0,17,1
13475,13475,1,31,0
13476,13476,0,18,1
13477,13477,1,19,1
13478,13478,0,23,0
13479,13479,1,30,0
13480,13480,0,31,0
13481,13481,1,21,1
13482,13482,0,21,1
13483,13483,1,22,1
13484,13484,0,22,1
13485,13485,1,19,0
13486,13486,0,25,0
13487,13487,1,9,0
13488,13488,0,8,0
13489,13489,1,25,1
13490,13490,0,25,1
13491,13491,1,26,1
13492,13492,0,26,1
13493,13493,1,27,1
13494,13494,0,24,0
13495,13495,1,28,1
13496,13496,0,28,1
13497,13497,1,1,0
13498,13498,0,25,0
13499,13499,1,30,1
13500,13500,0,30,1
13501,13501,1,12,0
13502,13502,0,29,0
13503,13503,1,0,1
13504,13504,0,0,1
13505,13505,1,1,1
13506,13506,0,1,1
13507,13507,1,2,1
13508,13508,0,19,0
13509,13509,1,3,1
13510,13510,0,3,1
13511,13511,1,4,1
13512,13512,0,4,1
13513,13513,1,5,1
13514,13514,0,5,1
13515,13515,1,6,1
13516,13516,0,20,0
13517,13517,1,7,1
13518,13518,0,7,1
13519,13519,1,9,0
13520,13520,0,8,1
13521,13521,1,9,1
13522,13522,0,4,0
13523,13523,1,10,1
13524,13524,0,10,1
13525,13525,1,11,1
13526,13526,0,11,1
13527,13527,1,12,1
13528,13528,0,12,1
13529,13529,1,13,1
13530,13530,0,4,0
13531,13531,1,14,1
13532,13532,0,8,0
13533,13533,1,15,1
13534,13534,0,15,1
13535,13535,1,9,0
13536,13536,0,17,0
13537,13537,1,17,1
13538,13538,0,17,1
13539,13539,1,18,1
13540,13540,0,20,0
13541,13541,1,19,1
13542,13542,0,19,1
13543,13543,1,20,1
13544,13544,0,20,1
13545,13545,1,21,1
13546,13546,0,21,1
13547,13547,1,23,0
13548,13548,0,22,1
13549,13549,1,23,1
13550,13550,0,23,1
13551,13551,1,16,0
13552,13552,0,24,1
13553,13553,1,25,1
13554,13554,0,25,1
13555,13555,1,26,1
13556,13556,0,26,1
13557,13557,1,27,1
13558,13558,0,2,0
13559,13559,1,28,1
13560,13560,0,28,1
13561,13561,1,0,0
13562,13562,0,2,0
13563,13563,1,9,0
13564,13564,0,24,0
13565,13565,1,31,1
13566,13566,0,31,1
13567,13567,1,1,0
13568,13568,0,24,0
13569,13569,1,1,1
13570,13570,0,1,1
13571,13571,1,2,1
13572,13572,0,18,0
13573,13573,1,3,1
13574,13574,0,28,0
13575,13575,1,4,1
13576,13576,0,4,1
13577,13577,1,5,1
13578,13578,0,5,1
13579,13579,1,30,0
13580,13580,0,6,1
13581,13581,1,23,0
13582,13582,0,7,1
13583,13583,1,19,0
13584,13584,0,8,1
13585,13585,1,9,1
13586,13586,0,14,0
13587,13587,1,17,0
13588,13588,0,10,1
13589,13589,1,23,0
13590,13590,0,23,0
13591,13591,1,3,0
13592,13592,0,12,1
13593,13593,1,13,1
13594,13594,0,30,0
13595,13595,1,14,1
13596,13596,0,30,0
13597,13597,1,15,1
13598,13598,0,25,0
13599,13599,1,24,0
13600,13600,0,16,1
13601,13601,1,17,1
13602,13602,0,17,1
13603,13603,1,18,1
13604,13604,0,26,0
13605,13605,1,19,1
13606,13606,0,13,0
13607,13607,1,20,1
13608,13608,0,13,0
13609,13609,1,3,0
13610,13610,0,21,1
13611,13611,1,22,1
13612,13612,0,22,1
13613,13613,1,23,1
13614,13614,0,23,1
13615,13615,1,6,0
13616,13616,0,25,0
13617,13617,1,14,0
13618,13618,0,28,0
13619,13619,1,18,0
13620,13620,0,26,1
13621,13621,1,3,0
13622,13622,0,22,0
13623,13623,1,27,0
13624,13624,0,28,1
13625,13625,1,27,0
13626,13626,0,31,0
13627,13627,1,30,1
13628,13628,0,19,0
13629,13629,1,31,1
13630,13630,0,14,0
13631,13631,1,0,1
13632,13632,0,0,1
13633,13633,1,1,1
13634,13634,0,15,0
13635,13635,1,2,1
13636,13636,0,2,1
13637,13637,1,3,1
13638,13638,0,3,1
13639,13639,1,21,0
13640,13640,0,4,1
13641,13641,1,5,1
13642,13642,0,23,0
13643,13643,1,6,1
13644,13644,0,6,1
13645,13645,1,7,1
13646,13646,0,25,0
13647,13647,1,9,0
13648,13648,0,30,0
13649,13649,1,9,1
13650,13650,0,9,1
13651,13651,1,10,1
13652,13652,0,8,0
13653,13653,1,23,0
13654,13654,0,11,1
13655,13655,1,14,0
13656,13656,0,12,1
13657,13657,1,22,0
13658,13658,0,13,1
13659,13659,1,14,1
13660,13660,0,3,0
13661,13661,1,20,0
13662,13662,0,11,0
13663,13663,1,16,1
13664,13664,0,16,1
13665,13665,1,21,0
13666,13666,0,17,1
13667,13667,1,18,1
13668,13668,0,10,0
13669,13669,1,19,1
13670,13670,0,10,0
13671,13671,1,20,1
13672,13672,0,20,1
13673,13673,1,15,0
13674,13674,0,21,1
13675,13675,1,5,0
13676,13676,0,22,1
13677,13677,1,14,0
13678,13678,0,23,1
13679,13679,1,24,1
13680,13680,0,24,1
13681,13681,1,18,0
13682,13682,0,2,0
13683,13683,1,19,0
13684,13684,0,26,1
13685,13685,1,24,0
13686,13686,0,27,1
13687,13687,1,11,0
13688,13688,0,22,0
13689,13689,1,29,1
13690,13690,0,25,0
13691,13691,1,30,1
13692,13692,0,30,1
13693,13693,1,4,0
13694,13694,0,11,0
13695,13695,1,29,0
13696,13696,0,0,1
13697,13697,1,9,0
13698,13698,0,12,0
13699,13699,1,17,0
13700,13700,0,12,0
13701,13701,1,28,0
13702,13702,0,3,1
13703,13703,1,6,0
13704,13704,0,27,0
13705,13705,1,27,0
13706,13706,0,5,1
13707,13707,1,6,1
13708,13708,0,12,0
13709,13709,1,7,1
13710,13710,0,7,1
13711,13711,1,12,0
13712,13712,0,8,1
13713,13713,1,9,1
13714,13714,0,21,0
13715,13715,1,10,1
13716,13716,0,10,1
13717,13717,1,11,1
13718,13718,0,23,0
13719,13719,1,12,1
13720,13720,0,9,0
13721,13721,1,18,0
13722,13722,0,13,1
13723,13723,1,27,0
13724,13724,0,14,1
13725,13725,1,20,0
13726,13726,0,29,0
13727,13727,1,16,1
13728,13728,0,16,1
13729,13729,1,17,1
13730,13730,0,17,1
13731,13731,1,16,0
13732,13732,0,18,1
13733,13733,1,16,0
13734,13734,0,4,0
13735,13735,1,5,0
13736,13736,0,20,1
13737,13737,1,21,1
13738,13738,0,4,0
13739,13739,1,21,0
13740,13740,0,22,1
13741,13741,1,23,1
13742,13742,0,23,1
13743,13743,1,24,1
13744,13744,0,24,1
13745,13745,1,25,1
13746,13746,0,25,1
13747,13747,1,26,1
13748,13748,0,26,1
13749,13749,1,27,1
13750,13750,0,27,1
13751,13751,1,25,0
13752,13752,0,28,1
13753,13753,1,1,0
13754,13754,0,29,1
13755,13755,1,10,0
13756,13756,0,30,1
13757,13757,1,22,0
13758,13758,0,31,1
13759,13759,1,0,1
13760,13760,0,0,1
13761,13761,1,16,0
13762,13762,0,1,1
13763,13763,1,2,1
13764,13764,0,2,1
13765,13765,1,3,1
13766,13766,0,3,1
13767,13767,1,8,0
13768,13768,0,5,0
13769,13769,1,3,0
13770,13770,0,5,1
13771,13771,1,6,1
13772,13772,0,29,0
13773,13773,1,7,1
13774,13774,0,7,1
13775,13775,1,26,0
13776,13776,0,8,1
13777,13777,1,25,0
13778,13778,0,9,1
13779,13779,1,0,0
13780,13780,0,10,1
13781,13781,1,11,1
13782,13782,0,19,0
13783,13783,1,30,0
13784,13784,0,14,0
13785,13785,1,13,1
13786,13786,0,4,0
13787,13787,1,14,1
13788,13788,0,0,0
13789,13789,1,15,1
13790,13790,0,15,1
13791,13791,1,13,0
13792,13792,0,29,0
13793,13793,1,17,1
13794,13794,0,17,1
13795,13795,1,18,1
13796,13796,0,18,1
13797,13797,1,19,1
13798,13798,0,14,0
13799,13799,1,20,1
13800,13800,0,20,1
13801,13801,1,21,1
13802,13802,0,3,0
13803,13803,1,22,1
13804,13804,0,22,1
13805,13805,1,10,0
13806,13806,0,6,0
13807,13807,1,24,1
13808,13808,0,24,1
13809,13809,1,25,1
13810,13810,0,13,0
13811,13811,1,8,0
13812,13812,0,26,1
13813,13813,1,9,0
13814,13814,0,14,0
13815,13815,1,28,1
13816,13816,0,12,0
13817,13817,1,18,0
13818,13818,0,29,1
13819,13819,1,29,0
13820,13820,0,30,1
13821,13821,1,21,0
13822,13822,0,31,1
13823,13823,1,0,1
13824,13824,0,2,0
13825,13825,1,1,1
13826,13826,0,1,1
13827,13827,1,29,0
13828,13828,0,2,1
13829,13829,1,3,1
13830,13830,0,2,0
13831,13831,1,26,0
13832,13832,0,4,1
13833,13833,1,18,0
13834,13834,0,7,0
13835,13835,1,6,1
13836,13836,0,0,0
13837,13837,1,7,1
13838,13838,0,7,1
13839,13839,1,8,1
13840,13840,0,8,1
13841,13841,1,26,0
13842,13842,0,9,1
13843,13843,1,6,0
13844,13844,0,10,1
13845,13845,1,15,0
13846,13846,0,11,1
13847,13847,1,12,1
13848,13848,0,12,1
13849,13849,1,6,0
13850,13850,0,13,1
13851,13851,1,14,1
13852,13852,0,12,0
13853,13853,1,19,0
13854,13854,0,15,1
13855,13855,1,16,1
13856,13856,0,5,0
13857,13857,1,27,0
13858,13858,0,17,1
13859,13859,1,18,1
13860,13860,0,27,0
13861,13861,1,19,1
13862,13862,0,19,1
13863,13863,1,20,1
13864,13864,0,20,1
13865,13865,1,21,1
13866,13866,0,12,0
13867,13867,1,20,0
13868,13868,0,22,1
13869,13869,1,13,0
13870,13870,0,23,1
13871,13871,1,24,1
13872,13872,0,24,1
13873,13873,1,9,0
13874,13874,0,25,1
13875,13875,1,6,0
13876,13876,0,5,0
13877,13877,1,27,1
13878,13878,0,19,0
13879,13879,1,28,1
13880,13880,0,29,0
13881,13881,1,29,1
13882,13882,0,12,0
13883,13883,1,21,0
13884,13884,0,30,1
13885,13885,1,31,1
13886,13886,0,31,1
13887,13887,1,0,1
13888,13888,0,0,1
13889,13889,1,5,0
13890,13890,0,10,0
13891,13891,1,15,0
13892,13892,0,2,1
13893,13893,1,3,1
13894,13894,0,0,0
13895,13895,1,4,1
13896,13896,0,4,1
13897,13897,1,5,1
13898,13898,0,5,1
13899,13899,1,17,0
13900,13900,0,6,1
13901,13901,1,7,1
13902,13902,0,8,0
13903,13903,1,8,1
13904,13904,0,24,0
13905,13905,1,9,1
13906,13906,0,9,1
13907,13907,1,10,1
13908,13908,0,22,0
13909,13909,1,11,1
13910,13910,0,11,1
13911,13911,1,22,0
13912,13912,0,12,1
13913,13913,1,13,1
13914,13914,0,17,0
13915,13915,1,3,0
13916,13916,0,5,0
13917,13917,1,16,0
13918,13918,0,15,1
13919,13919,1,16,1
13920,13920,0,16,1
13921,13921,1,17,1
13922,13922,0,17,1
13923,13923,1,18,1
13924,13924,0,18,1
13925,13925,1,29,0
13926,13926,0,28,0
13927,13927,1,20,1
13928,13928,0,25,0
13929,13929,1,17,0
13930,13930,0,18,0
13931,13931,1,3,0
13932,13932,0,20,0
13933,13933,1,3,0
13934,13934,0,23,1
13935,13935,1,24,1
13936,13936,0,24,1
13937,13937,1,15,0
13938,13938,0,25,1
13939,13939,1,15,0
13940,13940,0,13,0
13941,13941,1,27,1
13942,13942,0,25,0
13943,13943,1,8,0
13944,13944,0,28,1
13945,13945,1,29,1
13946,13946,0,29,1
13947,13947,1,30,1
13948,13948,0,30,1
13949,13949,1,17,0
13950,13950,0,31,1
13951,13951,1,0,1
13952,13952,0,0,1
13953,13953,1,30,0
13954,13954,0,1,1
13955,13955,1,2,1
13956,13956,0,2,1
13957,13957,1,3,1
13958,13958,0,3,1
13959,13959,1,22,0
13960,13960,0,4,1
13961,13961,1,20,0
13962,13962,0,8,0
13963,13963,1,11,0
13964,13964,0,6,1
13965,13965,1,12,0
13966,13966,0,7,1
13967,13967,1,8,1
13968,13968,0,8,1
13969,13969,1,13,0
13970,13970,0,9,1
13971,13971,1,28,0
13972,13972,0,10,1
13973,13973,1,11,1
13974,13974,0,11,1
13975,13975,1,12,1
13976,13976,0,12,1
13977,13977,1,13,1
13978,13978,0,13,1
13979,13979,1,21,0
13980,13980,0,2,0
13981,13981,1,5,0
13982,13982,0,15,1
13983,13983,1,16,1
13984,13984,0,16,1
13985,13985,1,17,1
13986,13986,0,7,0
13987,13987,1,18,1
13988,13988,0,18,1
13989,13989,1,27,0
13990,13990,0,21,0
13991,13991,1,20,1
13992,13992,0,20,1
13993,13993,1,21,1
13994,13994,0,21,1
13995,13995,1,27,0
13996,13996,0,22,1
13997,13997,1,23,1
13998,13998,0,23,1
13999,13999,1,5,0
14000,14000,0,21,0
14001,14001,1,25,1
14002,14002,0,10,0
14003,14003,1,26,1
14004,14004,0,20,0
14005,14005,1,27,1
14006,14006,0,2,0
14007,14007,1,28,1
14008,14008,0,28,1
14009,14009,1,29,1
14010,14010,0,11,0
14011,14011,1,30,1
14012,14012,0,30,1
14013,14013,1,31,1
14014,14014,0,15,0
14015,14015,1,7,0
14016,14016,0,25,0
14017,14017,1,1,1
14018,14018,0,1,1
14019,14019,1,9,0
14020,14020,0,2,1
14021,14021,1,12,0
14022,14022,0,3,1
14023,14023,1,1,0
14024,14024,0,17,0
14025,14025,1,13,0
14026,14026,0,2,0
14027,14027,1,6,1
14028,14028,0,15,0
14029,14029,1,7,1
14030,14030,0,7,1
14031,14031,1,8,1
14032,14032,0,8,1
14033,14033,1,9,1
14034,14034,0,9,1
14035,14035,1,10,1
14036,14036,0,10,1
14037,14037,1,11,1
14038,14038,0,11,1
14039,14039,1,12,1
14040,14040,0,14,0
14041,14041,1,13,1
14042,14042,0,13,1
14043,14043,1,14,1
14044,14044,0,14,1
14045,14045,1,15,1
14046,14046,0,15,1
14047,14047,1,16,1
14048,14048,0,16,1
