,clock,D0,S0,S1,S2,out1,out2,out3,out4,out5,out6,out7,out8,CORRECT
56572,56572,1,1,0,0,0,1,0,0,0,0,0,0,1
56573,56573,1,1,0,1,0,0,0,0,0,1,0,0,1
56574,56574,1,1,1,0,0,0,0,0,0,0,1,0,0
56575,56575,1,1,1,1,0,0,0,0,0,0,1,0,0
56576,56576,0,0,0,0,0,0,0,0,0,0,0,1,0
56577,56577,0,0,0,1,0,0,0,0,0,0,0,0,1
56578,56578,0,0,1,0,0,0,0,0,0,0,0,0,1
56579,56579,0,0,1,1,0,0,0,0,0,0,0,1,0
56580,56580,0,1,0,0,0,0,0,0,0,0,0,1,0
56581,56581,0,1,0,1,0,0,0,0,0,0,0,0,1
56582,56582,0,1,1,0,0,0,0,0,0,0,0,0,1
56583,56583,0,1,1,1,0,0,0,0,0,0,0,0,1
56584,56584,1,0,0,0,1,0,0,0,0,0,0,0,1
56585,56585,1,0,0,1,0,1,0,0,0,0,0,0,0
56586,56586,1,0,1,0,1,0,0,0,0,0,0,0,0
56587,56587,1,0,1,1,0,0,0,0,1,0,0,0,0
56588,56588,1,1,0,0,1,1,1,0,1,0,1,0,0
56589,56589,1,1,0,1,0,0,0,0,0,1,0,0,1
56590,56590,1,1,1,0,0,0,0,1,0,0,0,0,1
56591,56591,1,1,1,1,0,0,0,0,0,0,0,0,0
56592,56592,0,0,0,0,0,0,0,0,0,0,0,0,1
56593,56593,0,0,0,1,0,0,0,0,0,0,0,1,0
56594,56594,0,0,1,0,0,0,0,0,0,0,0,1,0
56595,56595,0,0,1,1,0,0,0,0,0,0,0,1,0
56596,56596,0,1,0,0,0,0,0,0,0,0,0,1,0
56597,56597,0,1,0,1,0,0,0,0,0,0,0,0,1
56598,56598,0,1,1,0,0,0,0,0,0,0,0,0,1
56599,56599,0,1,1,1,0,0,0,0,0,0,0,1,0
56600,56600,1,0,0,0,1,0,0,0,0,0,0,0,1
56601,56601,1,0,0,1,0,0,0,0,1,0,0,0,1
56602,56602,1,0,1,0,0,0,0,1,0,0,0,0,0
56603,56603,1,0,1,1,0,0,0,0,0,0,1,0,1
56604,56604,1,1,0,0,0,0,1,0,0,0,0,0,0
56605,56605,1,1,0,1,0,0,0,0,0,1,0,0,1
56606,56606,1,1,1,0,0,0,0,0,0,0,0,1,0
56607,56607,1,1,1,1,0,0,0,0,0,0,0,1,1
56608,56608,0,0,0,0,0,0,0,0,0,0,0,1,0
56609,56609,0,0,0,1,0,0,0,0,0,0,0,0,1
56610,56610,0,0,1,0,0,0,0,0,0,0,0,1,0
56611,56611,0,0,1,1,0,0,0,0,0,0,0,0,1
56612,56612,0,1,0,0,0,0,0,0,0,0,0,1,0
56613,56613,0,1,0,1,0,0,0,0,0,0,0,1,0
56614,56614,0,1,1,0,0,0,0,0,0,0,0,0,1
56615,56615,0,1,1,1,0,0,0,0,0,0,0,1,0
56616,56616,1,0,0,0,1,0,0,0,0,0,0,0,1
56617,56617,1,0,0,1,0,0,1,0,0,0,0,0,0
56618,56618,1,0,1,0,0,0,1,0,0,0,0,0,1
56619,56619,1,0,1,1,0,0,0,0,0,0,1,0,1
56620,56620,1,1,0,0,0,1,0,0,0,0,0,0,1
56621,56621,1,1,0,1,0,0,0,0,0,1,0,0,1
56622,56622,1,1,1,0,0,0,0,1,0,0,0,0,1
56623,56623,1,1,1,1,0,0,0,0,0,0,0,1,1
56624,56624,0,0,0,0,0,0,0,0,0,0,0,0,1
56625,56625,0,0,0,1,0,0,0,0,0,0,0,0,1
56626,56626,0,0,1,0,0,0,0,0,0,0,0,0,1
56627,56627,0,0,1,1,0,0,0,0,0,0,0,0,1
56628,56628,0,1,0,0,0,0,0,0,0,0,0,0,1
56629,56629,0,1,0,1,0,0,0,0,0,0,0,0,1
56630,56630,0,1,1,0,0,0,0,0,0,0,0,0,1
56631,56631,0,1,1,1,0,0,0,0,0,0,0,0,1
56632,56632,1,0,0,0,1,0,0,0,0,0,0,0,1
56633,56633,1,0,0,1,0,0,0,0,1,0,0,0,1
56634,56634,1,0,1,0,0,0,1,0,0,0,0,0,1
56635,56635,1,0,1,1,0,0,0,0,0,0,1,0,1
56636,56636,1,1,0,0,0,1,0,0,0,0,0,0,1
56637,56637,1,1,0,1,0,0,0,0,0,1,0,0,1
56638,56638,1,1,1,0,0,0,0,0,1,0,0,0,0
56639,56639,1,1,1,1,0,0,0,1,0,0,0,0,0
56640,56640,0,0,0,0,0,0,0,0,0,0,0,0,1
56641,56641,0,0,0,1,0,0,0,0,0,0,0,0,1
56642,56642,0,0,1,0,0,0,0,0,0,0,0,0,1
56643,56643,0,0,1,1,0,0,0,0,0,0,0,0,1
56644,56644,0,1,0,0,0,0,0,0,0,0,0,0,1
56645,56645,0,1,0,1,0,0,0,0,0,0,0,1,0
56646,56646,0,1,1,0,0,0,0,0,0,0,0,0,1
56647,56647,0,1,1,1,0,0,0,0,0,0,0,1,0
56648,56648,1,0,0,0,1,0,0,0,0,0,0,0,1
56649,56649,1,0,0,1,0,0,0,0,1,0,0,0,1
56650,56650,1,0,1,0,0,0,1,0,0,0,0,0,1
56651,56651,1,0,1,1,1,0,0,0,0,0,0,0,0
56652,56652,1,1,0,0,0,1,0,0,0,0,0,0,1
56653,56653,1,1,0,1,0,1,0,0,0,0,0,0,0
56654,56654,1,1,1,0,0,0,0,0,0,1,0,0,0
56655,56655,1,1,1,1,0,0,0,0,0,0,0,1,1
56656,56656,0,0,0,0,0,0,0,0,0,0,0,0,1
56657,56657,0,0,0,1,0,0,0,0,0,0,0,0,1
56658,56658,0,0,1,0,0,0,0,0,0,0,0,1,0
56659,56659,0,0,1,1,0,0,0,0,0,0,0,1,0
56660,56660,0,1,0,0,0,0,0,0,0,0,0,0,1
56661,56661,0,1,0,1,0,0,0,0,0,0,0,1,0
56662,56662,0,1,1,0,0,0,0,0,0,0,0,1,0
56663,56663,0,1,1,1,0,0,0,0,0,0,0,0,1
56664,56664,1,0,0,0,0,0,0,0,0,0,0,0,0
56665,56665,1,0,0,1,0,0,0,0,1,0,0,0,1
56666,56666,1,0,1,0,0,0,1,0,0,0,0,0,1
56667,56667,1,0,1,1,0,0,0,0,0,0,1,0,1
56668,56668,1,1,0,0,0,0,1,0,0,0,0,0,0
56669,56669,1,1,0,1,0,0,0,0,0,0,0,0,0
56670,56670,1,1,1,0,0,0,1,0,0,0,0,0,0
56671,56671,1,1,1,1,0,0,0,0,0,0,0,1,1
56672,56672,0,0,0,0,0,0,0,0,0,0,0,1,0
56673,56673,0,0,0,1,0,0,0,0,0,0,0,1,0
56674,56674,0,0,1,0,0,0,0,0,0,0,0,0,1
56675,56675,0,0,1,1,0,0,0,0,0,0,0,1,0
56676,56676,0,1,0,0,0,0,0,0,0,0,0,1,0
56677,56677,0,1,0,1,0,0,0,0,0,0,0,1,0
56678,56678,0,1,1,0,0,0,0,0,0,0,0,1,0
56679,56679,0,1,1,1,0,0,0,0,0,0,0,1,0
56680,56680,1,0,0,0,1,0,0,0,0,0,0,0,1
56681,56681,1,0,0,1,1,1,0,1,0,1,1,1,0
56682,56682,1,0,1,0,0,0,0,0,0,1,0,0,0
56683,56683,1,0,1,1,0,0,0,0,0,0,1,0,1
56684,56684,1,1,0,0,0,0,0,0,0,0,0,1,0
56685,56685,1,1,0,1,0,0,0,1,0,0,0,0,0
56686,56686,1,1,1,0,0,0,0,1,0,0,0,0,1
56687,56687,1,1,1,1,0,0,0,0,0,0,0,0,0
56688,56688,0,0,0,0,0,0,0,0,0,0,0,0,1
56689,56689,0,0,0,1,0,0,0,0,0,0,0,1,0
56690,56690,0,0,1,0,0,0,0,0,0,0,0,1,0
56691,56691,0,0,1,1,0,0,0,0,0,0,0,1,0
56692,56692,0,1,0,0,0,0,0,0,0,0,0,0,1
56693,56693,0,1,0,1,0,0,0,0,0,0,0,1,0
56694,56694,0,1,1,0,0,0,0,0,0,0,0,0,1
56695,56695,0,1,1,1,0,0,0,0,0,0,0,1,0
56696,56696,1,0,0,0,1,1,1,1,0,1,1,1,0
56697,56697,1,0,0,1,0,0,0,0,1,0,0,0,1
56698,56698,1,0,1,0,0,0,0,0,0,0,0,0,0
56699,56699,1,0,1,1,0,0,0,0,0,0,1,0,1
56700,56700,1,1,0,0,0,0,0,0,0,0,1,0,0
56701,56701,1,1,0,1,0,1,0,0,0,0,0,0,0
56702,56702,1,1,1,0,0,0,0,1,0,0,0,0,1
56703,56703,1,1,1,1,0,0,0,0,1,0,0,0,0
56704,56704,0,0,0,0,0,0,0,0,0,0,0,0,1
56705,56705,0,0,0,1,0,0,0,0,0,0,0,1,0
56706,56706,0,0,1,0,0,0,0,0,0,0,0,0,1
56707,56707,0,0,1,1,0,0,0,0,0,0,0,0,1
56708,56708,0,1,0,0,0,0,0,0,0,0,0,0,1
56709,56709,0,1,0,1,0,0,0,0,0,0,0,0,1
56710,56710,0,1,1,0,0,0,0,0,0,0,0,0,1
56711,56711,0,1,1,1,0,0,0,0,0,0,0,1,0
56712,56712,1,0,0,0,0,0,0,0,0,1,0,0,0
56713,56713,1,0,0,1,0,0,0,0,1,0,0,0,1
56714,56714,1,0,1,0,0,0,1,0,0,0,0,0,1
56715,56715,1,0,1,1,0,0,0,0,0,0,1,0,1
56716,56716,1,1,0,0,0,1,0,0,0,0,0,0,1
56717,56717,1,1,0,1,0,0,0,0,0,1,0,0,1
56718,56718,1,1,1,0,0,0,0,0,0,0,0,1,0
56719,56719,1,1,1,1,0,0,0,0,0,0,0,1,1
56720,56720,0,0,0,0,0,0,0,0,0,0,0,0,1
56721,56721,0,0,0,1,0,0,0,0,0,0,0,1,0
56722,56722,0,0,1,0,0,0,0,0,0,0,0,0,1
56723,56723,0,0,1,1,0,0,0,0,0,0,0,0,1
56724,56724,0,1,0,0,0,0,0,0,0,0,0,0,1
56725,56725,0,1,0,1,0,0,0,0,0,0,0,1,0
56726,56726,0,1,1,0,0,0,0,0,0,0,0,0,1
56727,56727,0,1,1,1,0,0,0,0,0,0,0,1,0
56728,56728,1,0,0,0,1,0,0,0,0,0,0,0,1
56729,56729,1,0,0,1,0,0,0,0,1,0,0,0,1
56730,56730,1,0,1,0,0,0,1,0,0,0,0,0,1
56731,56731,1,0,1,1,0,0,0,0,0,0,1,0,1
56732,56732,1,1,0,0,0,0,0,0,0,0,0,0,0
56733,56733,1,1,0,1,0,0,0,0,0,1,0,0,1
56734,56734,1,1,1,0,0,0,0,0,0,0,1,0,0
56735,56735,1,1,1,1,0,0,0,0,0,0,0,1,1
56736,56736,0,0,0,0,0,0,0,0,0,0,0,0,1
56737,56737,0,0,0,1,0,0,0,0,0,0,0,0,1
56738,56738,0,0,1,0,0,0,0,0,0,0,0,1,0
56739,56739,0,0,1,1,0,0,0,0,0,0,0,1,0
56740,56740,0,1,0,0,0,0,0,0,0,0,0,0,1
56741,56741,0,1,0,1,0,0,0,0,0,0,0,0,1
56742,56742,0,1,1,0,0,0,0,0,0,0,0,1,0
56743,56743,0,1,1,1,0,0,0,0,0,0,0,0,1
56744,56744,1,0,0,0,1,0,0,0,0,0,0,0,1
56745,56745,1,0,0,1,0,0,0,0,1,0,0,0,1
56746,56746,1,0,1,0,0,0,0,1,0,0,0,0,0
56747,56747,1,0,1,1,0,0,0,0,0,0,1,0,1
56748,56748,1,1,0,0,0,1,0,0,0,0,0,0,1
56749,56749,1,1,0,1,0,0,0,0,0,1,0,0,1
56750,56750,1,1,1,0,0,0,0,1,0,0,0,0,1
56751,56751,1,1,1,1,0,0,0,0,0,0,0,1,1
56752,56752,0,0,0,0,0,0,0,0,0,0,0,1,0
56753,56753,0,0,0,1,0,0,0,0,0,0,0,0,1
56754,56754,0,0,1,0,0,0,0,0,0,0,0,0,1
56755,56755,0,0,1,1,0,0,0,0,0,0,0,0,1
56756,56756,0,1,0,0,0,0,0,0,0,0,0,1,0
56757,56757,0,1,0,1,0,0,0,0,0,0,0,0,1
56758,56758,0,1,1,0,0,0,0,0,0,0,0,0,1
56759,56759,0,1,1,1,0,0,0,0,0,0,0,0,1
56760,56760,1,0,0,0,0,1,0,0,0,0,0,0,0
56761,56761,1,0,0,1,0,0,0,0,1,0,0,0,1
56762,56762,1,0,1,0,0,0,1,0,0,0,0,0,1
56763,56763,1,0,1,1,0,0,0,0,0,0,1,0,1
56764,56764,1,1,0,0,0,1,0,0,0,0,0,0,1
56765,56765,1,1,0,1,0,0,0,0,0,1,0,0,1
56766,56766,1,1,1,0,0,0,0,1,0,0,0,0,1
56767,56767,1,1,1,1,0,0,0,0,0,0,0,1,1
56768,56768,0,0,0,0,0,0,0,0,0,0,0,1,0
56769,56769,0,0,0,1,0,0,0,0,0,0,0,0,1
56770,56770,0,0,1,0,0,0,0,0,0,0,0,0,1
56771,56771,0,0,1,1,0,0,0,0,0,0,0,1,0
56772,56772,0,1,0,0,0,0,0,0,0,0,0,0,1
56773,56773,0,1,0,1,0,0,0,0,0,0,0,0,1
56774,56774,0,1,1,0,0,0,0,0,0,0,0,0,1
56775,56775,0,1,1,1,0,0,0,0,0,0,0,0,1
56776,56776,1,0,0,0,0,1,0,0,0,0,0,0,0
56777,56777,1,0,0,1,1,0,0,0,0,0,0,0,0
56778,56778,1,0,1,0,0,0,1,0,0,0,0,0,1
56779,56779,1,0,1,1,0,0,0,0,0,0,1,0,1
56780,56780,1,1,0,0,0,0,0,0,0,0,0,1,0
56781,56781,1,1,0,1,0,0,0,0,0,1,0,0,1
56782,56782,1,1,1,0,0,0,0,1,0,0,0,0,1
56783,56783,1,1,1,1,0,0,0,0,0,0,0,1,1
56784,56784,0,0,0,0,0,0,0,0,0,0,0,0,1
56785,56785,0,0,0,1,0,0,0,0,0,0,0,0,1
56786,56786,0,0,1,0,0,0,0,0,0,0,0,0,1
56787,56787,0,0,1,1,0,0,0,0,0,0,0,0,1
56788,56788,0,1,0,0,0,0,0,0,0,0,0,0,1
56789,56789,0,1,0,1,0,0,0,0,0,0,0,0,1
56790,56790,0,1,1,0,0,0,0,0,0,0,0,1,0
56791,56791,0,1,1,1,0,0,0,0,0,0,0,0,1
56792,56792,1,0,0,0,1,0,0,0,0,0,0,0,1
56793,56793,1,0,0,1,1,0,1,1,0,1,1,1,0
56794,56794,1,0,1,0,0,0,1,0,0,0,0,0,1
56795,56795,1,0,1,1,0,0,0,0,0,0,0,1,0
56796,56796,1,1,0,0,0,0,0,0,0,0,0,0,0
56797,56797,1,1,0,1,0,0,0,0,0,1,0,0,1
56798,56798,1,1,1,0,0,0,0,0,0,1,0,0,0
56799,56799,1,1,1,1,0,0,0,0,0,0,0,0,0
56800,56800,0,0,0,0,0,0,0,0,0,0,0,1,0
56801,56801,0,0,0,1,0,0,0,0,0,0,0,0,1
56802,56802,0,0,1,0,0,0,0,0,0,0,0,1,0
56803,56803,0,0,1,1,0,0,0,0,0,0,0,0,1
56804,56804,0,1,0,0,0,0,0,0,0,0,0,1,0
56805,56805,0,1,0,1,0,0,0,0,0,0,0,1,0
56806,56806,0,1,1,0,0,0,0,0,0,0,0,1,0
56807,56807,0,1,1,1,0,0,0,0,0,0,0,1,0
56808,56808,1,0,0,0,0,0,0,0,0,1,0,0,0
56809,56809,1,0,0,1,1,0,0,0,0,0,0,0,0
56810,56810,1,0,1,0,0,0,0,0,0,0,0,0,0
56811,56811,1,0,1,1,0,0,0,0,0,0,1,0,1
56812,56812,1,1,0,0,1,0,0,0,0,0,0,0,0
56813,56813,1,1,0,1,0,0,0,0,0,1,0,0,1
56814,56814,1,1,1,0,0,0,0,1,0,0,0,0,1
56815,56815,1,1,1,1,0,0,0,0,0,0,0,1,1
56816,56816,0,0,0,0,0,0,0,0,0,0,0,1,0
56817,56817,0,0,0,1,0,0,0,0,0,0,0,1,0
56818,56818,0,0,1,0,0,0,0,0,0,0,0,1,0
56819,56819,0,0,1,1,0,0,0,0,0,0,0,0,1
56820,56820,0,1,0,0,0,0,0,0,0,0,0,1,0
56821,56821,0,1,0,1,0,0,0,0,0,0,0,1,0
56822,56822,0,1,1,0,0,0,0,0,0,0,0,1,0
56823,56823,0,1,1,1,0,0,0,0,0,0,0,1,0
56824,56824,1,0,0,0,0,0,0,0,0,0,0,0,0
56825,56825,1,0,0,1,0,0,0,0,1,0,0,0,1
56826,56826,1,0,1,0,0,0,0,0,0,1,0,0,0
56827,56827,1,0,1,1,1,0,0,0,0,0,0,0,0
56828,56828,1,1,0,0,0,0,0,0,0,1,0,0,0
56829,56829,1,1,0,1,0,0,0,0,0,1,0,0,1
56830,56830,1,1,1,0,1,0,1,0,0,1,1,1,0
56831,56831,1,1,1,1,0,0,0,0,0,0,0,1,1
56832,56832,0,0,0,0,0,0,0,0,0,0,0,1,0
56833,56833,0,0,0,1,0,0,0,0,0,0,0,0,1
56834,56834,0,0,1,0,0,0,0,0,0,0,0,1,0
56835,56835,0,0,1,1,0,0,0,0,0,0,0,0,1
56836,56836,0,1,0,0,0,0,0,0,0,0,0,0,1
56837,56837,0,1,0,1,0,0,0,0,0,0,0,1,0
56838,56838,0,1,1,0,0,0,0,0,0,0,0,0,1
56839,56839,0,1,1,1,0,0,0,0,0,0,0,1,0
56840,56840,1,0,0,0,1,1,0,0,1,0,1,1,0
56841,56841,1,0,0,1,0,0,0,0,1,0,0,0,1
56842,56842,1,0,1,0,0,0,0,0,0,0,0,0,0
56843,56843,1,0,1,1,0,0,0,0,0,0,0,0,0
56844,56844,1,1,0,0,0,1,0,0,0,0,0,0,1
56845,56845,1,1,0,1,0,0,0,0,0,1,0,0,1
56846,56846,1,1,1,0,0,0,0,0,0,0,0,0,0
56847,56847,1,1,1,1,0,0,0,0,0,0,0,1,1
56848,56848,0,0,0,0,0,0,0,0,0,0,0,1,0
56849,56849,0,0,0,1,0,0,0,0,0,0,0,0,1
56850,56850,0,0,1,0,0,0,0,0,0,0,0,0,1
56851,56851,0,0,1,1,0,0,0,0,0,0,0,1,0
56852,56852,0,1,0,0,0,0,0,0,0,0,0,0,1
56853,56853,0,1,0,1,0,0,0,0,0,0,0,0,1
56854,56854,0,1,1,0,0,0,0,0,0,0,0,0,1
56855,56855,0,1,1,1,0,0,0,0,0,0,0,1,0
56856,56856,1,0,0,0,1,0,0,0,0,0,0,0,1
56857,56857,1,0,0,1,0,1,0,0,0,0,0,0,0
56858,56858,1,0,1,0,0,0,1,0,0,0,0,0,1
56859,56859,1,0,1,1,0,0,0,0,1,0,0,0,0
56860,56860,1,1,0,0,0,1,0,0,0,0,0,0,1
56861,56861,1,1,0,1,0,0,0,0,0,1,0,0,1
56862,56862,1,1,1,0,0,0,0,0,0,0,0,0,0
56863,56863,1,1,1,1,0,0,0,0,0,0,0,0,0
56864,56864,0,0,0,0,0,0,0,0,0,0,0,1,0
56865,56865,0,0,0,1,0,0,0,0,0,0,0,1,0
56866,56866,0,0,1,0,0,0,0,0,0,0,0,0,1
56867,56867,0,0,1,1,0,0,0,0,0,0,0,0,1
56868,56868,0,1,0,0,0,0,0,0,0,0,0,0,1
56869,56869,0,1,0,1,0,0,0,0,0,0,0,1,0
56870,56870,0,1,1,0,0,0,0,0,0,0,0,1,0
56871,56871,0,1,1,1,0,0,0,0,0,0,0,0,1
56872,56872,1,0,0,0,1,0,0,0,0,0,0,0,1
56873,56873,1,0,0,1,0,0,0,0,0,0,0,0,0
56874,56874,1,0,1,0,0,0,0,0,0,0,1,0,0
56875,56875,1,0,1,1,1,0,0,0,0,0,0,0,0
56876,56876,1,1,0,0,0,0,0,1,0,0,0,0,0
56877,56877,1,1,0,1,0,0,1,0,0,0,0,0,0
56878,56878,1,1,1,0,1,0,0,1,1,1,1,1,0
56879,56879,1,1,1,1,0,0,0,0,0,0,1,0,0
56880,56880,0,0,0,0,0,0,0,0,0,0,0,1,0
56881,56881,0,0,0,1,0,0,0,0,0,0,0,0,1
56882,56882,0,0,1,0,0,0,0,0,0,0,0,1,0
56883,56883,0,0,1,1,0,0,0,0,0,0,0,1,0
56884,56884,0,1,0,0,0,0,0,0,0,0,0,0,1
56885,56885,0,1,0,1,0,0,0,0,0,0,0,1,0
56886,56886,0,1,1,0,0,0,0,0,0,0,0,0,1
56887,56887,0,1,1,1,0,0,0,0,0,0,0,1,0
56888,56888,1,0,0,0,1,0,0,0,0,0,0,0,1
56889,56889,1,0,0,1,0,0,0,0,0,1,0,0,0
56890,56890,1,0,1,0,0,0,1,0,0,0,0,0,1
56891,56891,1,0,1,1,0,0,0,0,1,0,0,0,0
56892,56892,1,1,0,0,0,0,0,0,1,0,0,0,0
56893,56893,1,1,0,1,0,0,0,0,0,0,1,0,0
56894,56894,1,1,1,0,0,0,0,1,0,0,0,0,1
56895,56895,1,1,1,1,0,0,0,0,0,0,0,1,1
56896,56896,0,0,0,0,0,0,0,0,0,0,0,0,1
56897,56897,0,0,0,1,0,0,0,0,0,0,0,1,0
56898,56898,0,0,1,0,0,0,0,0,0,0,0,0,1
56899,56899,0,0,1,1,0,0,0,0,0,0,0,1,0
56900,56900,0,1,0,0,0,0,0,0,0,0,0,1,0
56901,56901,0,1,0,1,0,0,0,0,0,0,0,0,1
56902,56902,0,1,1,0,0,0,0,0,0,0,0,1,0
56903,56903,0,1,1,1,0,0,0,0,0,0,0,1,0
56904,56904,1,0,0,0,1,0,0,0,0,0,0,0,1
56905,56905,1,0,0,1,0,0,0,0,1,0,0,0,1
56906,56906,1,0,1,0,0,0,0,0,1,0,0,0,0
56907,56907,1,0,1,1,0,0,0,0,0,0,0,0,0
56908,56908,1,1,0,0,0,0,0,0,0,0,1,0,0
56909,56909,1,1,0,1,0,0,0,0,0,0,1,0,0
56910,56910,1,1,1,0,0,0,0,1,0,0,0,0,1
56911,56911,1,1,1,1,1,0,0,0,0,0,0,0,0
56912,56912,0,0,0,0,0,0,0,0,0,0,0,1,0
56913,56913,0,0,0,1,0,0,0,0,0,0,0,1,0
56914,56914,0,0,1,0,0,0,0,0,0,0,0,0,1
56915,56915,0,0,1,1,0,0,0,0,0,0,0,1,0
56916,56916,0,1,0,0,0,0,0,0,0,0,0,0,1
56917,56917,0,1,0,1,0,0,0,0,0,0,0,1,0
56918,56918,0,1,1,0,0,0,0,0,0,0,0,1,0
56919,56919,0,1,1,1,0,0,0,0,0,0,0,1,0
56920,56920,1,0,0,0,1,0,0,0,0,0,0,0,1
56921,56921,1,0,0,1,0,0,0,0,1,0,0,0,1
56922,56922,1,0,1,0,1,1,1,0,1,0,1,1,0
56923,56923,1,0,1,1,1,0,1,0,1,0,1,0,0
56924,56924,1,1,0,0,1,0,0,0,0,0,0,0,0
56925,56925,1,1,0,1,0,0,0,0,0,0,1,0,0
56926,56926,1,1,1,0,0,0,0,0,0,1,0,0,0
56927,56927,1,1,1,1,0,0,0,0,0,0,0,1,1
56928,56928,0,0,0,0,0,0,0,0,0,0,0,1,0
56929,56929,0,0,0,1,0,0,0,0,0,0,0,1,0
56930,56930,0,0,1,0,0,0,0,0,0,0,0,0,1
56931,56931,0,0,1,1,0,0,0,0,0,0,0,1,0
56932,56932,0,1,0,0,0,0,0,0,0,0,0,1,0
56933,56933,0,1,0,1,0,0,0,0,0,0,0,1,0
56934,56934,0,1,1,0,0,0,0,0,0,0,0,1,0
56935,56935,0,1,1,1,0,0,0,0,0,0,0,1,0
56936,56936,1,0,0,0,1,0,1,1,0,0,1,0,0
56937,56937,1,0,0,1,0,0,0,0,1,0,0,0,1
56938,56938,1,0,1,0,0,0,0,0,0,0,1,0,0
56939,56939,1,0,1,1,0,0,0,1,0,0,0,0,0
56940,56940,1,1,0,0,0,1,0,0,0,0,0,0,1
56941,56941,1,1,0,1,0,0,0,0,1,0,0,0,0
56942,56942,1,1,1,0,0,0,0,0,0,0,0,0,0
56943,56943,1,1,1,1,0,0,0,0,0,0,0,1,1
56944,56944,0,0,0,0,0,0,0,0,0,0,0,1,0
56945,56945,0,0,0,1,0,0,0,0,0,0,0,0,1
56946,56946,0,0,1,0,0,0,0,0,0,0,0,0,1
56947,56947,0,0,1,1,0,0,0,0,0,0,0,0,1
56948,56948,0,1,0,0,0,0,0,0,0,0,0,1,0
56949,56949,0,1,0,1,0,0,0,0,0,0,0,1,0
56950,56950,0,1,1,0,0,0,0,0,0,0,0,1,0
56951,56951,0,1,1,1,0,0,0,0,0,0,0,0,1
56952,56952,1,0,0,0,1,0,0,0,0,0,0,0,1
56953,56953,1,0,0,1,0,0,0,0,0,1,0,0,0
56954,56954,1,0,1,0,0,0,1,0,0,0,0,0,1
56955,56955,1,0,1,1,0,0,0,0,0,0,0,0,0
56956,56956,1,1,0,0,0,0,1,0,0,0,0,0,0
56957,56957,1,1,0,1,0,0,0,0,0,1,0,0,1
56958,56958,1,1,1,0,0,0,0,0,1,0,0,0,0
56959,56959,1,1,1,1,0,0,0,0,0,0,0,1,1
56960,56960,0,0,0,0,0,0,0,0,0,0,0,1,0
56961,56961,0,0,0,1,0,0,0,0,0,0,0,1,0
56962,56962,0,0,1,0,0,0,0,0,0,0,0,0,1
56963,56963,0,0,1,1,0,0,0,0,0,0,0,1,0
56964,56964,0,1,0,0,0,0,0,0,0,0,0,0,1
56965,56965,0,1,0,1,0,0,0,0,0,0,0,1,0
56966,56966,0,1,1,0,0,0,0,0,0,0,0,0,1
56967,56967,0,1,1,1,0,0,0,0,0,0,0,0,1
56968,56968,1,0,0,0,1,0,0,0,0,0,0,0,1
56969,56969,1,0,0,1,0,0,0,0,0,0,0,0,0
56970,56970,1,0,1,0,0,0,1,0,0,0,0,0,1
56971,56971,1,0,1,1,0,0,0,0,0,0,1,0,1
56972,56972,1,1,0,0,0,0,0,0,0,1,0,0,0
56973,56973,1,1,0,1,0,0,0,0,0,1,0,0,1
56974,56974,1,1,1,0,0,0,0,1,0,0,0,0,1
56975,56975,1,1,1,1,1,0,0,0,0,0,0,0,0
56976,56976,0,0,0,0,0,0,0,0,0,0,0,0,1
56977,56977,0,0,0,1,0,0,0,0,0,0,0,1,0
56978,56978,0,0,1,0,0,0,0,0,0,0,0,0,1
56979,56979,0,0,1,1,0,0,0,0,0,0,0,1,0
56980,56980,0,1,0,0,0,0,0,0,0,0,0,1,0
56981,56981,0,1,0,1,0,0,0,0,0,0,0,1,0
56982,56982,0,1,1,0,0,0,0,0,0,0,0,1,0
56983,56983,0,1,1,1,0,0,0,0,0,0,0,1,0
56984,56984,1,0,0,0,1,0,0,0,0,0,0,0,1
56985,56985,1,0,0,1,0,0,1,0,0,0,0,0,0
56986,56986,1,0,1,0,0,0,0,1,0,0,0,0,0
56987,56987,1,0,1,1,0,1,0,0,0,0,0,0,0
56988,56988,1,1,0,0,0,0,0,0,1,0,0,0,0
56989,56989,1,1,0,1,0,0,0,0,1,0,0,0,0
56990,56990,1,1,1,0,0,0,0,1,0,0,0,0,1
56991,56991,1,1,1,1,0,0,0,0,0,0,0,1,1
56992,56992,0,0,0,0,0,0,0,0,0,0,0,0,1
56993,56993,0,0,0,1,0,0,0,0,0,0,0,0,1
56994,56994,0,0,1,0,0,0,0,0,0,0,0,0,1
56995,56995,0,0,1,1,0,0,0,0,0,0,0,0,1
56996,56996,0,1,0,0,0,0,0,0,0,0,0,0,1
56997,56997,0,1,0,1,0,0,0,0,0,0,0,1,0
56998,56998,0,1,1,0,0,0,0,0,0,0,0,0,1
56999,56999,0,1,1,1,0,0,0,0,0,0,0,1,0
57000,57000,1,0,0,0,0,0,0,0,0,0,1,0,0
57001,57001,1,0,0,1,0,0,0,0,1,0,0,0,1
57002,57002,1,0,1,0,0,0,1,0,0,0,0,0,1
57003,57003,1,0,1,1,0,0,1,0,0,0,0,0,0
57004,57004,1,1,0,0,0,1,0,0,0,0,0,0,1
57005,57005,1,1,0,1,0,0,0,0,0,1,0,0,1
57006,57006,1,1,1,0,0,0,0,1,0,0,0,0,1
57007,57007,1,1,1,1,0,0,0,0,0,0,0,1,1
