,time,input,output
17035,17035,1,6
17036,17036,0,6
17037,17037,1,7
17038,17038,0,7
17039,17039,1,8
17040,17040,0,8
17041,17041,1,9
17042,17042,0,9
17043,17043,1,10
17044,17044,0,10
17045,17045,1,11
17046,17046,0,11
17047,17047,1,12
17048,17048,0,12
17049,17049,1,13
17050,17050,0,13
17051,17051,1,14
17052,17052,0,14
17053,17053,1,15
17054,17054,0,15
17055,17055,1,16
17056,17056,0,16
17057,17057,1,17
17058,17058,0,17
17059,17059,1,18
17060,17060,0,18
17061,17061,1,19
17062,17062,0,19
17063,17063,1,20
17064,17064,0,20
17065,17065,1,21
17066,17066,0,21
17067,17067,1,22
17068,17068,0,22
17069,17069,1,23
17070,17070,0,23
17071,17071,1,24
17072,17072,0,24
17073,17073,1,25
17074,17074,0,25
17075,17075,1,26
17076,17076,0,26
17077,17077,1,27
17078,17078,0,27
17079,17079,1,28
17080,17080,0,28
17081,17081,1,29
17082,17082,0,29
17083,17083,1,30
17084,17084,0,30
17085,17085,1,31
17086,17086,0,31
17087,17087,1,0
17088,17088,0,0
17089,17089,1,1
17090,17090,0,1
17091,17091,1,2
17092,17092,0,2
17093,17093,1,3
17094,17094,0,3
17095,17095,1,4
17096,17096,0,4
17097,17097,1,5
17098,17098,0,5
17099,17099,1,6
17100,17100,0,6
17101,17101,1,7
17102,17102,0,7
17103,17103,1,8
17104,17104,0,8
17105,17105,1,9
17106,17106,0,9
17107,17107,1,10
17108,17108,0,10
17109,17109,1,11
17110,17110,0,11
17111,17111,1,12
17112,17112,0,12
17113,17113,1,13
17114,17114,0,13
17115,17115,1,14
17116,17116,0,14
17117,17117,1,15
17118,17118,0,15
17119,17119,1,16
17120,17120,0,16
17121,17121,1,17
17122,17122,0,17
17123,17123,1,18
17124,17124,0,18
17125,17125,1,19
17126,17126,0,19
17127,17127,1,20
17128,17128,0,20
17129,17129,1,21
17130,17130,0,21
17131,17131,1,22
17132,17132,0,22
17133,17133,1,23
17134,17134,0,23
17135,17135,1,24
17136,17136,0,24
17137,17137,1,25
17138,17138,0,25
17139,17139,1,26
17140,17140,0,26
17141,17141,1,27
17142,17142,0,27
17143,17143,1,28
17144,17144,0,28
17145,17145,1,29
17146,17146,0,29
17147,17147,1,30
17148,17148,0,30
17149,17149,1,31
17150,17150,0,31
17151,17151,1,0
17152,17152,0,0
17153,17153,1,1
17154,17154,0,1
17155,17155,1,2
17156,17156,0,2
17157,17157,1,3
17158,17158,0,3
17159,17159,1,4
17160,17160,0,4
17161,17161,1,5
17162,17162,0,5
17163,17163,1,6
17164,17164,0,6
17165,17165,1,7
17166,17166,0,7
17167,17167,1,8
17168,17168,0,8
17169,17169,1,9
17170,17170,0,9
17171,17171,1,10
17172,17172,0,10
17173,17173,1,11
17174,17174,0,11
17175,17175,1,12
17176,17176,0,12
17177,17177,1,13
17178,17178,0,13
17179,17179,1,14
17180,17180,0,14
17181,17181,1,15
17182,17182,0,15
17183,17183,1,16
17184,17184,0,16
17185,17185,1,17
17186,17186,0,17
17187,17187,1,18
17188,17188,0,18
17189,17189,1,19
17190,17190,0,19
17191,17191,1,20
17192,17192,0,20
17193,17193,1,21
17194,17194,0,21
17195,17195,1,22
17196,17196,0,22
17197,17197,1,23
17198,17198,0,23
17199,17199,1,24
17200,17200,0,24
17201,17201,1,25
17202,17202,0,25
17203,17203,1,26
17204,17204,0,26
17205,17205,1,27
17206,17206,0,27
17207,17207,1,28
17208,17208,0,28
17209,17209,1,29
17210,17210,0,29
17211,17211,1,30
17212,17212,0,30
17213,17213,1,31
17214,17214,0,31
17215,17215,1,0
17216,17216,0,0
17217,17217,1,1
17218,17218,0,1
17219,17219,1,2
17220,17220,0,2
17221,17221,1,3
17222,17222,0,3
17223,17223,1,4
17224,17224,0,4
17225,17225,1,5
17226,17226,0,5
17227,17227,1,6
17228,17228,0,6
17229,17229,1,7
17230,17230,0,7
17231,17231,1,8
17232,17232,0,8
17233,17233,1,9
17234,17234,0,9
17235,17235,1,10
17236,17236,0,10
17237,17237,1,11
17238,17238,0,11
17239,17239,1,12
17240,17240,0,12
17241,17241,1,13
17242,17242,0,13
17243,17243,1,14
17244,17244,0,14
17245,17245,1,15
17246,17246,0,15
17247,17247,1,16
17248,17248,0,16
17249,17249,1,17
17250,17250,0,17
17251,17251,1,18
17252,17252,0,18
17253,17253,1,19
17254,17254,0,19
17255,17255,1,20
17256,17256,0,20
17257,17257,1,21
17258,17258,0,21
17259,17259,1,22
17260,17260,0,22
17261,17261,1,23
17262,17262,0,23
17263,17263,1,24
17264,17264,0,24
17265,17265,1,25
17266,17266,0,25
17267,17267,1,26
17268,17268,0,26
17269,17269,1,27
17270,17270,0,27
17271,17271,1,28
17272,17272,0,28
17273,17273,1,29
17274,17274,0,29
17275,17275,1,30
17276,17276,0,30
17277,17277,1,31
17278,17278,0,31
17279,17279,1,0
17280,17280,0,0
17281,17281,1,1
17282,17282,0,1
17283,17283,1,2
17284,17284,0,2
17285,17285,1,3
17286,17286,0,3
17287,17287,1,4
17288,17288,0,4
17289,17289,1,5
17290,17290,0,5
17291,17291,1,6
17292,17292,0,6
17293,17293,1,7
17294,17294,0,7
17295,17295,1,8
17296,17296,0,8
17297,17297,1,9
17298,17298,0,9
17299,17299,1,10
17300,17300,0,10
17301,17301,1,11
17302,17302,0,11
17303,17303,1,12
17304,17304,0,12
17305,17305,1,13
17306,17306,0,13
17307,17307,1,14
17308,17308,0,14
17309,17309,1,15
17310,17310,0,15
17311,17311,1,16
17312,17312,0,16
17313,17313,1,17
17314,17314,0,17
17315,17315,1,18
17316,17316,0,18
17317,17317,1,19
17318,17318,0,19
17319,17319,1,20
17320,17320,0,20
17321,17321,1,21
17322,17322,0,21
17323,17323,1,22
17324,17324,0,22
17325,17325,1,23
17326,17326,0,23
17327,17327,1,24
17328,17328,0,24
17329,17329,1,25
17330,17330,0,25
17331,17331,1,26
17332,17332,0,26
17333,17333,1,27
17334,17334,0,27
17335,17335,1,28
17336,17336,0,28
17337,17337,1,29
17338,17338,0,29
17339,17339,1,30
17340,17340,0,30
17341,17341,1,31
17342,17342,0,31
17343,17343,1,0
17344,17344,0,0
17345,17345,1,1
17346,17346,0,1
17347,17347,1,2
17348,17348,0,2
17349,17349,1,3
17350,17350,0,3
17351,17351,1,4
17352,17352,0,4
17353,17353,1,5
17354,17354,0,5
17355,17355,1,6
17356,17356,0,6
17357,17357,1,7
17358,17358,0,7
17359,17359,1,8
17360,17360,0,8
17361,17361,1,9
17362,17362,0,9
17363,17363,1,10
17364,17364,0,10
17365,17365,1,11
17366,17366,0,11
17367,17367,1,12
17368,17368,0,12
17369,17369,1,13
17370,17370,0,13
17371,17371,1,14
17372,17372,0,14
17373,17373,1,15
17374,17374,0,15
17375,17375,1,16
17376,17376,0,16
17377,17377,1,17
17378,17378,0,17
17379,17379,1,18
17380,17380,0,18
17381,17381,1,19
17382,17382,0,19
17383,17383,1,20
17384,17384,0,20
17385,17385,1,21
17386,17386,0,21
17387,17387,1,22
17388,17388,0,22
17389,17389,1,23
17390,17390,0,23
17391,17391,1,24
17392,17392,0,24
17393,17393,1,25
17394,17394,0,25
17395,17395,1,26
17396,17396,0,26
17397,17397,1,27
17398,17398,0,27
17399,17399,1,28
17400,17400,0,28
17401,17401,1,29
17402,17402,0,29
17403,17403,1,30
17404,17404,0,30
17405,17405,1,31
17406,17406,0,31
17407,17407,1,0
17408,17408,0,0
17409,17409,1,1
17410,17410,0,1
17411,17411,1,2
17412,17412,0,2
17413,17413,1,3
17414,17414,0,3
17415,17415,1,4
17416,17416,0,4
17417,17417,1,5
17418,17418,0,5
17419,17419,1,6
17420,17420,0,6
17421,17421,1,7
17422,17422,0,7
17423,17423,1,8
17424,17424,0,8
17425,17425,1,9
17426,17426,0,9
17427,17427,1,10
17428,17428,0,10
17429,17429,1,11
17430,17430,0,11
17431,17431,1,12
17432,17432,0,12
17433,17433,1,13
17434,17434,0,13
17435,17435,1,14
17436,17436,0,14
17437,17437,1,15
17438,17438,0,15
17439,17439,1,16
17440,17440,0,16
17441,17441,1,17
17442,17442,0,17
17443,17443,1,18
17444,17444,0,18
17445,17445,1,19
17446,17446,0,19
17447,17447,1,20
17448,17448,0,20
17449,17449,1,21
17450,17450,0,21
17451,17451,1,22
17452,17452,0,22
17453,17453,1,23
17454,17454,0,23
17455,17455,1,24
17456,17456,0,24
17457,17457,1,25
17458,17458,0,25
17459,17459,1,26
17460,17460,0,26
17461,17461,1,27
17462,17462,0,27
17463,17463,1,28
17464,17464,0,28
17465,17465,1,29
17466,17466,0,29
17467,17467,1,30
17468,17468,0,30
17469,17469,1,31
17470,17470,0,31
17471,17471,1,0
17472,17472,0,0
17473,17473,1,1
17474,17474,0,1
17475,17475,1,2
17476,17476,0,2
17477,17477,1,3
17478,17478,0,3
17479,17479,1,4
17480,17480,0,4
17481,17481,1,5
17482,17482,0,5
17483,17483,1,6
17484,17484,0,6
17485,17485,1,7
17486,17486,0,7
17487,17487,1,8
17488,17488,0,8
17489,17489,1,9
17490,17490,0,9
17491,17491,1,10
17492,17492,0,10
17493,17493,1,11
17494,17494,0,11
17495,17495,1,12
17496,17496,0,12
17497,17497,1,13
17498,17498,0,13
17499,17499,1,14
17500,17500,0,14
17501,17501,1,15
17502,17502,0,15
17503,17503,1,16
17504,17504,0,16
17505,17505,1,17
17506,17506,0,17
17507,17507,1,18
17508,17508,0,18
17509,17509,1,19
17510,17510,0,19
17511,17511,1,20
17512,17512,0,20
17513,17513,1,21
17514,17514,0,21
17515,17515,1,22
17516,17516,0,22
17517,17517,1,23
17518,17518,0,23
17519,17519,1,24
17520,17520,0,24
17521,17521,1,25
17522,17522,0,25
17523,17523,1,26
17524,17524,0,26
17525,17525,1,27
17526,17526,0,27
17527,17527,1,28
17528,17528,0,28
17529,17529,1,29
17530,17530,0,29
17531,17531,1,30
17532,17532,0,30
17533,17533,1,31
17534,17534,0,31
17535,17535,1,0
17536,17536,0,0
17537,17537,1,1
17538,17538,0,1
17539,17539,1,2
17540,17540,0,2
17541,17541,1,3
17542,17542,0,3
17543,17543,1,4
17544,17544,0,4
17545,17545,1,5
17546,17546,0,5
17547,17547,1,6
17548,17548,0,6
17549,17549,1,7
17550,17550,0,7
17551,17551,1,8
17552,17552,0,8
17553,17553,1,9
17554,17554,0,9
17555,17555,1,10
17556,17556,0,10
17557,17557,1,11
17558,17558,0,11
17559,17559,1,12
17560,17560,0,12
17561,17561,1,13
17562,17562,0,13
17563,17563,1,14
17564,17564,0,14
17565,17565,1,15
17566,17566,0,15
17567,17567,1,16
17568,17568,0,16
17569,17569,1,17
17570,17570,0,17
17571,17571,1,18
17572,17572,0,18
17573,17573,1,19
17574,17574,0,19
17575,17575,1,20
17576,17576,0,20
17577,17577,1,21
17578,17578,0,21
17579,17579,1,22
17580,17580,0,22
17581,17581,1,23
17582,17582,0,23
17583,17583,1,24
17584,17584,0,24
17585,17585,1,25
17586,17586,0,25
17587,17587,1,26
17588,17588,0,26
17589,17589,1,27
17590,17590,0,27
17591,17591,1,28
17592,17592,0,28
17593,17593,1,29
17594,17594,0,29
17595,17595,1,30
17596,17596,0,30
17597,17597,1,31
17598,17598,0,31
17599,17599,1,0
17600,17600,0,0
17601,17601,1,1
17602,17602,0,1
17603,17603,1,2
17604,17604,0,2
17605,17605,1,3
17606,17606,0,3
17607,17607,1,4
17608,17608,0,4
17609,17609,1,5
17610,17610,0,5
17611,17611,1,6
17612,17612,0,6
17613,17613,1,7
17614,17614,0,7
17615,17615,1,8
17616,17616,0,8
17617,17617,1,9
17618,17618,0,9
17619,17619,1,10
17620,17620,0,10
17621,17621,1,11
17622,17622,0,11
17623,17623,1,12
17624,17624,0,12
17625,17625,1,13
17626,17626,0,13
17627,17627,1,14
17628,17628,0,14
17629,17629,1,15
17630,17630,0,15
17631,17631,1,16
17632,17632,0,16
17633,17633,1,17
17634,17634,0,17
17635,17635,1,18
17636,17636,0,18
17637,17637,1,19
17638,17638,0,19
17639,17639,1,20
17640,17640,0,20
17641,17641,1,21
17642,17642,0,21
17643,17643,1,22
17644,17644,0,22
17645,17645,1,23
17646,17646,0,23
17647,17647,1,24
17648,17648,0,24
17649,17649,1,25
17650,17650,0,25
17651,17651,1,26
17652,17652,0,26
17653,17653,1,27
17654,17654,0,27
17655,17655,1,28
17656,17656,0,28
17657,17657,1,29
17658,17658,0,29
17659,17659,1,30
17660,17660,0,30
17661,17661,1,31
17662,17662,0,31
17663,17663,1,0
17664,17664,0,0
17665,17665,1,1
17666,17666,0,1
17667,17667,1,2
17668,17668,0,2
17669,17669,1,3
17670,17670,0,3
17671,17671,1,4
17672,17672,0,4
17673,17673,1,5
17674,17674,0,5
17675,17675,1,6
17676,17676,0,6
17677,17677,1,7
17678,17678,0,7
17679,17679,1,8
17680,17680,0,8
17681,17681,1,9
17682,17682,0,9
17683,17683,1,10
17684,17684,0,10
17685,17685,1,11
17686,17686,0,11
17687,17687,1,12
17688,17688,0,12
17689,17689,1,13
17690,17690,0,13
17691,17691,1,14
17692,17692,0,14
17693,17693,1,15
17694,17694,0,15
17695,17695,1,16
17696,17696,0,16
17697,17697,1,17
17698,17698,0,17
17699,17699,1,18
17700,17700,0,18
17701,17701,1,19
17702,17702,0,19
17703,17703,1,20
17704,17704,0,20
17705,17705,1,21
17706,17706,0,21
17707,17707,1,22
17708,17708,0,22
17709,17709,1,23
17710,17710,0,23
17711,17711,1,24
17712,17712,0,24
17713,17713,1,25
17714,17714,0,25
17715,17715,1,26
17716,17716,0,26
17717,17717,1,27
17718,17718,0,27
17719,17719,1,28
17720,17720,0,28
17721,17721,1,29
17722,17722,0,29
17723,17723,1,30
17724,17724,0,30
17725,17725,1,31
17726,17726,0,31
17727,17727,1,0
17728,17728,0,0
17729,17729,1,1
17730,17730,0,1
17731,17731,1,2
17732,17732,0,2
17733,17733,1,3
17734,17734,0,3
17735,17735,1,4
17736,17736,0,4
17737,17737,1,5
17738,17738,0,5
17739,17739,1,6
17740,17740,0,6
17741,17741,1,7
17742,17742,0,7
17743,17743,1,8
17744,17744,0,8
17745,17745,1,9
17746,17746,0,9
17747,17747,1,10
17748,17748,0,10
17749,17749,1,11
17750,17750,0,11
17751,17751,1,12
17752,17752,0,12
17753,17753,1,13
17754,17754,0,13
17755,17755,1,14
17756,17756,0,14
17757,17757,1,15
17758,17758,0,15
17759,17759,1,16
17760,17760,0,16
17761,17761,1,17
17762,17762,0,17
17763,17763,1,18
17764,17764,0,18
17765,17765,1,19
17766,17766,0,19
17767,17767,1,20
17768,17768,0,20
17769,17769,1,21
17770,17770,0,21
17771,17771,1,22
17772,17772,0,22
17773,17773,1,23
17774,17774,0,23
17775,17775,1,24
17776,17776,0,24
17777,17777,1,25
17778,17778,0,25
17779,17779,1,26
17780,17780,0,26
17781,17781,1,27
17782,17782,0,27
17783,17783,1,28
17784,17784,0,28
17785,17785,1,29
17786,17786,0,29
17787,17787,1,30
17788,17788,0,30
17789,17789,1,31
17790,17790,0,31
17791,17791,1,0
17792,17792,0,0
17793,17793,1,1
17794,17794,0,1
17795,17795,1,2
17796,17796,0,2
17797,17797,1,3
17798,17798,0,3
17799,17799,1,4
17800,17800,0,4
17801,17801,1,5
17802,17802,0,5
17803,17803,1,6
17804,17804,0,6
17805,17805,1,7
17806,17806,0,7
17807,17807,1,8
17808,17808,0,8
17809,17809,1,9
17810,17810,0,9
17811,17811,1,10
17812,17812,0,10
17813,17813,1,11
17814,17814,0,11
17815,17815,1,12
17816,17816,0,12
17817,17817,1,13
17818,17818,0,13
17819,17819,1,14
17820,17820,0,14
17821,17821,1,15
17822,17822,0,15
17823,17823,1,16
17824,17824,0,16
17825,17825,1,17
17826,17826,0,17
17827,17827,1,18
17828,17828,0,18
17829,17829,1,19
17830,17830,0,19
17831,17831,1,20
17832,17832,0,20
17833,17833,1,21
17834,17834,0,21
17835,17835,1,22
17836,17836,0,22
17837,17837,1,23
17838,17838,0,23
17839,17839,1,24
17840,17840,0,24
17841,17841,1,25
17842,17842,0,25
17843,17843,1,26
17844,17844,0,26
17845,17845,1,27
17846,17846,0,27
17847,17847,1,28
17848,17848,0,28
17849,17849,1,29
17850,17850,0,29
17851,17851,1,30
17852,17852,0,30
17853,17853,1,31
17854,17854,0,31
17855,17855,1,0
17856,17856,0,0
17857,17857,1,1
17858,17858,0,1
17859,17859,1,2
17860,17860,0,2
17861,17861,1,3
17862,17862,0,3
17863,17863,1,4
17864,17864,0,4
17865,17865,1,5
17866,17866,0,5
17867,17867,1,6
17868,17868,0,6
17869,17869,1,7
17870,17870,0,7
17871,17871,1,8
17872,17872,0,8
17873,17873,1,9
17874,17874,0,9
17875,17875,1,10
17876,17876,0,10
17877,17877,1,11
17878,17878,0,11
17879,17879,1,12
17880,17880,0,12
17881,17881,1,13
17882,17882,0,13
17883,17883,1,14
17884,17884,0,14
17885,17885,1,15
17886,17886,0,15
17887,17887,1,16
17888,17888,0,16
17889,17889,1,17
17890,17890,0,17
17891,17891,1,18
17892,17892,0,18
17893,17893,1,19
17894,17894,0,19
17895,17895,1,20
17896,17896,0,20
17897,17897,1,21
17898,17898,0,21
17899,17899,1,22
17900,17900,0,22
17901,17901,1,23
17902,17902,0,23
17903,17903,1,24
17904,17904,0,24
17905,17905,1,25
17906,17906,0,25
17907,17907,1,26
17908,17908,0,26
17909,17909,1,27
17910,17910,0,27
17911,17911,1,28
17912,17912,0,28
17913,17913,1,29
17914,17914,0,29
17915,17915,1,30
17916,17916,0,30
17917,17917,1,31
17918,17918,0,31
17919,17919,1,0
17920,17920,0,0
17921,17921,1,1
17922,17922,0,1
17923,17923,1,2
17924,17924,0,2
17925,17925,1,3
17926,17926,0,3
17927,17927,1,4
17928,17928,0,4
17929,17929,1,5
17930,17930,0,5
17931,17931,1,6
17932,17932,0,6
17933,17933,1,7
17934,17934,0,7
17935,17935,1,8
17936,17936,0,8
17937,17937,1,9
17938,17938,0,9
17939,17939,1,10
17940,17940,0,10
17941,17941,1,11
17942,17942,0,11
17943,17943,1,12
17944,17944,0,12
17945,17945,1,13
17946,17946,0,13
17947,17947,1,14
17948,17948,0,14
17949,17949,1,15
17950,17950,0,15
17951,17951,1,16
17952,17952,0,16
17953,17953,1,17
17954,17954,0,17
17955,17955,1,18
17956,17956,0,18
17957,17957,1,19
17958,17958,0,19
17959,17959,1,20
17960,17960,0,20
17961,17961,1,21
17962,17962,0,21
17963,17963,1,22
17964,17964,0,22
17965,17965,1,23
17966,17966,0,23
17967,17967,1,24
17968,17968,0,24
17969,17969,1,25
17970,17970,0,25
17971,17971,1,26
17972,17972,0,26
17973,17973,1,27
17974,17974,0,27
17975,17975,1,28
17976,17976,0,28
17977,17977,1,29
17978,17978,0,29
17979,17979,1,30
17980,17980,0,30
17981,17981,1,31
17982,17982,0,31
17983,17983,1,0
17984,17984,0,0
17985,17985,1,1
17986,17986,0,1
17987,17987,1,2
17988,17988,0,2
17989,17989,1,3
17990,17990,0,3
17991,17991,1,4
17992,17992,0,4
17993,17993,1,5
17994,17994,0,5
17995,17995,1,6
17996,17996,0,6
17997,17997,1,7
17998,17998,0,7
17999,17999,1,8
18000,18000,0,8
18001,18001,1,9
18002,18002,0,9
18003,18003,1,10
18004,18004,0,10
18005,18005,1,11
18006,18006,0,11
18007,18007,1,12
18008,18008,0,12
18009,18009,1,13
18010,18010,0,13
18011,18011,1,14
18012,18012,0,14
18013,18013,1,15
18014,18014,0,15
18015,18015,1,16
18016,18016,0,16
18017,18017,1,17
18018,18018,0,17
18019,18019,1,18
18020,18020,0,18
18021,18021,1,19
18022,18022,0,19
18023,18023,1,20
18024,18024,0,20
18025,18025,1,21
18026,18026,0,21
18027,18027,1,22
18028,18028,0,22
18029,18029,1,23
18030,18030,0,23
18031,18031,1,24
18032,18032,0,24
18033,18033,1,25
18034,18034,0,25
18035,18035,1,26
18036,18036,0,26
18037,18037,1,27
18038,18038,0,27
18039,18039,1,28
18040,18040,0,28
18041,18041,1,29
18042,18042,0,29
18043,18043,1,30
18044,18044,0,30
18045,18045,1,31
18046,18046,0,31
18047,18047,1,0
18048,18048,0,0
18049,18049,1,1
18050,18050,0,1
18051,18051,1,2
18052,18052,0,2
18053,18053,1,3
18054,18054,0,3
18055,18055,1,4
18056,18056,0,4
18057,18057,1,5
18058,18058,0,5
18059,18059,1,6
18060,18060,0,6
18061,18061,1,7
18062,18062,0,7
18063,18063,1,8
18064,18064,0,8
18065,18065,1,9
18066,18066,0,9
18067,18067,1,10
18068,18068,0,10
18069,18069,1,11
18070,18070,0,11
18071,18071,1,12
18072,18072,0,12
18073,18073,1,13
18074,18074,0,13
18075,18075,1,14
18076,18076,0,14
18077,18077,1,15
18078,18078,0,15
18079,18079,1,16
18080,18080,0,16
18081,18081,1,17
18082,18082,0,17
18083,18083,1,18
18084,18084,0,18
18085,18085,1,19
18086,18086,0,19
18087,18087,1,20
18088,18088,0,20
18089,18089,1,21
18090,18090,0,21
18091,18091,1,22
18092,18092,0,22
18093,18093,1,23
18094,18094,0,23
18095,18095,1,24
18096,18096,0,24
18097,18097,1,25
18098,18098,0,25
18099,18099,1,26
18100,18100,0,26
18101,18101,1,27
18102,18102,0,27
18103,18103,1,28
18104,18104,0,28
18105,18105,1,29
18106,18106,0,29
18107,18107,1,30
18108,18108,0,30
18109,18109,1,31
18110,18110,0,31
18111,18111,1,0
18112,18112,0,0
18113,18113,1,1
18114,18114,0,1
18115,18115,1,2
18116,18116,0,2
18117,18117,1,3
18118,18118,0,3
18119,18119,1,4
18120,18120,0,4
18121,18121,1,5
18122,18122,0,5
18123,18123,1,6
18124,18124,0,6
18125,18125,1,7
18126,18126,0,7
18127,18127,1,8
18128,18128,0,8
18129,18129,1,9
18130,18130,0,9
18131,18131,1,10
18132,18132,0,10
18133,18133,1,11
18134,18134,0,11
18135,18135,1,12
18136,18136,0,12
18137,18137,1,13
18138,18138,0,13
18139,18139,1,14
18140,18140,0,14
18141,18141,1,15
18142,18142,0,15
18143,18143,1,16
18144,18144,0,16
18145,18145,1,17
18146,18146,0,17
18147,18147,1,18
18148,18148,0,18
18149,18149,1,19
18150,18150,0,19
18151,18151,1,20
18152,18152,0,20
18153,18153,1,21
18154,18154,0,21
18155,18155,1,22
18156,18156,0,22
18157,18157,1,23
18158,18158,0,23
18159,18159,1,24
18160,18160,0,24
18161,18161,1,25
18162,18162,0,25
18163,18163,1,26
18164,18164,0,26
18165,18165,1,27
18166,18166,0,27
18167,18167,1,28
18168,18168,0,28
18169,18169,1,29
18170,18170,0,29
18171,18171,1,30
18172,18172,0,30
18173,18173,1,31
18174,18174,0,31
18175,18175,1,0
18176,18176,0,0
18177,18177,1,1
18178,18178,0,1
18179,18179,1,2
18180,18180,0,2
18181,18181,1,3
18182,18182,0,3
18183,18183,1,4
18184,18184,0,4
18185,18185,1,5
18186,18186,0,5
18187,18187,1,6
18188,18188,0,6
18189,18189,1,7
18190,18190,0,7
18191,18191,1,8
18192,18192,0,8
18193,18193,1,9
18194,18194,0,9
18195,18195,1,10
18196,18196,0,10
18197,18197,1,11
18198,18198,0,11
18199,18199,1,12
18200,18200,0,12
18201,18201,1,13
18202,18202,0,13
18203,18203,1,14
18204,18204,0,14
18205,18205,1,15
18206,18206,0,15
18207,18207,1,16
18208,18208,0,16
18209,18209,1,17
18210,18210,0,17
18211,18211,1,18
18212,18212,0,18
18213,18213,1,19
18214,18214,0,19
18215,18215,1,20
18216,18216,0,20
18217,18217,1,21
18218,18218,0,21
18219,18219,1,22
18220,18220,0,22
18221,18221,1,23
18222,18222,0,23
18223,18223,1,24
18224,18224,0,24
18225,18225,1,25
18226,18226,0,25
18227,18227,1,26
18228,18228,0,26
18229,18229,1,27
18230,18230,0,27
18231,18231,1,28
18232,18232,0,28
18233,18233,1,29
18234,18234,0,29
18235,18235,1,30
18236,18236,0,30
18237,18237,1,31
18238,18238,0,31
18239,18239,1,0
18240,18240,0,0
18241,18241,1,1
18242,18242,0,1
18243,18243,1,2
18244,18244,0,2
18245,18245,1,3
18246,18246,0,3
18247,18247,1,4
18248,18248,0,4
18249,18249,1,5
18250,18250,0,5
18251,18251,1,6
18252,18252,0,6
18253,18253,1,7
18254,18254,0,7
18255,18255,1,8
18256,18256,0,8
18257,18257,1,9
18258,18258,0,9
18259,18259,1,10
18260,18260,0,10
18261,18261,1,11
18262,18262,0,11
18263,18263,1,12
18264,18264,0,12
18265,18265,1,13
18266,18266,0,13
18267,18267,1,14
18268,18268,0,14
18269,18269,1,15
18270,18270,0,15
18271,18271,1,16
18272,18272,0,16
18273,18273,1,17
18274,18274,0,17
18275,18275,1,18
18276,18276,0,18
18277,18277,1,19
18278,18278,0,19
18279,18279,1,20
18280,18280,0,20
18281,18281,1,21
18282,18282,0,21
18283,18283,1,22
18284,18284,0,22
18285,18285,1,23
18286,18286,0,23
18287,18287,1,24
18288,18288,0,24
18289,18289,1,25
18290,18290,0,25
18291,18291,1,26
18292,18292,0,26
18293,18293,1,27
18294,18294,0,27
18295,18295,1,28
18296,18296,0,28
18297,18297,1,29
18298,18298,0,29
18299,18299,1,30
18300,18300,0,30
18301,18301,1,31
18302,18302,0,31
18303,18303,1,0
18304,18304,0,0
18305,18305,1,1
18306,18306,0,1
18307,18307,1,2
18308,18308,0,2
18309,18309,1,3
18310,18310,0,3
18311,18311,1,4
18312,18312,0,4
18313,18313,1,5
18314,18314,0,5
18315,18315,1,6
18316,18316,0,6
18317,18317,1,7
18318,18318,0,7
18319,18319,1,8
18320,18320,0,8
18321,18321,1,9
18322,18322,0,9
18323,18323,1,10
18324,18324,0,10
18325,18325,1,11
18326,18326,0,11
18327,18327,1,12
18328,18328,0,12
18329,18329,1,13
18330,18330,0,13
18331,18331,1,14
18332,18332,0,14
