,time,clock,rising,D,Q,Q+,correct
46532,46532,1,0,0,1,0,0
46533,46533,1,0,1,1,0,0
46534,46534,1,1,0,1,1,0
46535,46535,1,1,1,0,0,0
46536,46536,0,0,0,1,1,1
46537,46537,0,0,1,1,0,0
46538,46538,1,0,0,1,1,1
46539,46539,1,0,1,1,0,0
46540,46540,1,1,0,1,1,0
46541,46541,1,1,1,0,0,0
46542,46542,0,0,0,1,1,1
46543,46543,0,0,1,1,1,1
46544,46544,1,0,0,1,0,0
46545,46545,1,0,1,1,1,1
46546,46546,1,1,0,1,1,0
46547,46547,1,1,1,0,1,1
46548,46548,0,0,0,1,1,1
46549,46549,0,0,1,1,0,0
46550,46550,1,0,0,1,0,0
46551,46551,1,0,1,1,0,0
46552,46552,1,1,0,1,1,0
46553,46553,1,1,1,0,1,1
46554,46554,0,0,0,1,1,1
46555,46555,0,0,1,1,0,0
46556,46556,1,0,0,1,1,1
46557,46557,1,0,1,1,1,1
46558,46558,1,1,0,1,0,1
46559,46559,1,1,1,0,1,1
46560,46560,0,0,0,1,1,1
46561,46561,0,0,1,1,1,1
46562,46562,1,0,0,1,0,0
46563,46563,1,0,1,1,1,1
46564,46564,1,1,0,1,1,0
46565,46565,1,1,1,0,1,1
46566,46566,0,0,0,1,0,0
46567,46567,0,0,1,1,0,0
46568,46568,1,0,0,1,0,0
46569,46569,1,0,1,1,1,1
46570,46570,1,1,0,1,1,0
46571,46571,1,1,1,0,1,1
46572,46572,0,0,0,1,1,1
46573,46573,0,0,1,1,1,1
46574,46574,1,0,0,1,1,1
46575,46575,1,0,1,1,0,0
46576,46576,1,1,0,1,0,1
46577,46577,1,1,1,0,1,1
46578,46578,0,0,0,1,0,0
46579,46579,0,0,1,1,0,0
46580,46580,1,0,0,1,0,0
46581,46581,1,0,1,1,0,0
46582,46582,1,1,0,1,0,1
46583,46583,1,1,1,0,0,0
46584,46584,0,0,0,1,0,0
46585,46585,0,0,1,1,1,1
46586,46586,1,0,0,1,0,0
46587,46587,1,0,1,1,0,0
46588,46588,1,1,0,1,0,1
46589,46589,1,1,1,0,1,1
46590,46590,0,0,0,1,1,1
46591,46591,0,0,1,1,1,1
46592,46592,1,0,0,1,1,1
46593,46593,1,0,1,1,1,1
46594,46594,1,1,0,1,0,1
46595,46595,1,1,1,0,0,0
46596,46596,0,0,0,1,1,1
46597,46597,0,0,1,1,0,0
46598,46598,1,0,0,1,0,0
46599,46599,1,0,1,1,1,1
46600,46600,1,1,0,1,1,0
46601,46601,1,1,1,0,0,0
46602,46602,0,0,0,1,0,0
46603,46603,0,0,1,1,0,0
46604,46604,1,0,0,1,0,0
46605,46605,1,0,1,1,0,0
46606,46606,1,1,0,1,1,0
46607,46607,1,1,1,0,0,0
46608,46608,0,0,0,1,0,0
46609,46609,0,0,1,1,1,1
46610,46610,1,0,0,1,1,1
46611,46611,1,0,1,1,0,0
46612,46612,1,1,0,1,0,1
46613,46613,1,1,1,0,0,0
46614,46614,0,0,0,1,1,1
46615,46615,0,0,1,1,1,1
46616,46616,1,0,0,1,1,1
46617,46617,1,0,1,1,0,0
46618,46618,1,1,0,1,1,0
46619,46619,1,1,1,0,1,1
46620,46620,0,0,0,1,1,1
46621,46621,0,0,1,1,0,0
46622,46622,1,0,0,1,1,1
46623,46623,1,0,1,1,1,1
46624,46624,1,1,0,1,0,1
46625,46625,1,1,1,0,0,0
46626,46626,0,0,0,1,0,0
46627,46627,0,0,1,1,0,0
46628,46628,1,0,0,1,0,0
46629,46629,1,0,1,1,1,1
46630,46630,1,1,0,1,0,1
46631,46631,1,1,1,0,0,0
46632,46632,0,0,0,1,0,0
46633,46633,0,0,1,1,1,1
46634,46634,1,0,0,1,0,0
46635,46635,1,0,1,1,0,0
46636,46636,1,1,0,1,0,1
46637,46637,1,1,1,0,0,0
46638,46638,0,0,0,1,1,1
46639,46639,0,0,1,1,0,0
46640,46640,1,0,0,1,1,1
46641,46641,1,0,1,1,1,1
46642,46642,1,1,0,1,0,1
46643,46643,1,1,1,0,1,1
46644,46644,0,0,0,1,0,0
46645,46645,0,0,1,1,0,0
46646,46646,1,0,0,1,0,0
46647,46647,1,0,1,1,1,1
46648,46648,1,1,0,1,0,1
46649,46649,1,1,1,0,1,1
46650,46650,0,0,0,1,0,0
46651,46651,0,0,1,1,0,0
46652,46652,1,0,0,1,0,0
46653,46653,1,0,1,1,1,1
46654,46654,1,1,0,1,1,0
46655,46655,1,1,1,0,1,1
46656,46656,0,0,0,1,1,1
46657,46657,0,0,1,1,0,0
46658,46658,1,0,0,1,1,1
46659,46659,1,0,1,1,0,0
46660,46660,1,1,0,1,0,1
46661,46661,1,1,1,0,0,0
46662,46662,0,0,0,1,1,1
46663,46663,0,0,1,1,1,1
46664,46664,1,0,0,1,0,0
46665,46665,1,0,1,1,0,0
46666,46666,1,1,0,1,0,1
46667,46667,1,1,1,0,1,1
46668,46668,0,0,0,1,0,0
46669,46669,0,0,1,1,1,1
46670,46670,1,0,0,1,0,0
46671,46671,1,0,1,1,0,0
46672,46672,1,1,0,1,1,0
46673,46673,1,1,1,0,1,1
46674,46674,0,0,0,1,1,1
46675,46675,0,0,1,1,1,1
46676,46676,1,0,0,1,0,0
46677,46677,1,0,1,1,1,1
46678,46678,1,1,0,1,0,1
46679,46679,1,1,1,0,0,0
46680,46680,0,0,0,1,0,0
46681,46681,0,0,1,1,0,0
46682,46682,1,0,0,1,0,0
46683,46683,1,0,1,1,0,0
46684,46684,1,1,0,1,0,1
46685,46685,1,1,1,0,1,1
46686,46686,0,0,0,1,0,0
46687,46687,0,0,1,1,1,1
46688,46688,1,0,0,1,0,0
46689,46689,1,0,1,1,0,0
46690,46690,1,1,0,1,0,1
46691,46691,1,1,1,0,1,1
46692,46692,0,0,0,1,1,1
46693,46693,0,0,1,1,1,1
46694,46694,1,0,0,1,0,0
46695,46695,1,0,1,1,0,0
46696,46696,1,1,0,1,0,1
46697,46697,1,1,1,0,0,0
46698,46698,0,0,0,1,0,0
46699,46699,0,0,1,1,0,0
46700,46700,1,0,0,1,0,0
46701,46701,1,0,1,1,1,1
46702,46702,1,1,0,1,1,0
46703,46703,1,1,1,0,1,1
46704,46704,0,0,0,1,0,0
46705,46705,0,0,1,1,0,0
46706,46706,1,0,0,1,1,1
46707,46707,1,0,1,1,1,1
46708,46708,1,1,0,1,1,0
46709,46709,1,1,1,0,1,1
46710,46710,0,0,0,1,1,1
46711,46711,0,0,1,1,1,1
46712,46712,1,0,0,1,1,1
46713,46713,1,0,1,1,0,0
46714,46714,1,1,0,1,0,1
46715,46715,1,1,1,0,0,0
46716,46716,0,0,0,1,0,0
46717,46717,0,0,1,1,0,0
46718,46718,1,0,0,1,1,1
46719,46719,1,0,1,1,1,1
46720,46720,1,1,0,1,0,1
46721,46721,1,1,1,0,0,0
46722,46722,0,0,0,1,0,0
46723,46723,0,0,1,1,0,0
46724,46724,1,0,0,1,1,1
46725,46725,1,0,1,1,1,1
46726,46726,1,1,0,1,1,0
46727,46727,1,1,1,0,0,0
46728,46728,0,0,0,1,0,0
46729,46729,0,0,1,1,0,0
46730,46730,1,0,0,1,0,0
46731,46731,1,0,1,1,1,1
46732,46732,1,1,0,1,1,0
46733,46733,1,1,1,0,1,1
46734,46734,0,0,0,1,1,1
46735,46735,0,0,1,1,0,0
46736,46736,1,0,0,1,1,1
46737,46737,1,0,1,1,1,1
46738,46738,1,1,0,1,0,1
46739,46739,1,1,1,0,0,0
46740,46740,0,0,0,1,0,0
46741,46741,0,0,1,1,1,1
46742,46742,1,0,0,1,0,0
46743,46743,1,0,1,1,0,0
46744,46744,1,1,0,1,0,1
46745,46745,1,1,1,0,0,0
46746,46746,0,0,0,1,1,1
46747,46747,0,0,1,1,1,1
46748,46748,1,0,0,1,0,0
46749,46749,1,0,1,1,0,0
46750,46750,1,1,0,1,0,1
46751,46751,1,1,1,0,0,0
46752,46752,0,0,0,1,1,1
46753,46753,0,0,1,1,1,1
46754,46754,1,0,0,1,1,1
46755,46755,1,0,1,1,1,1
46756,46756,1,1,0,1,1,0
46757,46757,1,1,1,0,0,0
46758,46758,0,0,0,1,1,1
46759,46759,0,0,1,1,0,0
46760,46760,1,0,0,1,1,1
46761,46761,1,0,1,1,1,1
46762,46762,1,1,0,1,1,0
46763,46763,1,1,1,0,1,1
46764,46764,0,0,0,1,1,1
46765,46765,0,0,1,1,1,1
46766,46766,1,0,0,1,1,1
46767,46767,1,0,1,1,0,0
46768,46768,1,1,0,1,1,0
46769,46769,1,1,1,0,1,1
46770,46770,0,0,0,1,0,0
46771,46771,0,0,1,1,1,1
46772,46772,1,0,0,1,0,0
46773,46773,1,0,1,1,1,1
46774,46774,1,1,0,1,0,1
46775,46775,1,1,1,0,0,0
46776,46776,0,0,0,1,1,1
46777,46777,0,0,1,1,0,0
46778,46778,1,0,0,1,0,0
46779,46779,1,0,1,1,0,0
46780,46780,1,1,0,1,0,1
46781,46781,1,1,1,0,0,0
46782,46782,0,0,0,1,1,1
46783,46783,0,0,1,1,1,1
46784,46784,1,0,0,1,0,0
46785,46785,1,0,1,1,1,1
46786,46786,1,1,0,1,0,1
46787,46787,1,1,1,0,0,0
46788,46788,0,0,0,1,1,1
46789,46789,0,0,1,1,1,1
46790,46790,1,0,0,1,1,1
46791,46791,1,0,1,1,1,1
46792,46792,1,1,0,1,0,1
46793,46793,1,1,1,0,1,1
46794,46794,0,0,0,1,0,0
46795,46795,0,0,1,1,0,0
46796,46796,1,0,0,1,0,0
46797,46797,1,0,1,1,1,1
46798,46798,1,1,0,1,1,0
46799,46799,1,1,1,0,0,0
46800,46800,0,0,0,1,0,0
46801,46801,0,0,1,1,0,0
46802,46802,1,0,0,1,1,1
46803,46803,1,0,1,1,1,1
46804,46804,1,1,0,1,1,0
46805,46805,1,1,1,0,0,0
46806,46806,0,0,0,1,1,1
46807,46807,0,0,1,1,0,0
46808,46808,1,0,0,1,1,1
46809,46809,1,0,1,1,1,1
46810,46810,1,1,0,1,1,0
46811,46811,1,1,1,0,0,0
46812,46812,0,0,0,1,0,0
46813,46813,0,0,1,1,1,1
46814,46814,1,0,0,1,1,1
46815,46815,1,0,1,1,0,0
46816,46816,1,1,0,1,1,0
46817,46817,1,1,1,0,0,0
46818,46818,0,0,0,1,0,0
46819,46819,0,0,1,1,1,1
46820,46820,1,0,0,1,0,0
46821,46821,1,0,1,1,1,1
46822,46822,1,1,0,1,1,0
46823,46823,1,1,1,0,0,0
46824,46824,0,0,0,1,1,1
46825,46825,0,0,1,1,0,0
46826,46826,1,0,0,1,1,1
46827,46827,1,0,1,1,1,1
46828,46828,1,1,0,1,0,1
46829,46829,1,1,1,0,0,0
46830,46830,0,0,0,1,1,1
46831,46831,0,0,1,1,0,0
46832,46832,1,0,0,1,1,1
46833,46833,1,0,1,1,1,1
46834,46834,1,1,0,1,0,1
46835,46835,1,1,1,0,0,0
46836,46836,0,0,0,1,1,1
46837,46837,0,0,1,1,0,0
46838,46838,1,0,0,1,0,0
46839,46839,1,0,1,1,1,1
46840,46840,1,1,0,1,1,0
46841,46841,1,1,1,0,0,0
46842,46842,0,0,0,1,0,0
46843,46843,0,0,1,1,0,0
46844,46844,1,0,0,1,1,1
46845,46845,1,0,1,1,0,0
46846,46846,1,1,0,1,1,0
46847,46847,1,1,1,0,0,0
46848,46848,0,0,0,1,1,1
46849,46849,0,0,1,1,0,0
46850,46850,1,0,0,1,0,0
46851,46851,1,0,1,1,0,0
46852,46852,1,1,0,1,1,0
46853,46853,1,1,1,0,0,0
46854,46854,0,0,0,1,0,0
46855,46855,0,0,1,1,0,0
46856,46856,1,0,0,1,0,0
46857,46857,1,0,1,1,0,0
46858,46858,1,1,0,1,1,0
46859,46859,1,1,1,0,1,1
46860,46860,0,0,0,1,0,0
46861,46861,0,0,1,1,1,1
46862,46862,1,0,0,1,1,1
46863,46863,1,0,1,1,1,1
46864,46864,1,1,0,1,1,0
46865,46865,1,1,1,0,0,0
46866,46866,0,0,0,1,1,1
46867,46867,0,0,1,1,1,1
46868,46868,1,0,0,1,0,0
46869,46869,1,0,1,1,0,0
46870,46870,1,1,0,1,0,1
46871,46871,1,1,1,0,1,1
46872,46872,0,0,0,1,1,1
46873,46873,0,0,1,1,1,1
46874,46874,1,0,0,1,0,0
46875,46875,1,0,1,1,0,0
46876,46876,1,1,0,1,1,0
46877,46877,1,1,1,0,0,0
46878,46878,0,0,0,1,1,1
46879,46879,0,0,1,1,0,0
46880,46880,1,0,0,1,1,1
46881,46881,1,0,1,1,1,1
46882,46882,1,1,0,1,0,1
46883,46883,1,1,1,0,0,0
46884,46884,0,0,0,1,1,1
46885,46885,0,0,1,1,0,0
46886,46886,1,0,0,1,0,0
46887,46887,1,0,1,1,1,1
46888,46888,1,1,0,1,1,0
46889,46889,1,1,1,0,1,1
46890,46890,0,0,0,1,1,1
46891,46891,0,0,1,1,1,1
46892,46892,1,0,0,1,0,0
46893,46893,1,0,1,1,1,1
46894,46894,1,1,0,1,0,1
46895,46895,1,1,1,0,0,0
46896,46896,0,0,0,1,1,1
46897,46897,0,0,1,1,0,0
46898,46898,1,0,0,1,0,0
46899,46899,1,0,1,1,0,0
46900,46900,1,1,0,1,1,0
46901,46901,1,1,1,0,0,0
46902,46902,0,0,0,1,1,1
46903,46903,0,0,1,1,0,0
46904,46904,1,0,0,1,1,1
46905,46905,1,0,1,1,0,0
46906,46906,1,1,0,1,1,0
46907,46907,1,1,1,0,0,0
46908,46908,0,0,0,1,0,0
46909,46909,0,0,1,1,1,1
46910,46910,1,0,0,1,0,0
46911,46911,1,0,1,1,1,1
46912,46912,1,1,0,1,0,1
46913,46913,1,1,1,0,0,0
46914,46914,0,0,0,1,1,1
46915,46915,0,0,1,1,0,0
46916,46916,1,0,0,1,1,1
46917,46917,1,0,1,1,0,0
46918,46918,1,1,0,1,0,1
46919,46919,1,1,1,0,1,1
46920,46920,0,0,0,1,0,0
46921,46921,0,0,1,1,1,1
46922,46922,1,0,0,1,1,1
46923,46923,1,0,1,1,1,1
46924,46924,1,1,0,1,0,1
46925,46925,1,1,1,0,1,1
46926,46926,0,0,0,1,0,0
46927,46927,0,0,1,1,0,0
46928,46928,1,0,0,1,0,0
46929,46929,1,0,1,1,0,0
46930,46930,1,1,0,1,1,0
46931,46931,1,1,1,0,1,1
46932,46932,0,0,0,1,0,0
46933,46933,0,0,1,1,1,1
46934,46934,1,0,0,1,0,0
46935,46935,1,0,1,1,0,0
46936,46936,1,1,0,1,0,1
46937,46937,1,1,1,0,1,1
46938,46938,0,0,0,1,1,1
46939,46939,0,0,1,1,1,1
46940,46940,1,0,0,1,0,0
46941,46941,1,0,1,1,0,0
46942,46942,1,1,0,1,0,1
46943,46943,1,1,1,0,1,1
46944,46944,0,0,0,1,0,0
46945,46945,0,0,1,1,0,0
46946,46946,1,0,0,1,1,1
46947,46947,1,0,1,1,0,0
46948,46948,1,1,0,1,0,1
46949,46949,1,1,1,0,1,1
46950,46950,0,0,0,1,0,0
46951,46951,0,0,1,1,1,1
46952,46952,1,0,0,1,1,1
46953,46953,1,0,1,1,1,1
46954,46954,1,1,0,1,1,0
46955,46955,1,1,1,0,1,1
46956,46956,0,0,0,1,0,0
46957,46957,0,0,1,1,0,0
46958,46958,1,0,0,1,0,0
46959,46959,1,0,1,1,1,1
46960,46960,1,1,0,1,1,0
46961,46961,1,1,1,0,0,0
46962,46962,0,0,0,1,1,1
46963,46963,0,0,1,1,0,0
46964,46964,1,0,0,1,1,1
46965,46965,1,0,1,1,0,0
46966,46966,1,1,0,1,1,0
46967,46967,1,1,1,0,0,0
46968,46968,0,0,0,1,0,0
46969,46969,0,0,1,1,1,1
46970,46970,1,0,0,1,0,0
46971,46971,1,0,1,1,1,1
46972,46972,1,1,0,1,1,0
46973,46973,1,1,1,0,1,1
46974,46974,0,0,0,1,1,1
46975,46975,0,0,1,1,0,0
46976,46976,1,0,0,1,1,1
46977,46977,1,0,1,1,0,0
46978,46978,1,1,0,1,0,1
46979,46979,1,1,1,0,0,0
46980,46980,0,0,0,1,1,1
46981,46981,0,0,1,1,1,1
46982,46982,1,0,0,1,1,1
46983,46983,1,0,1,1,1,1
46984,46984,1,1,0,1,0,1
46985,46985,1,1,1,0,1,1
46986,46986,0,0,0,1,0,0
46987,46987,0,0,1,1,1,1
46988,46988,1,0,0,1,1,1
46989,46989,1,0,1,1,0,0
46990,46990,1,1,0,1,1,0
46991,46991,1,1,1,0,1,1
46992,46992,0,0,0,1,0,0
46993,46993,0,0,1,1,1,1
46994,46994,1,0,0,1,1,1
46995,46995,1,0,1,1,1,1
46996,46996,1,1,0,1,1,0
46997,46997,1,1,1,0,1,1
46998,46998,0,0,0,1,0,0
46999,46999,0,0,1,1,1,1
47000,47000,1,0,0,1,0,0
47001,47001,1,0,1,1,1,1
47002,47002,1,1,0,1,0,1
47003,47003,1,1,1,0,1,1
47004,47004,0,0,0,1,0,0
47005,47005,0,0,1,1,1,1
47006,47006,1,0,0,1,0,0
47007,47007,1,0,1,1,0,0
47008,47008,1,1,0,1,0,1
47009,47009,1,1,1,0,0,0
47010,47010,0,0,0,1,0,0
47011,47011,0,0,1,1,1,1
47012,47012,1,0,0,1,0,0
47013,47013,1,0,1,1,0,0
47014,47014,1,1,0,1,0,1
47015,47015,1,1,1,0,0,0
47016,47016,0,0,0,1,0,0
47017,47017,0,0,1,1,1,1
47018,47018,1,0,0,1,1,1
47019,47019,1,0,1,1,0,0
47020,47020,1,1,0,1,1,0
47021,47021,1,1,1,0,1,1
47022,47022,0,0,0,1,1,1
47023,47023,0,0,1,1,1,1
47024,47024,1,0,0,1,0,0
47025,47025,1,0,1,1,1,1
47026,47026,1,1,0,1,1,0
47027,47027,1,1,1,0,0,0
47028,47028,0,0,0,1,1,1
47029,47029,0,0,1,1,0,0
47030,47030,1,0,0,1,1,1
47031,47031,1,0,1,1,1,1
47032,47032,1,1,0,1,1,0
47033,47033,1,1,1,0,0,0
47034,47034,0,0,0,1,0,0
47035,47035,0,0,1,1,0,0
47036,47036,1,0,0,1,0,0
47037,47037,1,0,1,1,0,0
47038,47038,1,1,0,1,1,0
47039,47039,1,1,1,0,1,1
47040,47040,0,0,0,1,0,0
47041,47041,0,0,1,1,1,1
47042,47042,1,0,0,1,0,0
47043,47043,1,0,1,1,0,0
47044,47044,1,1,0,1,0,1
47045,47045,1,1,1,0,0,0
47046,47046,0,0,0,1,1,1
47047,47047,0,0,1,1,0,0
47048,47048,1,0,0,1,0,0
47049,47049,1,0,1,1,1,1
47050,47050,1,1,0,1,0,1
47051,47051,1,1,1,0,0,0
47052,47052,0,0,0,1,0,0
47053,47053,0,0,1,1,1,1
47054,47054,1,0,0,1,0,0
47055,47055,1,0,1,1,0,0
47056,47056,1,1,0,1,1,0
47057,47057,1,1,1,0,0,0
47058,47058,0,0,0,1,1,1
47059,47059,0,0,1,1,1,1
47060,47060,1,0,0,1,0,0
47061,47061,1,0,1,1,0,0
47062,47062,1,1,0,1,1,0
47063,47063,1,1,1,0,0,0
47064,47064,0,0,0,1,1,1
47065,47065,0,0,1,1,1,1
47066,47066,1,0,0,1,0,0
47067,47067,1,0,1,1,1,1
47068,47068,1,1,0,1,0,1
47069,47069,1,1,1,0,1,1
47070,47070,0,0,0,1,1,1
47071,47071,0,0,1,1,0,0
47072,47072,1,0,0,1,0,0
47073,47073,1,0,1,1,1,1
47074,47074,1,1,0,1,0,1
47075,47075,1,1,1,0,0,0
47076,47076,0,0,0,1,1,1
47077,47077,0,0,1,1,1,1
47078,47078,1,0,0,1,0,0
47079,47079,1,0,1,1,1,1
47080,47080,1,1,0,1,1,0
47081,47081,1,1,1,0,1,1
47082,47082,0,0,0,1,1,1
47083,47083,0,0,1,1,1,1
47084,47084,1,0,0,1,0,0
47085,47085,1,0,1,1,1,1
47086,47086,1,1,0,1,0,1
47087,47087,1,1,1,0,0,0
47088,47088,0,0,0,1,0,0
47089,47089,0,0,1,1,1,1
47090,47090,1,0,0,1,0,0
47091,47091,1,0,1,1,0,0
47092,47092,1,1,0,1,1,0
47093,47093,1,1,1,0,1,1
47094,47094,0,0,0,1,1,1
47095,47095,0,0,1,1,1,1
47096,47096,1,0,0,1,0,0
47097,47097,1,0,1,1,1,1
47098,47098,1,1,0,1,0,1
47099,47099,1,1,1,0,1,1
47100,47100,0,0,0,1,1,1
47101,47101,0,0,1,1,1,1
47102,47102,1,0,0,1,0,0
47103,47103,1,0,1,1,0,0
47104,47104,1,1,0,1,0,1
47105,47105,1,1,1,0,0,0
47106,47106,0,0,0,1,0,0
47107,47107,0,0,1,1,1,1
47108,47108,1,0,0,1,0,0
47109,47109,1,0,1,1,1,1
47110,47110,1,1,0,1,0,1
47111,47111,1,1,1,0,1,1
47112,47112,0,0,0,1,1,1
47113,47113,0,0,1,1,1,1
47114,47114,1,0,0,1,1,1
47115,47115,1,0,1,1,0,0
47116,47116,1,1,0,1,1,0
47117,47117,1,1,1,0,0,0
47118,47118,0,0,0,1,0,0
47119,47119,0,0,1,1,0,0
47120,47120,1,0,0,1,1,1
47121,47121,1,0,1,1,0,0
47122,47122,1,1,0,1,1,0
47123,47123,1,1,1,0,0,0
47124,47124,0,0,0,1,1,1
47125,47125,0,0,1,1,0,0
47126,47126,1,0,0,1,0,0
47127,47127,1,0,1,1,0,0
47128,47128,1,1,0,1,0,1
47129,47129,1,1,1,0,1,1
47130,47130,0,0,0,1,1,1
47131,47131,0,0,1,1,1,1
47132,47132,1,0,0,1,0,0
47133,47133,1,0,1,1,1,1
47134,47134,1,1,0,1,0,1
47135,47135,1,1,1,0,0,0
47136,47136,0,0,0,1,1,1
47137,47137,0,0,1,1,1,1
47138,47138,1,0,0,1,1,1
47139,47139,1,0,1,1,0,0
47140,47140,1,1,0,1,1,0
47141,47141,1,1,1,0,1,1
47142,47142,0,0,0,1,0,0
47143,47143,0,0,1,1,1,1
47144,47144,1,0,0,1,1,1
47145,47145,1,0,1,1,0,0
47146,47146,1,1,0,1,1,0
47147,47147,1,1,1,0,1,1
47148,47148,0,0,0,1,0,0
47149,47149,0,0,1,1,1,1
47150,47150,1,0,0,1,1,1
47151,47151,1,0,1,1,0,0
47152,47152,1,1,0,1,1,0
47153,47153,1,1,1,0,1,1
47154,47154,0,0,0,1,0,0
47155,47155,0,0,1,1,0,0
47156,47156,1,0,0,1,0,0
47157,47157,1,0,1,1,1,1
47158,47158,1,1,0,1,0,1
47159,47159,1,1,1,0,0,0
47160,47160,0,0,0,1,1,1
47161,47161,0,0,1,1,0,0
47162,47162,1,0,0,1,0,0
47163,47163,1,0,1,1,1,1
47164,47164,1,1,0,1,0,1
47165,47165,1,1,1,0,1,1
47166,47166,0,0,0,1,1,1
47167,47167,0,0,1,1,0,0
47168,47168,1,0,0,1,1,1
47169,47169,1,0,1,1,0,0
47170,47170,1,1,0,1,0,1
47171,47171,1,1,1,0,0,0
47172,47172,0,0,0,1,0,0
47173,47173,0,0,1,1,1,1
47174,47174,1,0,0,1,0,0
47175,47175,1,0,1,1,0,0
47176,47176,1,1,0,1,1,0
47177,47177,1,1,1,0,0,0
47178,47178,0,0,0,1,1,1
47179,47179,0,0,1,1,1,1
47180,47180,1,0,0,1,0,0
47181,47181,1,0,1,1,0,0
47182,47182,1,1,0,1,0,1
47183,47183,1,1,1,0,1,1
47184,47184,0,0,0,1,0,0
47185,47185,0,0,1,1,1,1
47186,47186,1,0,0,1,1,1
47187,47187,1,0,1,1,0,0
47188,47188,1,1,0,1,1,0
47189,47189,1,1,1,0,1,1
47190,47190,0,0,0,1,0,0
47191,47191,0,0,1,1,0,0
47192,47192,1,0,0,1,1,1
47193,47193,1,0,1,1,1,1
47194,47194,1,1,0,1,0,1
47195,47195,1,1,1,0,1,1
47196,47196,0,0,0,1,0,0
47197,47197,0,0,1,1,0,0
47198,47198,1,0,0,1,1,1
47199,47199,1,0,1,1,0,0
47200,47200,1,1,0,1,1,0
47201,47201,1,1,1,0,1,1
47202,47202,0,0,0,1,1,1
47203,47203,0,0,1,1,1,1
47204,47204,1,0,0,1,0,0
47205,47205,1,0,1,1,1,1
47206,47206,1,1,0,1,0,1
47207,47207,1,1,1,0,1,1
47208,47208,0,0,0,1,1,1
47209,47209,0,0,1,1,0,0
47210,47210,1,0,0,1,1,1
47211,47211,1,0,1,1,1,1
47212,47212,1,1,0,1,0,1
47213,47213,1,1,1,0,1,1
47214,47214,0,0,0,1,1,1
47215,47215,0,0,1,1,1,1
47216,47216,1,0,0,1,1,1
47217,47217,1,0,1,1,0,0
47218,47218,1,1,0,1,0,1
47219,47219,1,1,1,0,0,0
47220,47220,0,0,0,1,0,0
47221,47221,0,0,1,1,1,1
47222,47222,1,0,0,1,1,1
47223,47223,1,0,1,1,1,1
47224,47224,1,1,0,1,0,1
47225,47225,1,1,1,0,0,0
47226,47226,0,0,0,1,1,1
47227,47227,0,0,1,1,0,0
47228,47228,1,0,0,1,1,1
47229,47229,1,0,1,1,0,0
47230,47230,1,1,0,1,0,1
47231,47231,1,1,1,0,0,0
47232,47232,0,0,0,1,1,1
47233,47233,0,0,1,1,1,1
47234,47234,1,0,0,1,1,1
47235,47235,1,0,1,1,1,1
47236,47236,1,1,0,1,0,1
47237,47237,1,1,1,0,0,0
47238,47238,0,0,0,1,0,0
47239,47239,0,0,1,1,1,1
47240,47240,1,0,0,1,1,1
47241,47241,1,0,1,1,0,0
47242,47242,1,1,0,1,0,1
47243,47243,1,1,1,0,0,0
47244,47244,0,0,0,1,1,1
47245,47245,0,0,1,1,0,0
47246,47246,1,0,0,1,1,1
47247,47247,1,0,1,1,0,0
47248,47248,1,1,0,1,0,1
47249,47249,1,1,1,0,1,1
47250,47250,0,0,0,1,0,0
47251,47251,0,0,1,1,1,1
47252,47252,1,0,0,1,0,0
47253,47253,1,0,1,1,1,1
47254,47254,1,1,0,1,1,0
47255,47255,1,1,1,0,1,1
47256,47256,0,0,0,1,0,0
47257,47257,0,0,1,1,0,0
47258,47258,1,0,0,1,0,0
47259,47259,1,0,1,1,0,0
47260,47260,1,1,0,1,0,1
47261,47261,1,1,1,0,0,0
47262,47262,0,0,0,1,1,1
47263,47263,0,0,1,1,1,1
47264,47264,1,0,0,1,1,1
47265,47265,1,0,1,1,0,0
47266,47266,1,1,0,1,0,1
47267,47267,1,1,1,0,0,0
47268,47268,0,0,0,1,0,0
47269,47269,0,0,1,1,0,0
47270,47270,1,0,0,1,1,1
47271,47271,1,0,1,1,0,0
47272,47272,1,1,0,1,0,1
47273,47273,1,1,1,0,0,0
47274,47274,0,0,0,1,1,1
47275,47275,0,0,1,1,1,1
47276,47276,1,0,0,1,1,1
47277,47277,1,0,1,1,0,0
47278,47278,1,1,0,1,1,0
47279,47279,1,1,1,0,0,0
47280,47280,0,0,0,1,0,0
47281,47281,0,0,1,1,1,1
47282,47282,1,0,0,1,1,1
47283,47283,1,0,1,1,0,0
47284,47284,1,1,0,1,0,1
47285,47285,1,1,1,0,1,1
47286,47286,0,0,0,1,1,1
47287,47287,0,0,1,1,0,0
47288,47288,1,0,0,1,0,0
47289,47289,1,0,1,1,1,1
47290,47290,1,1,0,1,1,0
47291,47291,1,1,1,0,0,0
47292,47292,0,0,0,1,1,1
47293,47293,0,0,1,1,1,1
47294,47294,1,0,0,1,0,0
47295,47295,1,0,1,1,1,1
47296,47296,1,1,0,1,1,0
47297,47297,1,1,1,0,0,0
47298,47298,0,0,0,1,1,1
47299,47299,0,0,1,1,0,0
47300,47300,1,0,0,1,1,1
47301,47301,1,0,1,1,1,1
47302,47302,1,1,0,1,1,0
47303,47303,1,1,1,0,1,1
47304,47304,0,0,0,1,0,0
47305,47305,0,0,1,1,1,1
47306,47306,1,0,0,1,0,0
47307,47307,1,0,1,1,1,1
