,Time,IN1,IN2,OUT
16299,16299,1,0,1
16300,16300,0,1,1
16301,16301,1,1,1
16302,16302,0,0,0
16303,16303,0,0,0
16304,16304,0,0,0
16305,16305,0,1,1
16306,16306,1,1,1
16307,16307,0,0,0
16308,16308,0,1,1
16309,16309,0,1,1
16310,16310,0,1,1
16311,16311,1,1,1
16312,16312,0,1,1
16313,16313,0,1,1
16314,16314,0,0,0
16315,16315,1,0,1
16316,16316,0,0,0
16317,16317,0,0,0
16318,16318,1,1,1
16319,16319,0,1,1
16320,16320,0,1,1
16321,16321,1,0,1
16322,16322,0,0,0
16323,16323,0,0,0
16324,16324,1,0,1
16325,16325,1,0,1
16326,16326,1,1,1
16327,16327,1,0,1
16328,16328,1,0,1
16329,16329,1,0,1
16330,16330,0,0,0
16331,16331,1,1,1
16332,16332,0,0,0
16333,16333,1,0,1
16334,16334,1,1,1
16335,16335,0,0,0
16336,16336,0,0,0
16337,16337,0,1,1
16338,16338,0,1,1
16339,16339,1,0,1
16340,16340,0,1,1
16341,16341,1,0,1
16342,16342,0,1,1
16343,16343,0,0,0
16344,16344,0,0,0
16345,16345,1,0,1
16346,16346,0,0,0
16347,16347,0,0,0
16348,16348,0,0,0
16349,16349,0,0,0
16350,16350,0,0,0
16351,16351,1,1,1
16352,16352,0,1,1
16353,16353,0,0,0
16354,16354,1,1,1
16355,16355,1,1,1
16356,16356,0,1,1
16357,16357,0,0,0
16358,16358,1,0,1
16359,16359,1,1,1
16360,16360,0,1,1
16361,16361,1,0,1
16362,16362,1,1,1
16363,16363,0,0,0
16364,16364,1,1,1
16365,16365,0,1,1
16366,16366,0,0,0
16367,16367,1,0,1
16368,16368,0,1,1
16369,16369,0,0,0
16370,16370,0,1,1
16371,16371,0,0,0
16372,16372,0,0,0
16373,16373,0,0,0
16374,16374,1,1,1
16375,16375,1,1,1
16376,16376,0,0,0
16377,16377,1,1,1
16378,16378,0,1,1
16379,16379,0,1,1
16380,16380,0,0,0
16381,16381,0,0,0
16382,16382,0,1,1
16383,16383,1,0,1
16384,16384,1,0,1
16385,16385,0,0,0
16386,16386,0,0,0
16387,16387,0,1,1
16388,16388,1,0,1
16389,16389,0,0,0
16390,16390,0,1,1
16391,16391,1,0,1
16392,16392,0,0,0
16393,16393,0,0,0
16394,16394,1,0,1
16395,16395,0,0,0
16396,16396,1,0,1
16397,16397,0,0,0
16398,16398,0,0,0
16399,16399,0,1,1
16400,16400,0,1,1
16401,16401,0,0,0
16402,16402,1,1,1
16403,16403,1,1,1
16404,16404,1,1,1
16405,16405,0,0,0
16406,16406,1,0,1
16407,16407,0,1,1
16408,16408,0,1,1
16409,16409,1,1,1
16410,16410,0,0,0
16411,16411,0,0,0
16412,16412,0,0,0
16413,16413,0,1,1
16414,16414,0,1,1
16415,16415,0,0,0
16416,16416,0,0,0
16417,16417,1,1,1
16418,16418,1,0,1
16419,16419,0,0,0
16420,16420,1,1,1
16421,16421,0,0,0
16422,16422,0,1,1
16423,16423,0,0,0
16424,16424,1,1,1
16425,16425,0,1,1
16426,16426,0,1,1
16427,16427,0,1,1
16428,16428,0,0,0
16429,16429,0,1,1
16430,16430,0,1,1
16431,16431,0,0,0
16432,16432,1,0,1
16433,16433,0,0,0
16434,16434,0,0,0
16435,16435,0,1,1
16436,16436,0,1,1
16437,16437,0,1,1
16438,16438,0,1,1
16439,16439,0,1,1
16440,16440,1,1,1
16441,16441,1,1,1
16442,16442,0,1,1
16443,16443,1,0,1
16444,16444,1,1,1
16445,16445,1,1,1
16446,16446,0,1,1
16447,16447,1,1,1
16448,16448,0,0,0
16449,16449,0,1,1
16450,16450,1,1,1
16451,16451,0,1,1
16452,16452,1,0,1
16453,16453,0,0,0
16454,16454,0,0,0
16455,16455,1,1,1
16456,16456,1,1,1
16457,16457,0,0,0
16458,16458,0,0,0
16459,16459,1,0,1
16460,16460,0,0,0
16461,16461,0,0,0
16462,16462,1,1,1
16463,16463,0,0,0
16464,16464,0,0,0
16465,16465,0,0,0
16466,16466,0,1,1
16467,16467,0,1,1
16468,16468,1,1,1
16469,16469,1,0,1
16470,16470,1,1,1
16471,16471,1,1,1
16472,16472,1,0,1
16473,16473,0,0,0
16474,16474,0,1,1
16475,16475,1,1,1
16476,16476,0,1,1
16477,16477,1,1,1
16478,16478,1,1,1
16479,16479,0,0,0
16480,16480,1,1,1
16481,16481,1,0,1
16482,16482,0,1,1
16483,16483,1,1,1
16484,16484,0,0,0
16485,16485,1,1,1
16486,16486,0,1,1
16487,16487,1,0,1
16488,16488,1,0,1
16489,16489,0,0,0
16490,16490,0,0,0
16491,16491,0,0,0
16492,16492,0,1,1
16493,16493,0,0,0
16494,16494,1,0,1
16495,16495,1,1,1
16496,16496,0,1,1
16497,16497,0,1,1
16498,16498,0,1,1
16499,16499,1,1,1
16500,16500,1,1,1
16501,16501,1,1,1
16502,16502,0,0,0
16503,16503,1,1,1
16504,16504,0,1,1
16505,16505,0,1,1
16506,16506,0,1,1
16507,16507,0,0,0
16508,16508,1,1,1
16509,16509,0,1,1
16510,16510,1,1,1
16511,16511,0,1,1
16512,16512,1,0,1
16513,16513,1,0,1
16514,16514,0,1,1
16515,16515,1,0,1
16516,16516,1,0,1
16517,16517,1,1,1
16518,16518,1,1,1
16519,16519,0,0,0
16520,16520,1,0,1
16521,16521,0,0,0
16522,16522,0,1,1
16523,16523,1,0,1
16524,16524,0,0,0
16525,16525,0,0,0
16526,16526,0,0,0
16527,16527,0,1,1
16528,16528,1,1,1
16529,16529,1,1,1
16530,16530,1,1,1
16531,16531,0,0,0
16532,16532,0,0,0
16533,16533,1,1,1
16534,16534,1,1,1
16535,16535,0,0,0
16536,16536,0,1,1
16537,16537,1,1,1
16538,16538,1,1,1
16539,16539,0,0,0
16540,16540,0,0,0
16541,16541,0,0,0
16542,16542,0,1,1
16543,16543,0,0,0
16544,16544,0,1,1
16545,16545,1,0,1
16546,16546,1,1,1
16547,16547,0,1,1
16548,16548,0,1,1
16549,16549,1,0,1
16550,16550,1,1,1
16551,16551,1,0,1
16552,16552,0,1,1
16553,16553,1,0,1
16554,16554,0,1,1
16555,16555,0,1,1
16556,16556,0,1,1
16557,16557,1,1,1
16558,16558,1,1,1
16559,16559,0,1,1
16560,16560,1,1,1
16561,16561,1,1,1
16562,16562,1,0,1
16563,16563,0,0,0
16564,16564,1,1,1
16565,16565,0,1,1
16566,16566,0,1,1
16567,16567,1,1,1
16568,16568,0,0,0
16569,16569,1,0,1
16570,16570,1,1,1
16571,16571,1,1,1
16572,16572,1,0,1
16573,16573,1,1,1
16574,16574,0,1,1
16575,16575,1,0,1
16576,16576,0,1,1
16577,16577,1,1,1
16578,16578,0,1,1
16579,16579,1,1,1
16580,16580,0,1,1
16581,16581,0,0,0
16582,16582,0,1,1
16583,16583,1,1,1
16584,16584,1,1,1
16585,16585,1,1,1
16586,16586,1,1,1
16587,16587,1,1,1
16588,16588,0,0,0
16589,16589,1,1,1
16590,16590,1,1,1
16591,16591,0,0,0
16592,16592,1,1,1
16593,16593,1,0,1
16594,16594,0,1,1
16595,16595,1,0,1
16596,16596,0,1,1
16597,16597,0,1,1
16598,16598,1,0,1
16599,16599,1,1,1
16600,16600,0,0,0
16601,16601,0,0,0
16602,16602,0,1,1
16603,16603,0,0,0
16604,16604,0,1,1
16605,16605,1,0,1
16606,16606,1,1,1
16607,16607,1,0,1
16608,16608,0,1,1
16609,16609,1,0,1
16610,16610,1,0,1
16611,16611,0,0,0
16612,16612,0,1,1
16613,16613,0,0,0
16614,16614,1,0,1
16615,16615,0,1,1
16616,16616,0,1,1
16617,16617,0,0,0
16618,16618,0,1,1
16619,16619,1,1,1
16620,16620,1,0,1
16621,16621,1,0,1
16622,16622,0,1,1
16623,16623,0,0,0
16624,16624,0,0,0
16625,16625,0,1,1
16626,16626,1,1,1
16627,16627,1,0,1
16628,16628,1,1,1
16629,16629,0,1,1
16630,16630,1,1,1
16631,16631,1,1,1
16632,16632,1,1,1
16633,16633,1,0,1
16634,16634,0,1,1
16635,16635,1,1,1
16636,16636,0,0,0
16637,16637,1,1,1
16638,16638,0,0,0
16639,16639,1,0,1
16640,16640,0,1,1
16641,16641,1,0,1
16642,16642,0,1,1
16643,16643,1,1,1
16644,16644,0,1,1
16645,16645,1,0,1
16646,16646,1,1,1
16647,16647,1,1,1
16648,16648,0,1,1
16649,16649,1,1,1
16650,16650,0,1,1
16651,16651,1,0,1
16652,16652,0,1,1
16653,16653,0,0,0
16654,16654,0,0,0
16655,16655,1,0,1
16656,16656,0,1,1
16657,16657,0,0,0
16658,16658,1,1,1
16659,16659,1,0,1
16660,16660,0,0,0
16661,16661,1,1,1
16662,16662,1,0,1
16663,16663,0,1,1
16664,16664,1,0,1
16665,16665,0,0,0
16666,16666,1,0,1
16667,16667,0,1,1
16668,16668,1,1,1
16669,16669,1,0,1
16670,16670,0,1,1
16671,16671,1,1,1
16672,16672,1,0,1
16673,16673,1,1,1
16674,16674,0,1,1
16675,16675,0,1,1
16676,16676,1,1,1
16677,16677,0,1,1
16678,16678,1,0,1
16679,16679,1,1,1
16680,16680,0,1,1
16681,16681,0,0,0
16682,16682,1,0,1
16683,16683,0,1,1
16684,16684,0,1,1
16685,16685,1,0,1
16686,16686,0,1,1
16687,16687,1,0,1
16688,16688,0,1,1
16689,16689,1,0,1
16690,16690,0,1,1
16691,16691,1,1,1
16692,16692,1,1,1
16693,16693,0,1,1
16694,16694,0,0,0
16695,16695,1,0,1
16696,16696,1,0,1
16697,16697,0,1,1
16698,16698,0,1,1
16699,16699,0,1,1
16700,16700,1,1,1
16701,16701,1,0,1
16702,16702,0,0,0
16703,16703,0,1,1
16704,16704,0,0,0
16705,16705,1,0,1
16706,16706,0,0,0
16707,16707,1,0,1
16708,16708,0,0,0
16709,16709,0,1,1
16710,16710,1,0,1
16711,16711,1,0,1
16712,16712,1,0,1
16713,16713,0,1,1
16714,16714,1,1,1
16715,16715,1,0,1
16716,16716,0,1,1
16717,16717,0,0,0
16718,16718,1,1,1
16719,16719,0,1,1
16720,16720,1,1,1
16721,16721,1,1,1
16722,16722,0,1,1
16723,16723,0,0,0
16724,16724,1,0,1
16725,16725,0,1,1
16726,16726,1,0,1
16727,16727,1,0,1
16728,16728,1,0,1
16729,16729,0,0,0
16730,16730,1,1,1
16731,16731,0,1,1
16732,16732,1,0,1
16733,16733,1,1,1
16734,16734,0,1,1
16735,16735,0,1,1
16736,16736,1,0,1
16737,16737,1,1,1
16738,16738,1,1,1
16739,16739,1,0,1
16740,16740,0,0,0
16741,16741,1,1,1
16742,16742,1,1,1
16743,16743,1,1,1
16744,16744,0,0,0
16745,16745,1,1,1
16746,16746,1,0,1
16747,16747,1,0,1
16748,16748,0,0,0
16749,16749,0,0,0
16750,16750,1,1,1
16751,16751,0,1,1
16752,16752,0,1,1
16753,16753,0,0,0
16754,16754,1,0,1
16755,16755,1,0,1
16756,16756,0,1,1
16757,16757,1,0,1
16758,16758,1,1,1
16759,16759,1,1,1
16760,16760,1,1,1
16761,16761,0,1,1
16762,16762,0,0,0
16763,16763,1,0,1
16764,16764,0,1,1
16765,16765,1,1,1
16766,16766,1,1,1
16767,16767,0,1,1
16768,16768,1,1,1
16769,16769,0,1,1
16770,16770,0,1,1
16771,16771,0,1,1
16772,16772,1,1,1
16773,16773,1,1,1
16774,16774,0,1,1
16775,16775,1,0,1
16776,16776,1,1,1
16777,16777,1,0,1
16778,16778,1,0,1
16779,16779,0,1,1
16780,16780,0,0,0
16781,16781,0,1,1
16782,16782,1,0,1
16783,16783,0,1,1
16784,16784,0,1,1
16785,16785,1,0,1
16786,16786,0,1,1
16787,16787,0,1,1
16788,16788,1,0,1
16789,16789,0,0,0
16790,16790,0,0,0
16791,16791,0,0,0
16792,16792,0,1,1
16793,16793,0,0,0
16794,16794,1,1,1
16795,16795,0,1,1
16796,16796,0,0,0
16797,16797,1,1,1
16798,16798,1,0,1
16799,16799,0,0,0
16800,16800,1,1,1
16801,16801,0,0,0
16802,16802,0,0,0
16803,16803,0,0,0
16804,16804,0,1,1
16805,16805,1,1,1
16806,16806,0,0,0
16807,16807,0,0,0
16808,16808,0,0,0
16809,16809,1,1,1
16810,16810,1,1,1
16811,16811,1,1,1
16812,16812,1,0,1
16813,16813,1,0,1
16814,16814,0,1,1
16815,16815,0,1,1
16816,16816,0,0,0
16817,16817,0,0,0
16818,16818,0,1,1
16819,16819,0,1,1
16820,16820,0,0,0
16821,16821,0,1,1
16822,16822,0,0,0
16823,16823,1,1,1
16824,16824,1,1,1
16825,16825,0,0,0
16826,16826,0,0,0
16827,16827,0,0,0
16828,16828,1,1,1
16829,16829,0,0,0
16830,16830,0,1,1
16831,16831,1,0,1
16832,16832,1,1,1
16833,16833,1,1,1
16834,16834,0,0,0
16835,16835,0,1,1
16836,16836,0,1,1
16837,16837,0,1,1
16838,16838,0,1,1
16839,16839,1,1,1
16840,16840,0,1,1
16841,16841,0,0,0
16842,16842,1,1,1
16843,16843,1,0,1
16844,16844,1,0,1
16845,16845,1,0,1
16846,16846,1,1,1
16847,16847,1,1,1
16848,16848,1,0,1
16849,16849,0,0,0
16850,16850,1,1,1
16851,16851,1,1,1
16852,16852,0,1,1
16853,16853,0,1,1
16854,16854,1,0,1
16855,16855,0,0,0
16856,16856,0,1,1
16857,16857,1,1,1
16858,16858,0,0,0
16859,16859,1,1,1
16860,16860,0,0,0
16861,16861,1,0,1
16862,16862,0,0,0
16863,16863,0,0,0
16864,16864,1,1,1
16865,16865,0,0,0
16866,16866,0,1,1
16867,16867,1,0,1
16868,16868,0,1,1
16869,16869,1,1,1
16870,16870,0,0,0
16871,16871,0,0,0
16872,16872,1,0,1
16873,16873,1,0,1
16874,16874,1,0,1
16875,16875,1,1,1
16876,16876,0,0,0
16877,16877,0,0,0
16878,16878,0,0,0
16879,16879,0,0,0
16880,16880,0,1,1
16881,16881,1,0,1
16882,16882,1,0,1
16883,16883,1,0,1
16884,16884,1,0,1
16885,16885,0,1,1
16886,16886,0,0,0
16887,16887,1,1,1
16888,16888,1,1,1
16889,16889,1,0,1
16890,16890,0,1,1
16891,16891,1,1,1
16892,16892,0,1,1
16893,16893,1,1,1
16894,16894,1,0,1
16895,16895,0,0,0
16896,16896,0,1,1
16897,16897,1,0,1
16898,16898,0,0,0
16899,16899,1,1,1
16900,16900,1,1,1
16901,16901,0,1,1
16902,16902,0,1,1
16903,16903,0,1,1
16904,16904,0,0,0
16905,16905,1,0,1
16906,16906,0,0,0
16907,16907,1,0,1
16908,16908,0,0,0
16909,16909,0,1,1
16910,16910,1,1,1
16911,16911,0,0,0
16912,16912,0,1,1
16913,16913,0,0,0
16914,16914,0,1,1
16915,16915,1,0,1
16916,16916,1,0,1
16917,16917,1,0,1
16918,16918,0,0,0
16919,16919,1,1,1
16920,16920,1,0,1
16921,16921,1,1,1
16922,16922,0,0,0
16923,16923,0,1,1
16924,16924,1,0,1
16925,16925,1,0,1
16926,16926,1,0,1
16927,16927,0,1,1
16928,16928,0,0,0
16929,16929,1,1,1
16930,16930,0,1,1
16931,16931,1,1,1
16932,16932,1,1,1
16933,16933,0,0,0
16934,16934,1,1,1
16935,16935,1,1,1
16936,16936,1,1,1
16937,16937,0,1,1
16938,16938,1,0,1
16939,16939,1,1,1
16940,16940,1,0,1
16941,16941,0,0,0
16942,16942,0,0,0
16943,16943,1,0,1
16944,16944,1,1,1
16945,16945,0,0,0
16946,16946,0,0,0
16947,16947,0,1,1
16948,16948,1,0,1
16949,16949,1,0,1
16950,16950,1,0,1
16951,16951,1,0,1
16952,16952,0,0,0
16953,16953,0,1,1
16954,16954,0,0,0
16955,16955,1,0,1
16956,16956,0,0,0
16957,16957,0,0,0
16958,16958,1,1,1
16959,16959,0,1,1
16960,16960,0,0,0
16961,16961,1,0,1
16962,16962,0,0,0
16963,16963,1,1,1
16964,16964,1,0,1
16965,16965,1,0,1
16966,16966,1,0,1
16967,16967,0,1,1
16968,16968,1,1,1
16969,16969,0,0,0
16970,16970,1,0,1
16971,16971,1,0,1
16972,16972,1,1,1
16973,16973,0,0,0
16974,16974,0,1,1
16975,16975,1,0,1
16976,16976,0,0,0
16977,16977,1,0,1
16978,16978,1,1,1
16979,16979,1,0,1
16980,16980,0,0,0
16981,16981,1,1,1
16982,16982,1,1,1
16983,16983,1,0,1
16984,16984,0,1,1
16985,16985,0,0,0
16986,16986,0,1,1
16987,16987,1,1,1
16988,16988,0,0,0
16989,16989,0,1,1
16990,16990,1,1,1
16991,16991,0,0,0
16992,16992,1,0,1
16993,16993,1,0,1
16994,16994,1,0,1
16995,16995,0,1,1
16996,16996,0,0,0
16997,16997,0,0,0
16998,16998,1,0,1
16999,16999,1,0,1
17000,17000,1,0,1
17001,17001,0,0,0
17002,17002,0,1,1
17003,17003,1,0,1
17004,17004,1,0,1
17005,17005,1,0,1
17006,17006,1,0,1
17007,17007,1,0,1
17008,17008,0,0,0
17009,17009,0,1,1
17010,17010,1,1,1
17011,17011,0,1,1
17012,17012,0,1,1
17013,17013,1,1,1
17014,17014,1,1,1
17015,17015,1,0,1
17016,17016,0,1,1
17017,17017,0,0,0
17018,17018,1,0,1
17019,17019,1,1,1
17020,17020,1,0,1
17021,17021,1,0,1
17022,17022,0,1,1
17023,17023,1,0,1
17024,17024,1,1,1
17025,17025,1,0,1
17026,17026,0,1,1
17027,17027,0,0,0
17028,17028,0,1,1
17029,17029,1,1,1
17030,17030,1,0,1
17031,17031,1,1,1
17032,17032,1,0,1
17033,17033,0,1,1
17034,17034,0,0,0
17035,17035,0,1,1
17036,17036,0,0,0
17037,17037,1,0,1
17038,17038,0,1,1
17039,17039,1,1,1
17040,17040,0,1,1
17041,17041,1,1,1
17042,17042,0,0,0
17043,17043,0,0,0
17044,17044,0,1,1
17045,17045,0,0,0
17046,17046,0,0,0
17047,17047,1,0,1
17048,17048,0,0,0
17049,17049,0,0,0
17050,17050,1,1,1
17051,17051,1,0,1
17052,17052,0,1,1
17053,17053,0,0,0
17054,17054,1,0,1
17055,17055,1,1,1
17056,17056,0,1,1
17057,17057,0,0,0
17058,17058,0,1,1
17059,17059,0,0,0
17060,17060,0,0,0
17061,17061,0,0,0
17062,17062,1,1,1
17063,17063,0,0,0
17064,17064,1,1,1
17065,17065,1,1,1
17066,17066,0,1,1
17067,17067,0,0,0
17068,17068,0,1,1
17069,17069,0,0,0
17070,17070,1,1,1
17071,17071,0,0,0
17072,17072,0,1,1
17073,17073,0,1,1
17074,17074,1,0,1
17075,17075,1,1,1
17076,17076,1,1,1
17077,17077,1,0,1
17078,17078,1,1,1
17079,17079,1,1,1
17080,17080,0,0,0
17081,17081,1,1,1
17082,17082,0,1,1
17083,17083,0,1,1
17084,17084,1,1,1
17085,17085,0,1,1
17086,17086,1,1,1
17087,17087,1,1,1
17088,17088,0,1,1
17089,17089,0,0,0
17090,17090,0,0,0
17091,17091,1,1,1
17092,17092,0,1,1
17093,17093,1,0,1
17094,17094,0,0,0
17095,17095,1,1,1
17096,17096,0,1,1
17097,17097,1,1,1
17098,17098,0,1,1
17099,17099,1,0,1
17100,17100,0,0,0
17101,17101,0,0,0
17102,17102,0,1,1
17103,17103,0,1,1
17104,17104,1,1,1
17105,17105,0,1,1
17106,17106,1,0,1
17107,17107,0,0,0
17108,17108,0,0,0
17109,17109,1,0,1
17110,17110,0,0,0
17111,17111,1,1,1
17112,17112,0,1,1
17113,17113,0,0,0
17114,17114,0,0,0
17115,17115,1,1,1
17116,17116,0,0,0
17117,17117,1,1,1
17118,17118,0,1,1
17119,17119,1,0,1
17120,17120,0,0,0
17121,17121,1,1,1
17122,17122,1,0,1
17123,17123,0,1,1
17124,17124,1,1,1
17125,17125,1,0,1
17126,17126,1,1,1
17127,17127,1,1,1
17128,17128,0,0,0
17129,17129,0,0,0
17130,17130,1,0,1
17131,17131,0,1,1
17132,17132,1,1,1
17133,17133,0,0,0
17134,17134,1,1,1
17135,17135,1,1,1
17136,17136,0,1,1
17137,17137,1,0,1
17138,17138,1,0,1
17139,17139,1,0,1
17140,17140,1,0,1
17141,17141,1,1,1
17142,17142,1,1,1
17143,17143,1,0,1
17144,17144,1,0,1
17145,17145,1,0,1
17146,17146,1,1,1
17147,17147,1,1,1
17148,17148,1,1,1
17149,17149,1,0,1
17150,17150,0,1,1
17151,17151,1,0,1
17152,17152,0,0,0
17153,17153,1,0,1
17154,17154,0,0,0
17155,17155,1,1,1
17156,17156,0,1,1
17157,17157,1,1,1
17158,17158,1,0,1
17159,17159,0,1,1
17160,17160,0,0,0
17161,17161,0,1,1
17162,17162,0,1,1
17163,17163,1,1,1
17164,17164,1,0,1
17165,17165,1,0,1
17166,17166,0,1,1
17167,17167,1,0,1
17168,17168,1,1,1
17169,17169,0,1,1
17170,17170,1,0,1
17171,17171,1,1,1
17172,17172,1,1,1
17173,17173,0,1,1
17174,17174,0,1,1
17175,17175,0,1,1
17176,17176,0,1,1
17177,17177,0,1,1
17178,17178,0,1,1
17179,17179,1,0,1
17180,17180,1,0,1
17181,17181,1,0,1
17182,17182,1,0,1
17183,17183,1,1,1
17184,17184,0,1,1
17185,17185,1,1,1
17186,17186,0,1,1
17187,17187,1,1,1
17188,17188,0,0,0
17189,17189,1,1,1
17190,17190,1,1,1
17191,17191,0,0,0
17192,17192,1,0,1
17193,17193,0,1,1
17194,17194,0,1,1
17195,17195,1,1,1
17196,17196,1,1,1
17197,17197,1,1,1
17198,17198,1,0,1
17199,17199,1,1,1
17200,17200,0,1,1
17201,17201,1,1,1
17202,17202,1,0,1
17203,17203,1,0,1
17204,17204,0,1,1
17205,17205,1,1,1
17206,17206,0,0,0
17207,17207,1,1,1
17208,17208,0,1,1
17209,17209,0,1,1
17210,17210,1,0,1
17211,17211,1,1,1
17212,17212,1,0,1
17213,17213,1,1,1
17214,17214,0,1,1
17215,17215,0,1,1
17216,17216,0,0,0
17217,17217,1,1,1
17218,17218,1,1,1
17219,17219,1,0,1
17220,17220,0,0,0
17221,17221,0,1,1
17222,17222,1,0,1
17223,17223,0,0,0
17224,17224,1,0,1
17225,17225,1,1,1
17226,17226,0,1,1
17227,17227,0,0,0
17228,17228,0,1,1
17229,17229,0,1,1
17230,17230,1,0,1
17231,17231,1,1,1
17232,17232,0,0,0
17233,17233,1,1,1
17234,17234,1,1,1
17235,17235,1,1,1
17236,17236,0,0,0
17237,17237,0,1,1
17238,17238,0,1,1
17239,17239,0,0,0
17240,17240,0,1,1
17241,17241,1,1,1
17242,17242,1,0,1
17243,17243,1,1,1
17244,17244,0,1,1
17245,17245,1,1,1
17246,17246,0,0,0
17247,17247,0,1,1
17248,17248,1,1,1
17249,17249,0,1,1
17250,17250,0,0,0
17251,17251,0,1,1
17252,17252,1,0,1
17253,17253,1,1,1
17254,17254,0,1,1
17255,17255,1,1,1
17256,17256,0,1,1
17257,17257,0,1,1
17258,17258,1,1,1
17259,17259,0,1,1
17260,17260,1,1,1
17261,17261,0,1,1
17262,17262,0,1,1
17263,17263,1,0,1
17264,17264,1,0,1
17265,17265,1,0,1
17266,17266,0,1,1
17267,17267,0,0,0
17268,17268,1,1,1
17269,17269,1,0,1
17270,17270,0,0,0
17271,17271,1,0,1
17272,17272,0,1,1
17273,17273,0,0,0
17274,17274,1,0,1
17275,17275,1,1,1
17276,17276,1,0,1
17277,17277,0,1,1
17278,17278,0,0,0
17279,17279,1,0,1
17280,17280,1,1,1
17281,17281,0,1,1
17282,17282,1,0,1
17283,17283,0,0,0
17284,17284,1,1,1
17285,17285,1,0,1
17286,17286,1,1,1
17287,17287,0,0,0
17288,17288,0,1,1
17289,17289,0,0,0
17290,17290,0,1,1
17291,17291,0,1,1
17292,17292,0,1,1
17293,17293,1,1,1
17294,17294,1,0,1
17295,17295,1,0,1
17296,17296,0,0,0
17297,17297,0,0,0
17298,17298,0,0,0
17299,17299,1,1,1
17300,17300,0,1,1
17301,17301,1,1,1
17302,17302,0,0,0
17303,17303,1,1,1
17304,17304,1,0,1
17305,17305,0,1,1
17306,17306,0,1,1
17307,17307,0,1,1
17308,17308,0,1,1
17309,17309,1,0,1
17310,17310,0,1,1
17311,17311,0,1,1
17312,17312,0,1,1
17313,17313,0,1,1
17314,17314,1,1,1
17315,17315,1,0,1
17316,17316,1,1,1
17317,17317,1,0,1
17318,17318,0,1,1
17319,17319,0,1,1
17320,17320,1,0,1
17321,17321,1,1,1
17322,17322,0,1,1
17323,17323,1,0,1
17324,17324,1,1,1
17325,17325,1,1,1
17326,17326,0,0,0
17327,17327,1,1,1
17328,17328,0,0,0
17329,17329,0,1,1
17330,17330,0,0,0
17331,17331,1,0,1
17332,17332,1,1,1
17333,17333,0,0,0
17334,17334,1,1,1
17335,17335,1,1,1
17336,17336,1,1,1
17337,17337,1,1,1
17338,17338,1,0,1
17339,17339,1,1,1
17340,17340,0,0,0
17341,17341,0,1,1
17342,17342,0,0,0
17343,17343,1,1,1
17344,17344,1,1,1
17345,17345,1,0,1
17346,17346,1,0,1
17347,17347,1,1,1
17348,17348,0,1,1
17349,17349,1,1,1
17350,17350,1,1,1
17351,17351,1,1,1
17352,17352,1,0,1
17353,17353,0,0,0
17354,17354,1,0,1
17355,17355,0,1,1
17356,17356,1,0,1
17357,17357,1,0,1
17358,17358,1,1,1
17359,17359,0,1,1
17360,17360,0,1,1
17361,17361,0,0,0
17362,17362,1,0,1
17363,17363,1,1,1
17364,17364,0,1,1
17365,17365,0,0,0
17366,17366,0,0,0
17367,17367,1,1,1
17368,17368,0,0,0
17369,17369,0,0,0
17370,17370,1,0,1
17371,17371,0,0,0
17372,17372,0,0,0
17373,17373,1,0,1
17374,17374,1,0,1
17375,17375,0,0,0
17376,17376,0,1,1
17377,17377,1,0,1
17378,17378,1,0,1
17379,17379,0,0,0
17380,17380,1,0,1
17381,17381,0,1,1
17382,17382,0,1,1
17383,17383,0,1,1
17384,17384,0,0,0
17385,17385,0,0,0
17386,17386,0,0,0
17387,17387,0,0,0
17388,17388,0,0,0
17389,17389,0,1,1
17390,17390,0,1,1
17391,17391,1,0,1
17392,17392,1,1,1
17393,17393,1,0,1
17394,17394,0,0,0
17395,17395,1,1,1
17396,17396,0,0,0
17397,17397,0,0,0
17398,17398,0,0,0
17399,17399,0,0,0
17400,17400,1,1,1
17401,17401,1,1,1
17402,17402,1,1,1
17403,17403,1,0,1
17404,17404,1,1,1
17405,17405,1,1,1
17406,17406,1,1,1
17407,17407,0,0,0
17408,17408,0,0,0
17409,17409,1,0,1
17410,17410,0,1,1
17411,17411,1,0,1
17412,17412,0,0,0
17413,17413,0,1,1
17414,17414,0,1,1
17415,17415,0,1,1
17416,17416,1,1,1
17417,17417,0,0,0
17418,17418,1,0,1
17419,17419,0,1,1
17420,17420,1,1,1
17421,17421,1,0,1
17422,17422,1,1,1
17423,17423,0,0,0
17424,17424,0,0,0
17425,17425,1,1,1
17426,17426,0,0,0
17427,17427,1,1,1
17428,17428,1,1,1
17429,17429,0,0,0
17430,17430,0,1,1
17431,17431,0,1,1
17432,17432,1,1,1
17433,17433,1,1,1
17434,17434,1,0,1
17435,17435,1,1,1
17436,17436,0,1,1
17437,17437,1,0,1
17438,17438,1,0,1
17439,17439,1,0,1
17440,17440,1,0,1
17441,17441,1,1,1
17442,17442,0,1,1
17443,17443,1,0,1
17444,17444,1,0,1
17445,17445,0,1,1
17446,17446,1,1,1
17447,17447,1,1,1
17448,17448,1,1,1
17449,17449,0,1,1
17450,17450,1,1,1
17451,17451,1,1,1
17452,17452,1,1,1
17453,17453,0,0,0
17454,17454,0,1,1
17455,17455,0,0,0
17456,17456,1,0,1
17457,17457,0,1,1
17458,17458,0,1,1
17459,17459,1,0,1
17460,17460,0,1,1
17461,17461,1,1,1
17462,17462,0,1,1
17463,17463,0,0,0
