,clock,D0,D1,D2,D3,D4,D5,D6,D7,S0,S1,S2,OUTCHANGED,CORRECT
38641,38641,1,1,0,1,1,1,1,0,0,0,1,0,0
38642,38642,1,1,0,1,1,1,1,0,0,1,0,1,0
38643,38643,1,1,0,1,1,1,1,0,0,1,1,0,0
38644,38644,1,1,0,1,1,1,1,0,1,0,0,1,1
38645,38645,1,1,0,1,1,1,1,0,1,0,1,1,1
38646,38646,1,1,0,1,1,1,1,0,1,1,0,1,1
38647,38647,1,1,0,1,1,1,1,0,1,1,1,0,1
38648,38648,1,1,0,1,1,1,1,1,0,0,0,1,1
38649,38649,1,1,0,1,1,1,1,1,0,0,1,1,1
38650,38650,1,1,0,1,1,1,1,1,0,1,0,0,1
38651,38651,1,1,0,1,1,1,1,1,0,1,1,0,0
38652,38652,1,1,0,1,1,1,1,1,1,0,0,1,1
38653,38653,1,1,0,1,1,1,1,1,1,0,1,0,0
38654,38654,1,1,0,1,1,1,1,1,1,1,0,0,0
38655,38655,1,1,0,1,1,1,1,1,1,1,1,1,1
38656,38656,1,1,1,0,0,0,0,0,0,0,0,0,0
38657,38657,1,1,1,0,0,0,0,0,0,0,1,1,0
38658,38658,1,1,1,0,0,0,0,0,0,1,0,0,0
38659,38659,1,1,1,0,0,0,0,0,0,1,1,0,1
38660,38660,1,1,1,0,0,0,0,0,1,0,0,0,0
38661,38661,1,1,1,0,0,0,0,0,1,0,1,1,0
38662,38662,1,1,1,0,0,0,0,0,1,1,0,1,0
38663,38663,1,1,1,0,0,0,0,0,1,1,1,1,0
38664,38664,1,1,1,0,0,0,0,1,0,0,0,0,0
38665,38665,1,1,1,0,0,0,0,1,0,0,1,0,1
38666,38666,1,1,1,0,0,0,0,1,0,1,0,1,1
38667,38667,1,1,1,0,0,0,0,1,0,1,1,0,1
38668,38668,1,1,1,0,0,0,0,1,1,0,0,0,0
38669,38669,1,1,1,0,0,0,0,1,1,0,1,0,1
38670,38670,1,1,1,0,0,0,0,1,1,1,0,1,0
38671,38671,1,1,1,0,0,0,0,1,1,1,1,1,1
38672,38672,1,1,1,0,0,0,1,0,0,0,0,0,0
38673,38673,1,1,1,0,0,0,1,0,0,0,1,0,1
38674,38674,1,1,1,0,0,0,1,0,0,1,0,1,1
38675,38675,1,1,1,0,0,0,1,0,0,1,1,1,1
38676,38676,1,1,1,0,0,0,1,0,1,0,0,0,0
38677,38677,1,1,1,0,0,0,1,0,1,0,1,0,1
38678,38678,1,1,1,0,0,0,1,0,1,1,0,1,0
38679,38679,1,1,1,0,0,0,1,0,1,1,1,0,1
38680,38680,1,1,1,0,0,0,1,1,0,0,0,0,0
38681,38681,1,1,1,0,0,0,1,1,0,0,1,1,0
38682,38682,1,1,1,0,0,0,1,1,0,1,0,0,0
38683,38683,1,1,1,0,0,0,1,1,0,1,1,0,0
38684,38684,1,1,1,0,0,0,1,1,1,0,0,1,1
38685,38685,1,1,1,0,0,0,1,1,1,0,1,1,0
38686,38686,1,1,1,0,0,0,1,1,1,1,0,1,0
38687,38687,1,1,1,0,0,0,1,1,1,1,1,0,0
38688,38688,1,1,1,0,0,1,0,0,0,0,0,0,0
38689,38689,1,1,1,0,0,1,0,0,0,0,1,1,0
38690,38690,1,1,1,0,0,1,0,0,0,1,0,0,0
38691,38691,1,1,1,0,0,1,0,0,0,1,1,1,0
38692,38692,1,1,1,0,0,1,0,0,1,0,0,1,1
38693,38693,1,1,1,0,0,1,0,0,1,0,1,0,0
38694,38694,1,1,1,0,0,1,0,0,1,1,0,0,1
38695,38695,1,1,1,0,0,1,0,0,1,1,1,0,1
38696,38696,1,1,1,0,0,1,0,1,0,0,0,1,1
38697,38697,1,1,1,0,0,1,0,1,0,0,1,0,1
38698,38698,1,1,1,0,0,1,0,1,0,1,0,0,0
38699,38699,1,1,1,0,0,1,0,1,0,1,1,0,1
38700,38700,1,1,1,0,0,1,0,1,1,0,0,0,0
38701,38701,1,1,1,0,0,1,0,1,1,0,1,0,0
38702,38702,1,1,1,0,0,1,0,1,1,1,0,0,1
38703,38703,1,1,1,0,0,1,0,1,1,1,1,1,1
38704,38704,1,1,1,0,0,1,1,0,0,0,0,0,0
38705,38705,1,1,1,0,0,1,1,0,0,0,1,0,1
38706,38706,1,1,1,0,0,1,1,0,0,1,0,0,0
38707,38707,1,1,1,0,0,1,1,0,0,1,1,0,0
38708,38708,1,1,1,0,0,1,1,0,1,0,0,0,0
38709,38709,1,1,1,0,0,1,1,0,1,0,1,0,0
38710,38710,1,1,1,0,0,1,1,0,1,1,0,1,0
38711,38711,1,1,1,0,0,1,1,0,1,1,1,0,1
38712,38712,1,1,1,0,0,1,1,1,0,0,0,0,0
38713,38713,1,1,1,0,0,1,1,1,0,0,1,1,0
38714,38714,1,1,1,0,0,1,1,1,0,1,0,1,1
38715,38715,1,1,1,0,0,1,1,1,0,1,1,1,1
38716,38716,1,1,1,0,0,1,1,1,1,0,0,0,0
38717,38717,1,1,1,0,0,1,1,1,1,0,1,0,0
38718,38718,1,1,1,0,0,1,1,1,1,1,0,0,1
38719,38719,1,1,1,0,0,1,1,1,1,1,1,1,1
38720,38720,1,1,1,0,1,0,0,0,0,0,0,1,1
38721,38721,1,1,1,0,1,0,0,0,0,0,1,1,1
38722,38722,1,1,1,0,1,0,0,0,0,1,0,0,0
38723,38723,1,1,1,0,1,0,0,0,0,1,1,0,1
38724,38724,1,1,1,0,1,0,0,0,1,0,0,0,0
38725,38725,1,1,1,0,1,0,0,0,1,0,1,1,0
38726,38726,1,1,1,0,1,0,0,0,1,1,0,0,1
38727,38727,1,1,1,0,1,0,0,0,1,1,1,1,0
38728,38728,1,1,1,0,1,0,0,1,0,0,0,1,1
38729,38729,1,1,1,0,1,0,0,1,0,0,1,1,1
38730,38730,1,1,1,0,1,0,0,1,0,1,0,1,1
38731,38731,1,1,1,0,1,0,0,1,0,1,1,0,1
38732,38732,1,1,1,0,1,0,0,1,1,0,0,0,0
38733,38733,1,1,1,0,1,0,0,1,1,0,1,0,1
38734,38734,1,1,1,0,1,0,0,1,1,1,0,1,0
38735,38735,1,1,1,0,1,0,0,1,1,1,1,1,1
38736,38736,1,1,1,0,1,0,1,0,0,0,0,1,1
38737,38737,1,1,1,0,1,0,1,0,0,0,1,0,0
38738,38738,1,1,1,0,1,0,1,0,0,1,0,1,1
38739,38739,1,1,1,0,1,0,1,0,0,1,1,1,1
38740,38740,1,1,1,0,1,0,1,0,1,0,0,1,1
38741,38741,1,1,1,0,1,0,1,0,1,0,1,0,1
38742,38742,1,1,1,0,1,0,1,0,1,1,0,0,1
38743,38743,1,1,1,0,1,0,1,0,1,1,1,0,1
38744,38744,1,1,1,0,1,0,1,1,0,0,0,0,0
38745,38745,1,1,1,0,1,0,1,1,0,0,1,0,0
38746,38746,1,1,1,0,1,0,1,1,0,1,0,0,0
38747,38747,1,1,1,0,1,0,1,1,0,1,1,0,0
38748,38748,1,1,1,0,1,0,1,1,1,0,0,0,0
38749,38749,1,1,1,0,1,0,1,1,1,0,1,0,1
38750,38750,1,1,1,0,1,0,1,1,1,1,0,0,1
38751,38751,1,1,1,0,1,0,1,1,1,1,1,1,1
38752,38752,1,1,1,0,1,1,0,0,0,0,0,0,0
38753,38753,1,1,1,0,1,1,0,0,0,0,1,1,1
38754,38754,1,1,1,0,1,1,0,0,0,1,0,0,0
38755,38755,1,1,1,0,1,1,0,0,0,1,1,1,0
38756,38756,1,1,1,0,1,1,0,0,1,0,0,0,0
38757,38757,1,1,1,0,1,1,0,0,1,0,1,1,1
38758,38758,1,1,1,0,1,1,0,0,1,1,0,1,0
38759,38759,1,1,1,0,1,1,0,0,1,1,1,0,1
38760,38760,1,1,1,0,1,1,0,1,0,0,0,1,1
38761,38761,1,1,1,0,1,1,0,1,0,0,1,0,0
38762,38762,1,1,1,0,1,1,0,1,0,1,0,0,0
38763,38763,1,1,1,0,1,1,0,1,0,1,1,1,0
38764,38764,1,1,1,0,1,1,0,1,1,0,0,1,1
38765,38765,1,1,1,0,1,1,0,1,1,0,1,0,0
38766,38766,1,1,1,0,1,1,0,1,1,1,0,0,1
38767,38767,1,1,1,0,1,1,0,1,1,1,1,1,1
38768,38768,1,1,1,0,1,1,1,0,0,0,0,0,0
38769,38769,1,1,1,0,1,1,1,0,0,0,1,1,1
38770,38770,1,1,1,0,1,1,1,0,0,1,0,0,0
38771,38771,1,1,1,0,1,1,1,0,0,1,1,0,0
38772,38772,1,1,1,0,1,1,1,0,1,0,0,0,0
38773,38773,1,1,1,0,1,1,1,0,1,0,1,0,0
38774,38774,1,1,1,0,1,1,1,0,1,1,0,0,1
38775,38775,1,1,1,0,1,1,1,0,1,1,1,1,0
38776,38776,1,1,1,0,1,1,1,1,0,0,0,0,0
38777,38777,1,1,1,0,1,1,1,1,0,0,1,1,1
38778,38778,1,1,1,0,1,1,1,1,0,1,0,1,1
38779,38779,1,1,1,0,1,1,1,1,0,1,1,1,1
38780,38780,1,1,1,0,1,1,1,1,1,0,0,0,0
38781,38781,1,1,1,0,1,1,1,1,1,0,1,1,1
38782,38782,1,1,1,0,1,1,1,1,1,1,0,1,0
38783,38783,1,1,1,0,1,1,1,1,1,1,1,1,1
38784,38784,1,1,1,1,0,0,0,0,0,0,0,1,1
38785,38785,1,1,1,1,0,0,0,0,0,0,1,0,1
38786,38786,1,1,1,1,0,0,0,0,0,1,0,1,1
38787,38787,1,1,1,1,0,0,0,0,0,1,1,1,0
38788,38788,1,1,1,1,0,0,0,0,1,0,0,1,1
38789,38789,1,1,1,1,0,0,0,0,1,0,1,0,1
38790,38790,1,1,1,1,0,0,0,0,1,1,0,1,1
38791,38791,1,1,1,1,0,0,0,0,1,1,1,1,0
38792,38792,1,1,1,1,0,0,0,1,0,0,0,0,0
38793,38793,1,1,1,1,0,0,0,1,0,0,1,1,0
38794,38794,1,1,1,1,0,0,0,1,0,1,0,0,0
38795,38795,1,1,1,1,0,0,0,1,0,1,1,1,0
38796,38796,1,1,1,1,0,0,0,1,1,0,0,1,1
38797,38797,1,1,1,1,0,0,0,1,1,0,1,1,0
38798,38798,1,1,1,1,0,0,0,1,1,1,0,0,0
38799,38799,1,1,1,1,0,0,0,1,1,1,1,1,1
38800,38800,1,1,1,1,0,0,1,0,0,0,0,1,1
38801,38801,1,1,1,1,0,0,1,0,0,0,1,1,0
38802,38802,1,1,1,1,0,0,1,0,0,1,0,0,0
38803,38803,1,1,1,1,0,0,1,0,0,1,1,0,0
38804,38804,1,1,1,1,0,0,1,0,1,0,0,1,1
38805,38805,1,1,1,1,0,0,1,0,1,0,1,1,0
38806,38806,1,1,1,1,0,0,1,0,1,1,0,0,0
38807,38807,1,1,1,1,0,0,1,0,1,1,1,0,1
38808,38808,1,1,1,1,0,0,1,1,0,0,0,1,1
38809,38809,1,1,1,1,0,0,1,1,0,0,1,0,1
38810,38810,1,1,1,1,0,0,1,1,0,1,0,1,1
38811,38811,1,1,1,1,0,0,1,1,0,1,1,0,0
38812,38812,1,1,1,1,0,0,1,1,1,0,0,1,1
38813,38813,1,1,1,1,0,0,1,1,1,0,1,1,0
38814,38814,1,1,1,1,0,0,1,1,1,1,0,0,0
38815,38815,1,1,1,1,0,0,1,1,1,1,1,1,1
38816,38816,1,1,1,1,0,1,0,0,0,0,0,1,1
38817,38817,1,1,1,1,0,1,0,0,0,0,1,0,1
38818,38818,1,1,1,1,0,1,0,0,0,1,0,0,0
38819,38819,1,1,1,1,0,1,0,0,0,1,1,1,0
38820,38820,1,1,1,1,0,1,0,0,1,0,0,1,1
38821,38821,1,1,1,1,0,1,0,0,1,0,1,0,0
38822,38822,1,1,1,1,0,1,0,0,1,1,0,1,1
38823,38823,1,1,1,1,0,1,0,0,1,1,1,1,0
38824,38824,1,1,1,1,0,1,0,1,0,0,0,0,0
38825,38825,1,1,1,1,0,1,0,1,0,0,1,1,0
38826,38826,1,1,1,1,0,1,0,1,0,1,0,1,1
38827,38827,1,1,1,1,0,1,0,1,0,1,1,1,0
38828,38828,1,1,1,1,0,1,0,1,1,0,0,0,0
38829,38829,1,1,1,1,0,1,0,1,1,0,1,1,1
38830,38830,1,1,1,1,0,1,0,1,1,1,0,1,1
38831,38831,1,1,1,1,0,1,0,1,1,1,1,1,1
38832,38832,1,1,1,1,0,1,1,0,0,0,0,1,1
38833,38833,1,1,1,1,0,1,1,0,0,0,1,1,0
38834,38834,1,1,1,1,0,1,1,0,0,1,0,1,1
38835,38835,1,1,1,1,0,1,1,0,0,1,1,0,0
38836,38836,1,1,1,1,0,1,1,0,1,0,0,0,0
38837,38837,1,1,1,1,0,1,1,0,1,0,1,1,1
38838,38838,1,1,1,1,0,1,1,0,1,1,0,0,0
38839,38839,1,1,1,1,0,1,1,0,1,1,1,1,0
38840,38840,1,1,1,1,0,1,1,1,0,0,0,1,1
38841,38841,1,1,1,1,0,1,1,1,0,0,1,1,0
38842,38842,1,1,1,1,0,1,1,1,0,1,0,0,0
38843,38843,1,1,1,1,0,1,1,1,0,1,1,0,0
38844,38844,1,1,1,1,0,1,1,1,1,0,0,1,1
38845,38845,1,1,1,1,0,1,1,1,1,0,1,1,1
38846,38846,1,1,1,1,0,1,1,1,1,1,0,0,0
38847,38847,1,1,1,1,0,1,1,1,1,1,1,1,1
38848,38848,1,1,1,1,1,0,0,0,0,0,0,0,0
38849,38849,1,1,1,1,1,0,0,0,0,0,1,1,1
38850,38850,1,1,1,1,1,0,0,0,0,1,0,1,1
38851,38851,1,1,1,1,1,0,0,0,0,1,1,0,1
38852,38852,1,1,1,1,1,0,0,0,1,0,0,0,0
38853,38853,1,1,1,1,1,0,0,0,1,0,1,0,1
38854,38854,1,1,1,1,1,0,0,0,1,1,0,1,1
38855,38855,1,1,1,1,1,0,0,0,1,1,1,0,1
38856,38856,1,1,1,1,1,0,0,1,0,0,0,1,1
38857,38857,1,1,1,1,1,0,0,1,0,0,1,0,0
38858,38858,1,1,1,1,1,0,0,1,0,1,0,0,0
38859,38859,1,1,1,1,1,0,0,1,0,1,1,1,0
38860,38860,1,1,1,1,1,0,0,1,1,0,0,1,1
38861,38861,1,1,1,1,1,0,0,1,1,0,1,0,1
38862,38862,1,1,1,1,1,0,0,1,1,1,0,1,1
38863,38863,1,1,1,1,1,0,0,1,1,1,1,0,0
38864,38864,1,1,1,1,1,0,1,0,0,0,0,0,0
38865,38865,1,1,1,1,1,0,1,0,0,0,1,0,0
38866,38866,1,1,1,1,1,0,1,0,0,1,0,0,0
38867,38867,1,1,1,1,1,0,1,0,0,1,1,0,0
38868,38868,1,1,1,1,1,0,1,0,1,0,0,1,1
38869,38869,1,1,1,1,1,0,1,0,1,0,1,1,0
38870,38870,1,1,1,1,1,0,1,0,1,1,0,0,0
38871,38871,1,1,1,1,1,0,1,0,1,1,1,1,0
38872,38872,1,1,1,1,1,0,1,1,0,0,0,0,0
38873,38873,1,1,1,1,1,0,1,1,0,0,1,1,1
38874,38874,1,1,1,1,1,0,1,1,0,1,0,1,1
38875,38875,1,1,1,1,1,0,1,1,0,1,1,1,1
38876,38876,1,1,1,1,1,0,1,1,1,0,0,0,0
38877,38877,1,1,1,1,1,0,1,1,1,0,1,0,1
38878,38878,1,1,1,1,1,0,1,1,1,1,0,0,0
38879,38879,1,1,1,1,1,0,1,1,1,1,1,1,1
38880,38880,1,1,1,1,1,1,0,0,0,0,0,0,0
38881,38881,1,1,1,1,1,1,0,0,0,0,1,0,0
38882,38882,1,1,1,1,1,1,0,0,0,1,0,0,0
38883,38883,1,1,1,1,1,1,0,0,0,1,1,0,1
38884,38884,1,1,1,1,1,1,0,0,1,0,0,1,1
38885,38885,1,1,1,1,1,1,0,0,1,0,1,1,1
38886,38886,1,1,1,1,1,1,0,0,1,1,0,1,1
38887,38887,1,1,1,1,1,1,0,0,1,1,1,0,1
38888,38888,1,1,1,1,1,1,0,1,0,0,0,0,0
38889,38889,1,1,1,1,1,1,0,1,0,0,1,0,0
38890,38890,1,1,1,1,1,1,0,1,0,1,0,0,0
38891,38891,1,1,1,1,1,1,0,1,0,1,1,0,1
38892,38892,1,1,1,1,1,1,0,1,1,0,0,1,1
38893,38893,1,1,1,1,1,1,0,1,1,0,1,1,1
38894,38894,1,1,1,1,1,1,0,1,1,1,0,0,0
38895,38895,1,1,1,1,1,1,0,1,1,1,1,0,0
38896,38896,1,1,1,1,1,1,1,0,0,0,0,0,0
38897,38897,1,1,1,1,1,1,1,0,0,0,1,0,0
38898,38898,1,1,1,1,1,1,1,0,0,1,0,1,1
38899,38899,1,1,1,1,1,1,1,0,0,1,1,1,1
38900,38900,1,1,1,1,1,1,1,0,1,0,0,0,0
38901,38901,1,1,1,1,1,1,1,0,1,0,1,0,0
38902,38902,1,1,1,1,1,1,1,0,1,1,0,0,0
38903,38903,1,1,1,1,1,1,1,0,1,1,1,1,0
38904,38904,1,1,1,1,1,1,1,1,0,0,0,1,1
38905,38905,1,1,1,1,1,1,1,1,0,0,1,1,1
38906,38906,1,1,1,1,1,1,1,1,0,1,0,0,0
38907,38907,1,1,1,1,1,1,1,1,0,1,1,0,0
38908,38908,1,1,1,1,1,1,1,1,1,0,0,1,1
38909,38909,1,1,1,1,1,1,1,1,1,0,1,0,0
38910,38910,1,1,1,1,1,1,1,1,1,1,0,0,0
38911,38911,1,1,1,1,1,1,1,1,1,1,1,0,0
38912,38912,0,0,0,0,0,0,0,0,0,0,0,0,1
38913,38913,0,0,0,0,0,0,0,0,0,0,1,0,1
38914,38914,0,0,0,0,0,0,0,0,0,1,0,1,0
38915,38915,0,0,0,0,0,0,0,0,0,1,1,0,1
38916,38916,0,0,0,0,0,0,0,0,1,0,0,1,0
38917,38917,0,0,0,0,0,0,0,0,1,0,1,0,1
38918,38918,0,0,0,0,0,0,0,0,1,1,0,0,1
38919,38919,0,0,0,0,0,0,0,0,1,1,1,0,1
38920,38920,0,0,0,0,0,0,0,1,0,0,0,0,1
38921,38921,0,0,0,0,0,0,0,1,0,0,1,1,0
38922,38922,0,0,0,0,0,0,0,1,0,1,0,0,1
38923,38923,0,0,0,0,0,0,0,1,0,1,1,1,0
38924,38924,0,0,0,0,0,0,0,1,1,0,0,0,1
38925,38925,0,0,0,0,0,0,0,1,1,0,1,0,1
38926,38926,0,0,0,0,0,0,0,1,1,1,0,0,1
38927,38927,0,0,0,0,0,0,0,1,1,1,1,0,0
38928,38928,0,0,0,0,0,0,1,0,0,0,0,1,0
38929,38929,0,0,0,0,0,0,1,0,0,0,1,1,0
38930,38930,0,0,0,0,0,0,1,0,0,1,0,0,1
38931,38931,0,0,0,0,0,0,1,0,0,1,1,0,0
38932,38932,0,0,0,0,0,0,1,0,1,0,0,0,1
38933,38933,0,0,0,0,0,0,1,0,1,0,1,0,1
38934,38934,0,0,0,0,0,0,1,0,1,1,0,0,1
38935,38935,0,0,0,0,0,0,1,0,1,1,1,1,0
38936,38936,0,0,0,0,0,0,1,1,0,0,0,0,1
38937,38937,0,0,0,0,0,0,1,1,0,0,1,0,1
38938,38938,0,0,0,0,0,0,1,1,0,1,0,1,0
38939,38939,0,0,0,0,0,0,1,1,0,1,1,1,1
38940,38940,0,0,0,0,0,0,1,1,1,0,0,1,0
38941,38941,0,0,0,0,0,0,1,1,1,0,1,1,0
38942,38942,0,0,0,0,0,0,1,1,1,1,0,1,0
38943,38943,0,0,0,0,0,0,1,1,1,1,1,0,0
38944,38944,0,0,0,0,0,1,0,0,0,0,0,0,1
38945,38945,0,0,0,0,0,1,0,0,0,0,1,0,1
38946,38946,0,0,0,0,0,1,0,0,0,1,0,0,1
38947,38947,0,0,0,0,0,1,0,0,0,1,1,1,0
38948,38948,0,0,0,0,0,1,0,0,1,0,0,1,0
38949,38949,0,0,0,0,0,1,0,0,1,0,1,0,0
38950,38950,0,0,0,0,0,1,0,0,1,1,0,1,0
38951,38951,0,0,0,0,0,1,0,0,1,1,1,0,1
38952,38952,0,0,0,0,0,1,0,1,0,0,0,1,0
38953,38953,0,0,0,0,0,1,0,1,0,0,1,1,0
38954,38954,0,0,0,0,0,1,0,1,0,1,0,1,0
38955,38955,0,0,0,0,0,1,0,1,0,1,1,0,1
38956,38956,0,0,0,0,0,1,0,1,1,0,0,0,1
38957,38957,0,0,0,0,0,1,0,1,1,0,1,0,0
38958,38958,0,0,0,0,0,1,0,1,1,1,0,0,1
38959,38959,0,0,0,0,0,1,0,1,1,1,1,1,1
38960,38960,0,0,0,0,0,1,1,0,0,0,0,1,0
38961,38961,0,0,0,0,0,1,1,0,0,0,1,1,0
38962,38962,0,0,0,0,0,1,1,0,0,1,0,1,0
38963,38963,0,0,0,0,0,1,1,0,0,1,1,0,0
38964,38964,0,0,0,0,0,1,1,0,1,0,0,0,1
38965,38965,0,0,0,0,0,1,1,0,1,0,1,0,0
38966,38966,0,0,0,0,0,1,1,0,1,1,0,1,0
38967,38967,0,0,0,0,0,1,1,0,1,1,1,1,0
38968,38968,0,0,0,0,0,1,1,1,0,0,0,1,0
38969,38969,0,0,0,0,0,1,1,1,0,0,1,1,0
38970,38970,0,0,0,0,0,1,1,1,0,1,0,1,0
38971,38971,0,0,0,0,0,1,1,1,0,1,1,0,0
38972,38972,0,0,0,0,0,1,1,1,1,0,0,1,0
38973,38973,0,0,0,0,0,1,1,1,1,0,1,1,1
38974,38974,0,0,0,0,0,1,1,1,1,1,0,0,1
38975,38975,0,0,0,0,0,1,1,1,1,1,1,0,0
38976,38976,0,0,0,0,1,0,0,0,0,0,0,0,1
38977,38977,0,0,0,0,1,0,0,0,0,0,1,1,1
38978,38978,0,0,0,0,1,0,0,0,0,1,0,1,0
38979,38979,0,0,0,0,1,0,0,0,0,1,1,0,1
38980,38980,0,0,0,0,1,0,0,0,1,0,0,1,0
38981,38981,0,0,0,0,1,0,0,0,1,0,1,0,1
38982,38982,0,0,0,0,1,0,0,0,1,1,0,1,0
38983,38983,0,0,0,0,1,0,0,0,1,1,1,1,0
38984,38984,0,0,0,0,1,0,0,1,0,0,0,1,0
38985,38985,0,0,0,0,1,0,0,1,0,0,1,0,0
38986,38986,0,0,0,0,1,0,0,1,0,1,0,1,0
38987,38987,0,0,0,0,1,0,0,1,0,1,1,1,0
38988,38988,0,0,0,0,1,0,0,1,1,0,0,1,0
38989,38989,0,0,0,0,1,0,0,1,1,0,1,1,0
38990,38990,0,0,0,0,1,0,0,1,1,1,0,1,0
38991,38991,0,0,0,0,1,0,0,1,1,1,1,0,0
38992,38992,0,0,0,0,1,0,1,0,0,0,0,1,0
38993,38993,0,0,0,0,1,0,1,0,0,0,1,1,1
38994,38994,0,0,0,0,1,0,1,0,0,1,0,0,1
38995,38995,0,0,0,0,1,0,1,0,0,1,1,1,1
38996,38996,0,0,0,0,1,0,1,0,1,0,0,1,0
38997,38997,0,0,0,0,1,0,1,0,1,0,1,1,0
38998,38998,0,0,0,0,1,0,1,0,1,1,0,0,1
38999,38999,0,0,0,0,1,0,1,0,1,1,1,1,0
39000,39000,0,0,0,0,1,0,1,1,0,0,0,1,0
39001,39001,0,0,0,0,1,0,1,1,0,0,1,1,1
39002,39002,0,0,0,0,1,0,1,1,0,1,0,1,0
39003,39003,0,0,0,0,1,0,1,1,0,1,1,0,0
39004,39004,0,0,0,0,1,0,1,1,1,0,0,1,0
39005,39005,0,0,0,0,1,0,1,1,1,0,1,0,1
39006,39006,0,0,0,0,1,0,1,1,1,1,0,1,0
39007,39007,0,0,0,0,1,0,1,1,1,1,1,1,1
39008,39008,0,0,0,0,1,1,0,0,0,0,0,1,0
39009,39009,0,0,0,0,1,1,0,0,0,0,1,0,0
39010,39010,0,0,0,0,1,1,0,0,0,1,0,1,0
39011,39011,0,0,0,0,1,1,0,0,0,1,1,1,0
39012,39012,0,0,0,0,1,1,0,0,1,0,0,1,0
39013,39013,0,0,0,0,1,1,0,0,1,0,1,1,1
39014,39014,0,0,0,0,1,1,0,0,1,1,0,0,1
39015,39015,0,0,0,0,1,1,0,0,1,1,1,0,1
39016,39016,0,0,0,0,1,1,0,1,0,0,0,1,0
39017,39017,0,0,0,0,1,1,0,1,0,0,1,0,0
39018,39018,0,0,0,0,1,1,0,1,0,1,0,0,1
39019,39019,0,0,0,0,1,1,0,1,0,1,1,1,0
39020,39020,0,0,0,0,1,1,0,1,1,0,0,0,1
39021,39021,0,0,0,0,1,1,0,1,1,0,1,1,1
39022,39022,0,0,0,0,1,1,0,1,1,1,0,1,0
39023,39023,0,0,0,0,1,1,0,1,1,1,1,1,1
39024,39024,0,0,0,0,1,1,1,0,0,0,0,1,0
39025,39025,0,0,0,0,1,1,1,0,0,0,1,1,1
39026,39026,0,0,0,0,1,1,1,0,0,1,0,0,1
39027,39027,0,0,0,0,1,1,1,0,0,1,1,0,0
39028,39028,0,0,0,0,1,1,1,0,1,0,0,0,1
39029,39029,0,0,0,0,1,1,1,0,1,0,1,0,0
39030,39030,0,0,0,0,1,1,1,0,1,1,0,0,1
39031,39031,0,0,0,0,1,1,1,0,1,1,1,1,0
39032,39032,0,0,0,0,1,1,1,1,0,0,0,1,0
39033,39033,0,0,0,0,1,1,1,1,0,0,1,1,1
39034,39034,0,0,0,0,1,1,1,1,0,1,0,1,0
39035,39035,0,0,0,0,1,1,1,1,0,1,1,0,0
39036,39036,0,0,0,0,1,1,1,1,1,0,0,1,0
39037,39037,0,0,0,0,1,1,1,1,1,0,1,1,1
39038,39038,0,0,0,0,1,1,1,1,1,1,0,0,1
39039,39039,0,0,0,0,1,1,1,1,1,1,1,0,0
39040,39040,0,0,0,1,0,0,0,0,0,0,0,1,0
39041,39041,0,0,0,1,0,0,0,0,0,0,1,1,0
39042,39042,0,0,0,1,0,0,0,0,0,1,0,1,0
39043,39043,0,0,0,1,0,0,0,0,0,1,1,1,0
39044,39044,0,0,0,1,0,0,0,0,1,0,0,0,1
39045,39045,0,0,0,1,0,0,0,0,1,0,1,0,1
39046,39046,0,0,0,1,0,0,0,0,1,1,0,1,1
39047,39047,0,0,0,1,0,0,0,0,1,1,1,1,0
39048,39048,0,0,0,1,0,0,0,1,0,0,0,0,1
39049,39049,0,0,0,1,0,0,0,1,0,0,1,0,1
39050,39050,0,0,0,1,0,0,0,1,0,1,0,0,1
39051,39051,0,0,0,1,0,0,0,1,0,1,1,1,0
39052,39052,0,0,0,1,0,0,0,1,1,0,0,1,0
39053,39053,0,0,0,1,0,0,0,1,1,0,1,1,0
39054,39054,0,0,0,1,0,0,0,1,1,1,0,1,1
39055,39055,0,0,0,1,0,0,0,1,1,1,1,0,0
39056,39056,0,0,0,1,0,0,1,0,0,0,0,1,0
39057,39057,0,0,0,1,0,0,1,0,0,0,1,1,0
39058,39058,0,0,0,1,0,0,1,0,0,1,0,0,1
39059,39059,0,0,0,1,0,0,1,0,0,1,1,0,0
39060,39060,0,0,0,1,0,0,1,0,1,0,0,1,0
39061,39061,0,0,0,1,0,0,1,0,1,0,1,0,1
39062,39062,0,0,0,1,0,0,1,0,1,1,0,0,0
39063,39063,0,0,0,1,0,0,1,0,1,1,1,0,1
39064,39064,0,0,0,1,0,0,1,1,0,0,0,1,0
39065,39065,0,0,0,1,0,0,1,1,0,0,1,1,0
39066,39066,0,0,0,1,0,0,1,1,0,1,0,0,1
39067,39067,0,0,0,1,0,0,1,1,0,1,1,0,0
39068,39068,0,0,0,1,0,0,1,1,1,0,0,1,0
39069,39069,0,0,0,1,0,0,1,1,1,0,1,1,0
39070,39070,0,0,0,1,0,0,1,1,1,1,0,0,0
39071,39071,0,0,0,1,0,0,1,1,1,1,1,1,1
39072,39072,0,0,0,1,0,1,0,0,0,0,0,0,1
39073,39073,0,0,0,1,0,1,0,0,0,0,1,0,1
39074,39074,0,0,0,1,0,1,0,0,0,1,0,0,1
39075,39075,0,0,0,1,0,1,0,0,0,1,1,1,0
