clock,D0,D1,D2,D3,D4,D5,D6,D7,S0,S1,S2,out
66237,0,1,0,1,0,1,1,1,1,0,1,1
66238,0,1,0,1,0,1,1,1,1,1,0,1
66239,0,1,0,1,0,1,1,1,1,1,1,1
66240,0,1,0,1,1,0,0,0,0,0,0,0
66241,0,1,0,1,1,0,0,0,0,0,1,1
66242,0,1,0,1,1,0,0,0,0,1,0,0
66243,0,1,0,1,1,0,0,0,0,1,1,0
66244,0,1,0,1,1,0,0,0,1,0,0,1
66245,0,1,0,1,1,0,0,0,1,0,1,0
66246,0,1,0,1,1,0,0,0,1,1,0,1
66247,0,1,0,1,1,0,0,0,1,1,1,0
66248,0,1,0,1,1,0,0,1,0,0,0,0
66249,0,1,0,1,1,0,0,1,0,0,1,1
66250,0,1,0,1,1,0,0,1,0,1,0,0
66251,0,1,0,1,1,0,0,1,0,1,1,0
66252,0,1,0,1,1,0,0,1,1,0,0,1
66253,0,1,0,1,1,0,0,1,1,0,1,0
66254,0,1,0,1,1,0,0,1,1,1,0,1
66255,0,1,0,1,1,0,0,1,1,1,1,1
66256,0,1,0,1,1,0,1,0,0,0,0,0
66257,0,1,0,1,1,0,1,0,0,0,1,1
66258,0,1,0,1,1,0,1,0,0,1,0,0
66259,0,1,0,1,1,0,1,0,0,1,1,1
66260,0,1,0,1,1,0,1,0,1,0,0,1
66261,0,1,0,1,1,0,1,0,1,0,1,0
66262,0,1,0,1,1,0,1,0,1,1,0,1
66263,0,1,0,1,1,0,1,0,1,1,1,0
66264,0,1,0,1,1,0,1,1,0,0,0,0
66265,0,1,0,1,1,0,1,1,0,0,1,1
66266,0,1,0,1,1,0,1,1,0,1,0,0
66267,0,1,0,1,1,0,1,1,0,1,1,1
66268,0,1,0,1,1,0,1,1,1,0,0,1
66269,0,1,0,1,1,0,1,1,1,0,1,0
66270,0,1,0,1,1,0,1,1,1,1,0,1
66271,0,1,0,1,1,0,1,1,1,1,1,1
66272,0,1,0,1,1,1,0,0,0,0,0,0
66273,0,1,0,1,1,1,0,0,0,0,1,1
66274,0,1,0,1,1,1,0,0,0,1,0,0
66275,0,1,0,1,1,1,0,0,0,1,1,0
66276,0,1,0,1,1,1,0,0,1,0,0,1
66277,0,1,0,1,1,1,0,0,1,0,1,1
66278,0,1,0,1,1,1,0,0,1,1,0,1
66279,0,1,0,1,1,1,0,0,1,1,1,0
66280,0,1,0,1,1,1,0,1,0,0,0,0
66281,0,1,0,1,1,1,0,1,0,0,1,1
66282,0,1,0,1,1,1,0,1,0,1,0,0
66283,0,1,0,1,1,1,0,1,0,1,1,0
66284,0,1,0,1,1,1,0,1,1,0,0,1
66285,0,1,0,1,1,1,0,1,1,0,1,1
66286,0,1,0,1,1,1,0,1,1,1,0,1
66287,0,1,0,1,1,1,0,1,1,1,1,1
66288,0,1,0,1,1,1,1,0,0,0,0,0
66289,0,1,0,1,1,1,1,0,0,0,1,1
66290,0,1,0,1,1,1,1,0,0,1,0,0
66291,0,1,0,1,1,1,1,0,0,1,1,1
66292,0,1,0,1,1,1,1,0,1,0,0,1
66293,0,1,0,1,1,1,1,0,1,0,1,1
66294,0,1,0,1,1,1,1,0,1,1,0,1
66295,0,1,0,1,1,1,1,0,1,1,1,0
66296,0,1,0,1,1,1,1,1,0,0,0,0
66297,0,1,0,1,1,1,1,1,0,0,1,1
66298,0,1,0,1,1,1,1,1,0,1,0,0
66299,0,1,0,1,1,1,1,1,0,1,1,1
66300,0,1,0,1,1,1,1,1,1,0,0,1
66301,0,1,0,1,1,1,1,1,1,0,1,1
66302,0,1,0,1,1,1,1,1,1,1,0,1
66303,0,1,0,1,1,1,1,1,1,1,1,1
66304,0,1,1,0,0,0,0,0,0,0,0,0
66305,0,1,1,0,0,0,0,0,0,0,1,0
66306,0,1,1,0,0,0,0,0,0,1,0,1
66307,0,1,1,0,0,0,0,0,0,1,1,0
66308,0,1,1,0,0,0,0,0,1,0,0,1
66309,0,1,1,0,0,0,0,0,1,0,1,0
66310,0,1,1,0,0,0,0,0,1,1,0,0
66311,0,1,1,0,0,0,0,0,1,1,1,0
66312,0,1,1,0,0,0,0,1,0,0,0,0
66313,0,1,1,0,0,0,0,1,0,0,1,0
66314,0,1,1,0,0,0,0,1,0,1,0,1
66315,0,1,1,0,0,0,0,1,0,1,1,0
66316,0,1,1,0,0,0,0,1,1,0,0,1
66317,0,1,1,0,0,0,0,1,1,0,1,0
66318,0,1,1,0,0,0,0,1,1,1,0,0
66319,0,1,1,0,0,0,0,1,1,1,1,1
66320,0,1,1,0,0,0,1,0,0,0,0,0
66321,0,1,1,0,0,0,1,0,0,0,1,0
66322,0,1,1,0,0,0,1,0,0,1,0,1
66323,0,1,1,0,0,0,1,0,0,1,1,1
66324,0,1,1,0,0,0,1,0,1,0,0,1
66325,0,1,1,0,0,0,1,0,1,0,1,0
66326,0,1,1,0,0,0,1,0,1,1,0,0
66327,0,1,1,0,0,0,1,0,1,1,1,0
66328,0,1,1,0,0,0,1,1,0,0,0,0
66329,0,1,1,0,0,0,1,1,0,0,1,0
66330,0,1,1,0,0,0,1,1,0,1,0,1
66331,0,1,1,0,0,0,1,1,0,1,1,1
66332,0,1,1,0,0,0,1,1,1,0,0,1
66333,0,1,1,0,0,0,1,1,1,0,1,0
66334,0,1,1,0,0,0,1,1,1,1,0,0
66335,0,1,1,0,0,0,1,1,1,1,1,1
66336,0,1,1,0,0,1,0,0,0,0,0,0
66337,0,1,1,0,0,1,0,0,0,0,1,0
66338,0,1,1,0,0,1,0,0,0,1,0,1
66339,0,1,1,0,0,1,0,0,0,1,1,0
66340,0,1,1,0,0,1,0,0,1,0,0,1
66341,0,1,1,0,0,1,0,0,1,0,1,1
66342,0,1,1,0,0,1,0,0,1,1,0,0
66343,0,1,1,0,0,1,0,0,1,1,1,0
66344,0,1,1,0,0,1,0,1,0,0,0,0
66345,0,1,1,0,0,1,0,1,0,0,1,0
66346,0,1,1,0,0,1,0,1,0,1,0,1
66347,0,1,1,0,0,1,0,1,0,1,1,0
66348,0,1,1,0,0,1,0,1,1,0,0,1
66349,0,1,1,0,0,1,0,1,1,0,1,1
66350,0,1,1,0,0,1,0,1,1,1,0,0
66351,0,1,1,0,0,1,0,1,1,1,1,1
66352,0,1,1,0,0,1,1,0,0,0,0,0
66353,0,1,1,0,0,1,1,0,0,0,1,0
66354,0,1,1,0,0,1,1,0,0,1,0,1
66355,0,1,1,0,0,1,1,0,0,1,1,1
66356,0,1,1,0,0,1,1,0,1,0,0,1
66357,0,1,1,0,0,1,1,0,1,0,1,1
66358,0,1,1,0,0,1,1,0,1,1,0,0
66359,0,1,1,0,0,1,1,0,1,1,1,0
66360,0,1,1,0,0,1,1,1,0,0,0,0
66361,0,1,1,0,0,1,1,1,0,0,1,0
66362,0,1,1,0,0,1,1,1,0,1,0,1
66363,0,1,1,0,0,1,1,1,0,1,1,1
66364,0,1,1,0,0,1,1,1,1,0,0,1
66365,0,1,1,0,0,1,1,1,1,0,1,1
66366,0,1,1,0,0,1,1,1,1,1,0,0
66367,0,1,1,0,0,1,1,1,1,1,1,1
66368,0,1,1,0,1,0,0,0,0,0,0,0
66369,0,1,1,0,1,0,0,0,0,0,1,1
66370,0,1,1,0,1,0,0,0,0,1,0,1
66371,0,1,1,0,1,0,0,0,0,1,1,0
66372,0,1,1,0,1,0,0,0,1,0,0,1
66373,0,1,1,0,1,0,0,0,1,0,1,0
66374,0,1,1,0,1,0,0,0,1,1,0,0
66375,0,1,1,0,1,0,0,0,1,1,1,0
66376,0,1,1,0,1,0,0,1,0,0,0,0
66377,0,1,1,0,1,0,0,1,0,0,1,1
66378,0,1,1,0,1,0,0,1,0,1,0,1
66379,0,1,1,0,1,0,0,1,0,1,1,0
66380,0,1,1,0,1,0,0,1,1,0,0,1
66381,0,1,1,0,1,0,0,1,1,0,1,0
66382,0,1,1,0,1,0,0,1,1,1,0,0
66383,0,1,1,0,1,0,0,1,1,1,1,1
66384,0,1,1,0,1,0,1,0,0,0,0,0
66385,0,1,1,0,1,0,1,0,0,0,1,1
66386,0,1,1,0,1,0,1,0,0,1,0,1
66387,0,1,1,0,1,0,1,0,0,1,1,1
66388,0,1,1,0,1,0,1,0,1,0,0,1
66389,0,1,1,0,1,0,1,0,1,0,1,0
66390,0,1,1,0,1,0,1,0,1,1,0,0
66391,0,1,1,0,1,0,1,0,1,1,1,0
66392,0,1,1,0,1,0,1,1,0,0,0,0
66393,0,1,1,0,1,0,1,1,0,0,1,1
66394,0,1,1,0,1,0,1,1,0,1,0,1
66395,0,1,1,0,1,0,1,1,0,1,1,1
66396,0,1,1,0,1,0,1,1,1,0,0,1
66397,0,1,1,0,1,0,1,1,1,0,1,0
66398,0,1,1,0,1,0,1,1,1,1,0,0
66399,0,1,1,0,1,0,1,1,1,1,1,1
66400,0,1,1,0,1,1,0,0,0,0,0,0
66401,0,1,1,0,1,1,0,0,0,0,1,1
66402,0,1,1,0,1,1,0,0,0,1,0,1
66403,0,1,1,0,1,1,0,0,0,1,1,0
66404,0,1,1,0,1,1,0,0,1,0,0,1
66405,0,1,1,0,1,1,0,0,1,0,1,1
66406,0,1,1,0,1,1,0,0,1,1,0,0
66407,0,1,1,0,1,1,0,0,1,1,1,0
66408,0,1,1,0,1,1,0,1,0,0,0,0
66409,0,1,1,0,1,1,0,1,0,0,1,1
66410,0,1,1,0,1,1,0,1,0,1,0,1
66411,0,1,1,0,1,1,0,1,0,1,1,0
66412,0,1,1,0,1,1,0,1,1,0,0,1
66413,0,1,1,0,1,1,0,1,1,0,1,1
66414,0,1,1,0,1,1,0,1,1,1,0,0
66415,0,1,1,0,1,1,0,1,1,1,1,1
66416,0,1,1,0,1,1,1,0,0,0,0,0
66417,0,1,1,0,1,1,1,0,0,0,1,1
66418,0,1,1,0,1,1,1,0,0,1,0,1
66419,0,1,1,0,1,1,1,0,0,1,1,1
66420,0,1,1,0,1,1,1,0,1,0,0,1
66421,0,1,1,0,1,1,1,0,1,0,1,1
66422,0,1,1,0,1,1,1,0,1,1,0,0
66423,0,1,1,0,1,1,1,0,1,1,1,0
66424,0,1,1,0,1,1,1,1,0,0,0,0
66425,0,1,1,0,1,1,1,1,0,0,1,1
66426,0,1,1,0,1,1,1,1,0,1,0,1
66427,0,1,1,0,1,1,1,1,0,1,1,1
66428,0,1,1,0,1,1,1,1,1,0,0,1
66429,0,1,1,0,1,1,1,1,1,0,1,1
66430,0,1,1,0,1,1,1,1,1,1,0,0
66431,0,1,1,0,1,1,1,1,1,1,1,1
66432,0,1,1,1,0,0,0,0,0,0,0,0
66433,0,1,1,1,0,0,0,0,0,0,1,0
66434,0,1,1,1,0,0,0,0,0,1,0,1
66435,0,1,1,1,0,0,0,0,0,1,1,0
66436,0,1,1,1,0,0,0,0,1,0,0,1
66437,0,1,1,1,0,0,0,0,1,0,1,0
66438,0,1,1,1,0,0,0,0,1,1,0,1
66439,0,1,1,1,0,0,0,0,1,1,1,0
66440,0,1,1,1,0,0,0,1,0,0,0,0
66441,0,1,1,1,0,0,0,1,0,0,1,0
66442,0,1,1,1,0,0,0,1,0,1,0,1
66443,0,1,1,1,0,0,0,1,0,1,1,0
66444,0,1,1,1,0,0,0,1,1,0,0,1
66445,0,1,1,1,0,0,0,1,1,0,1,0
66446,0,1,1,1,0,0,0,1,1,1,0,1
66447,0,1,1,1,0,0,0,1,1,1,1,1
66448,0,1,1,1,0,0,1,0,0,0,0,0
66449,0,1,1,1,0,0,1,0,0,0,1,0
66450,0,1,1,1,0,0,1,0,0,1,0,1
66451,0,1,1,1,0,0,1,0,0,1,1,1
66452,0,1,1,1,0,0,1,0,1,0,0,1
66453,0,1,1,1,0,0,1,0,1,0,1,0
66454,0,1,1,1,0,0,1,0,1,1,0,1
66455,0,1,1,1,0,0,1,0,1,1,1,0
66456,0,1,1,1,0,0,1,1,0,0,0,0
66457,0,1,1,1,0,0,1,1,0,0,1,0
66458,0,1,1,1,0,0,1,1,0,1,0,1
66459,0,1,1,1,0,0,1,1,0,1,1,1
66460,0,1,1,1,0,0,1,1,1,0,0,1
66461,0,1,1,1,0,0,1,1,1,0,1,0
66462,0,1,1,1,0,0,1,1,1,1,0,1
66463,0,1,1,1,0,0,1,1,1,1,1,1
66464,0,1,1,1,0,1,0,0,0,0,0,0
66465,0,1,1,1,0,1,0,0,0,0,1,0
66466,0,1,1,1,0,1,0,0,0,1,0,1
66467,0,1,1,1,0,1,0,0,0,1,1,0
66468,0,1,1,1,0,1,0,0,1,0,0,1
66469,0,1,1,1,0,1,0,0,1,0,1,1
66470,0,1,1,1,0,1,0,0,1,1,0,1
66471,0,1,1,1,0,1,0,0,1,1,1,0
66472,0,1,1,1,0,1,0,1,0,0,0,0
66473,0,1,1,1,0,1,0,1,0,0,1,0
66474,0,1,1,1,0,1,0,1,0,1,0,1
66475,0,1,1,1,0,1,0,1,0,1,1,0
66476,0,1,1,1,0,1,0,1,1,0,0,1
66477,0,1,1,1,0,1,0,1,1,0,1,1
66478,0,1,1,1,0,1,0,1,1,1,0,1
66479,0,1,1,1,0,1,0,1,1,1,1,1
66480,0,1,1,1,0,1,1,0,0,0,0,0
66481,0,1,1,1,0,1,1,0,0,0,1,0
66482,0,1,1,1,0,1,1,0,0,1,0,1
66483,0,1,1,1,0,1,1,0,0,1,1,1
66484,0,1,1,1,0,1,1,0,1,0,0,1
66485,0,1,1,1,0,1,1,0,1,0,1,1
66486,0,1,1,1,0,1,1,0,1,1,0,1
66487,0,1,1,1,0,1,1,0,1,1,1,0
66488,0,1,1,1,0,1,1,1,0,0,0,0
66489,0,1,1,1,0,1,1,1,0,0,1,0
66490,0,1,1,1,0,1,1,1,0,1,0,1
66491,0,1,1,1,0,1,1,1,0,1,1,1
66492,0,1,1,1,0,1,1,1,1,0,0,1
66493,0,1,1,1,0,1,1,1,1,0,1,1
66494,0,1,1,1,0,1,1,1,1,1,0,1
66495,0,1,1,1,0,1,1,1,1,1,1,1
66496,0,1,1,1,1,0,0,0,0,0,0,0
66497,0,1,1,1,1,0,0,0,0,0,1,1
66498,0,1,1,1,1,0,0,0,0,1,0,1
66499,0,1,1,1,1,0,0,0,0,1,1,0
66500,0,1,1,1,1,0,0,0,1,0,0,1
66501,0,1,1,1,1,0,0,0,1,0,1,0
66502,0,1,1,1,1,0,0,0,1,1,0,1
66503,0,1,1,1,1,0,0,0,1,1,1,0
66504,0,1,1,1,1,0,0,1,0,0,0,0
66505,0,1,1,1,1,0,0,1,0,0,1,1
66506,0,1,1,1,1,0,0,1,0,1,0,1
66507,0,1,1,1,1,0,0,1,0,1,1,0
66508,0,1,1,1,1,0,0,1,1,0,0,1
66509,0,1,1,1,1,0,0,1,1,0,1,0
66510,0,1,1,1,1,0,0,1,1,1,0,1
66511,0,1,1,1,1,0,0,1,1,1,1,1
66512,0,1,1,1,1,0,1,0,0,0,0,0
66513,0,1,1,1,1,0,1,0,0,0,1,1
66514,0,1,1,1,1,0,1,0,0,1,0,1
66515,0,1,1,1,1,0,1,0,0,1,1,1
66516,0,1,1,1,1,0,1,0,1,0,0,1
66517,0,1,1,1,1,0,1,0,1,0,1,0
66518,0,1,1,1,1,0,1,0,1,1,0,1
66519,0,1,1,1,1,0,1,0,1,1,1,0
66520,0,1,1,1,1,0,1,1,0,0,0,0
66521,0,1,1,1,1,0,1,1,0,0,1,1
66522,0,1,1,1,1,0,1,1,0,1,0,1
66523,0,1,1,1,1,0,1,1,0,1,1,1
66524,0,1,1,1,1,0,1,1,1,0,0,1
66525,0,1,1,1,1,0,1,1,1,0,1,0
66526,0,1,1,1,1,0,1,1,1,1,0,1
66527,0,1,1,1,1,0,1,1,1,1,1,1
66528,0,1,1,1,1,1,0,0,0,0,0,0
66529,0,1,1,1,1,1,0,0,0,0,1,1
66530,0,1,1,1,1,1,0,0,0,1,0,1
66531,0,1,1,1,1,1,0,0,0,1,1,0
66532,0,1,1,1,1,1,0,0,1,0,0,1
66533,0,1,1,1,1,1,0,0,1,0,1,1
66534,0,1,1,1,1,1,0,0,1,1,0,1
66535,0,1,1,1,1,1,0,0,1,1,1,0
66536,0,1,1,1,1,1,0,1,0,0,0,0
66537,0,1,1,1,1,1,0,1,0,0,1,1
66538,0,1,1,1,1,1,0,1,0,1,0,1
66539,0,1,1,1,1,1,0,1,0,1,1,0
66540,0,1,1,1,1,1,0,1,1,0,0,1
66541,0,1,1,1,1,1,0,1,1,0,1,1
66542,0,1,1,1,1,1,0,1,1,1,0,1
66543,0,1,1,1,1,1,0,1,1,1,1,1
66544,0,1,1,1,1,1,1,0,0,0,0,0
66545,0,1,1,1,1,1,1,0,0,0,1,1
66546,0,1,1,1,1,1,1,0,0,1,0,1
66547,0,1,1,1,1,1,1,0,0,1,1,1
66548,0,1,1,1,1,1,1,0,1,0,0,1
66549,0,1,1,1,1,1,1,0,1,0,1,1
66550,0,1,1,1,1,1,1,0,1,1,0,1
66551,0,1,1,1,1,1,1,0,1,1,1,0
66552,0,1,1,1,1,1,1,1,0,0,0,0
66553,0,1,1,1,1,1,1,1,0,0,1,1
66554,0,1,1,1,1,1,1,1,0,1,0,1
66555,0,1,1,1,1,1,1,1,0,1,1,1
66556,0,1,1,1,1,1,1,1,1,0,0,1
66557,0,1,1,1,1,1,1,1,1,0,1,1
66558,0,1,1,1,1,1,1,1,1,1,0,1
66559,0,1,1,1,1,1,1,1,1,1,1,1
66560,1,0,0,0,0,0,0,0,0,0,0,1
66561,1,0,0,0,0,0,0,0,0,0,1,0
66562,1,0,0,0,0,0,0,0,0,1,0,0
66563,1,0,0,0,0,0,0,0,0,1,1,0
66564,1,0,0,0,0,0,0,0,1,0,0,0
66565,1,0,0,0,0,0,0,0,1,0,1,0
66566,1,0,0,0,0,0,0,0,1,1,0,0
66567,1,0,0,0,0,0,0,0,1,1,1,0
66568,1,0,0,0,0,0,0,1,0,0,0,1
66569,1,0,0,0,0,0,0,1,0,0,1,0
66570,1,0,0,0,0,0,0,1,0,1,0,0
66571,1,0,0,0,0,0,0,1,0,1,1,0
66572,1,0,0,0,0,0,0,1,1,0,0,0
66573,1,0,0,0,0,0,0,1,1,0,1,0
66574,1,0,0,0,0,0,0,1,1,1,0,0
66575,1,0,0,0,0,0,0,1,1,1,1,1
66576,1,0,0,0,0,0,1,0,0,0,0,1
66577,1,0,0,0,0,0,1,0,0,0,1,0
66578,1,0,0,0,0,0,1,0,0,1,0,0
66579,1,0,0,0,0,0,1,0,0,1,1,1
66580,1,0,0,0,0,0,1,0,1,0,0,0
66581,1,0,0,0,0,0,1,0,1,0,1,0
66582,1,0,0,0,0,0,1,0,1,1,0,0
66583,1,0,0,0,0,0,1,0,1,1,1,0
66584,1,0,0,0,0,0,1,1,0,0,0,1
66585,1,0,0,0,0,0,1,1,0,0,1,0
66586,1,0,0,0,0,0,1,1,0,1,0,0
66587,1,0,0,0,0,0,1,1,0,1,1,1
66588,1,0,0,0,0,0,1,1,1,0,0,0
66589,1,0,0,0,0,0,1,1,1,0,1,0
66590,1,0,0,0,0,0,1,1,1,1,0,0
66591,1,0,0,0,0,0,1,1,1,1,1,1
66592,1,0,0,0,0,1,0,0,0,0,0,1
66593,1,0,0,0,0,1,0,0,0,0,1,0
66594,1,0,0,0,0,1,0,0,0,1,0,0
66595,1,0,0,0,0,1,0,0,0,1,1,0
66596,1,0,0,0,0,1,0,0,1,0,0,0
66597,1,0,0,0,0,1,0,0,1,0,1,1
66598,1,0,0,0,0,1,0,0,1,1,0,0
66599,1,0,0,0,0,1,0,0,1,1,1,0
66600,1,0,0,0,0,1,0,1,0,0,0,1
66601,1,0,0,0,0,1,0,1,0,0,1,0
66602,1,0,0,0,0,1,0,1,0,1,0,0
66603,1,0,0,0,0,1,0,1,0,1,1,0
66604,1,0,0,0,0,1,0,1,1,0,0,0
66605,1,0,0,0,0,1,0,1,1,0,1,1
66606,1,0,0,0,0,1,0,1,1,1,0,0
66607,1,0,0,0,0,1,0,1,1,1,1,1
66608,1,0,0,0,0,1,1,0,0,0,0,1
66609,1,0,0,0,0,1,1,0,0,0,1,0
66610,1,0,0,0,0,1,1,0,0,1,0,0
66611,1,0,0,0,0,1,1,0,0,1,1,1
66612,1,0,0,0,0,1,1,0,1,0,0,0
66613,1,0,0,0,0,1,1,0,1,0,1,1
66614,1,0,0,0,0,1,1,0,1,1,0,0
66615,1,0,0,0,0,1,1,0,1,1,1,0
66616,1,0,0,0,0,1,1,1,0,0,0,1
66617,1,0,0,0,0,1,1,1,0,0,1,0
66618,1,0,0,0,0,1,1,1,0,1,0,0
66619,1,0,0,0,0,1,1,1,0,1,1,1
66620,1,0,0,0,0,1,1,1,1,0,0,0
66621,1,0,0,0,0,1,1,1,1,0,1,1
66622,1,0,0,0,0,1,1,1,1,1,0,0
66623,1,0,0,0,0,1,1,1,1,1,1,1
66624,1,0,0,0,1,0,0,0,0,0,0,1
66625,1,0,0,0,1,0,0,0,0,0,1,1
66626,1,0,0,0,1,0,0,0,0,1,0,0
66627,1,0,0,0,1,0,0,0,0,1,1,0
66628,1,0,0,0,1,0,0,0,1,0,0,0
66629,1,0,0,0,1,0,0,0,1,0,1,0
66630,1,0,0,0,1,0,0,0,1,1,0,0
66631,1,0,0,0,1,0,0,0,1,1,1,0
66632,1,0,0,0,1,0,0,1,0,0,0,1
66633,1,0,0,0,1,0,0,1,0,0,1,1
66634,1,0,0,0,1,0,0,1,0,1,0,0
66635,1,0,0,0,1,0,0,1,0,1,1,0
66636,1,0,0,0,1,0,0,1,1,0,0,0
66637,1,0,0,0,1,0,0,1,1,0,1,0
66638,1,0,0,0,1,0,0,1,1,1,0,0
66639,1,0,0,0,1,0,0,1,1,1,1,1
66640,1,0,0,0,1,0,1,0,0,0,0,1
66641,1,0,0,0,1,0,1,0,0,0,1,1
66642,1,0,0,0,1,0,1,0,0,1,0,0
66643,1,0,0,0,1,0,1,0,0,1,1,1
66644,1,0,0,0,1,0,1,0,1,0,0,0
66645,1,0,0,0,1,0,1,0,1,0,1,0
66646,1,0,0,0,1,0,1,0,1,1,0,0
66647,1,0,0,0,1,0,1,0,1,1,1,0
66648,1,0,0,0,1,0,1,1,0,0,0,1
66649,1,0,0,0,1,0,1,1,0,0,1,1
66650,1,0,0,0,1,0,1,1,0,1,0,0
66651,1,0,0,0,1,0,1,1,0,1,1,1
66652,1,0,0,0,1,0,1,1,1,0,0,0
66653,1,0,0,0,1,0,1,1,1,0,1,0
66654,1,0,0,0,1,0,1,1,1,1,0,0
66655,1,0,0,0,1,0,1,1,1,1,1,1
66656,1,0,0,0,1,1,0,0,0,0,0,1
66657,1,0,0,0,1,1,0,0,0,0,1,1
66658,1,0,0,0,1,1,0,0,0,1,0,0
66659,1,0,0,0,1,1,0,0,0,1,1,0
66660,1,0,0,0,1,1,0,0,1,0,0,0
66661,1,0,0,0,1,1,0,0,1,0,1,1
66662,1,0,0,0,1,1,0,0,1,1,0,0
66663,1,0,0,0,1,1,0,0,1,1,1,0
66664,1,0,0,0,1,1,0,1,0,0,0,1
66665,1,0,0,0,1,1,0,1,0,0,1,1
66666,1,0,0,0,1,1,0,1,0,1,0,0
66667,1,0,0,0,1,1,0,1,0,1,1,0
66668,1,0,0,0,1,1,0,1,1,0,0,0
66669,1,0,0,0,1,1,0,1,1,0,1,1
66670,1,0,0,0,1,1,0,1,1,1,0,0
66671,1,0,0,0,1,1,0,1,1,1,1,1
66672,1,0,0,0,1,1,1,0,0,0,0,1
66673,1,0,0,0,1,1,1,0,0,0,1,1
66674,1,0,0,0,1,1,1,0,0,1,0,0
66675,1,0,0,0,1,1,1,0,0,1,1,1
66676,1,0,0,0,1,1,1,0,1,0,0,0
66677,1,0,0,0,1,1,1,0,1,0,1,1
66678,1,0,0,0,1,1,1,0,1,1,0,0
66679,1,0,0,0,1,1,1,0,1,1,1,0
66680,1,0,0,0,1,1,1,1,0,0,0,1
66681,1,0,0,0,1,1,1,1,0,0,1,1
66682,1,0,0,0,1,1,1,1,0,1,0,0
66683,1,0,0,0,1,1,1,1,0,1,1,1
66684,1,0,0,0,1,1,1,1,1,0,0,0
66685,1,0,0,0,1,1,1,1,1,0,1,1
66686,1,0,0,0,1,1,1,1,1,1,0,0
66687,1,0,0,0,1,1,1,1,1,1,1,1
66688,1,0,0,1,0,0,0,0,0,0,0,1
66689,1,0,0,1,0,0,0,0,0,0,1,0
66690,1,0,0,1,0,0,0,0,0,1,0,0
66691,1,0,0,1,0,0,0,0,0,1,1,0
66692,1,0,0,1,0,0,0,0,1,0,0,0
66693,1,0,0,1,0,0,0,0,1,0,1,0
66694,1,0,0,1,0,0,0,0,1,1,0,1
66695,1,0,0,1,0,0,0,0,1,1,1,0
66696,1,0,0,1,0,0,0,1,0,0,0,1
66697,1,0,0,1,0,0,0,1,0,0,1,0
66698,1,0,0,1,0,0,0,1,0,1,0,0
66699,1,0,0,1,0,0,0,1,0,1,1,0
66700,1,0,0,1,0,0,0,1,1,0,0,0
66701,1,0,0,1,0,0,0,1,1,0,1,0
66702,1,0,0,1,0,0,0,1,1,1,0,1
66703,1,0,0,1,0,0,0,1,1,1,1,1
66704,1,0,0,1,0,0,1,0,0,0,0,1
66705,1,0,0,1,0,0,1,0,0,0,1,0
66706,1,0,0,1,0,0,1,0,0,1,0,0
66707,1,0,0,1,0,0,1,0,0,1,1,1
66708,1,0,0,1,0,0,1,0,1,0,0,0
66709,1,0,0,1,0,0,1,0,1,0,1,0
66710,1,0,0,1,0,0,1,0,1,1,0,1
66711,1,0,0,1,0,0,1,0,1,1,1,0
66712,1,0,0,1,0,0,1,1,0,0,0,1
66713,1,0,0,1,0,0,1,1,0,0,1,0
66714,1,0,0,1,0,0,1,1,0,1,0,0
66715,1,0,0,1,0,0,1,1,0,1,1,1
66716,1,0,0,1,0,0,1,1,1,0,0,0
66717,1,0,0,1,0,0,1,1,1,0,1,0
66718,1,0,0,1,0,0,1,1,1,1,0,1
66719,1,0,0,1,0,0,1,1,1,1,1,1
66720,1,0,0,1,0,1,0,0,0,0,0,1
66721,1,0,0,1,0,1,0,0,0,0,1,0
66722,1,0,0,1,0,1,0,0,0,1,0,0
66723,1,0,0,1,0,1,0,0,0,1,1,0
66724,1,0,0,1,0,1,0,0,1,0,0,0
66725,1,0,0,1,0,1,0,0,1,0,1,1
66726,1,0,0,1,0,1,0,0,1,1,0,1
66727,1,0,0,1,0,1,0,0,1,1,1,0
66728,1,0,0,1,0,1,0,1,0,0,0,1
66729,1,0,0,1,0,1,0,1,0,0,1,0
66730,1,0,0,1,0,1,0,1,0,1,0,0
66731,1,0,0,1,0,1,0,1,0,1,1,0
66732,1,0,0,1,0,1,0,1,1,0,0,0
66733,1,0,0,1,0,1,0,1,1,0,1,1
66734,1,0,0,1,0,1,0,1,1,1,0,1
66735,1,0,0,1,0,1,0,1,1,1,1,1
66736,1,0,0,1,0,1,1,0,0,0,0,1
66737,1,0,0,1,0,1,1,0,0,0,1,0
66738,1,0,0,1,0,1,1,0,0,1,0,0
66739,1,0,0,1,0,1,1,0,0,1,1,1
66740,1,0,0,1,0,1,1,0,1,0,0,0
66741,1,0,0,1,0,1,1,0,1,0,1,1
66742,1,0,0,1,0,1,1,0,1,1,0,1
66743,1,0,0,1,0,1,1,0,1,1,1,0
66744,1,0,0,1,0,1,1,1,0,0,0,1
66745,1,0,0,1,0,1,1,1,0,0,1,0
66746,1,0,0,1,0,1,1,1,0,1,0,0
66747,1,0,0,1,0,1,1,1,0,1,1,1
66748,1,0,0,1,0,1,1,1,1,0,0,0
66749,1,0,0,1,0,1,1,1,1,0,1,1
66750,1,0,0,1,0,1,1,1,1,1,0,1
66751,1,0,0,1,0,1,1,1,1,1,1,1
66752,1,0,0,1,1,0,0,0,0,0,0,1
66753,1,0,0,1,1,0,0,0,0,0,1,1
